Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
moula,المولى,0.0,32,0.0,20.24,0.0342185,20.8129,0.0,8.08648,0.118173,11.5238,31.7996,16.7734,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-06-15 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.739808,177.062,0.734279,208.999,11.0428,140.104,1.97054,131.63,295.05,120.777,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-06-15 00:00:00
ziatine,الزياتيـن,0.0240873,12,0.037861,14.7994,0.288082,15.0522,0.562414,8.19005,0.1,10.6694,29.15,12.202,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-06-15 00:00:00
gamgoum,القمقـوم,0.0,13,0.0,9.12374,0.0355999,4.59209,0.0,3.995,0.0,3.3108,7.96404,11.8005,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-06-15 00:00:00
harka,الحركـة,0.0103704,35,0.0,13.0643,0.0794473,7.23307,0.0,0.0,0.34,5.44221,24.33,8.67535,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-06-15 00:00:00
siliana,سليانـــــــة,0.0,14,0.0,11.2846,0.150526,9.38364,0.0,0.2375,0.902666,6.08749,34.7149,6.9328,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-06-15 00:00:00
lakhmess,لخمـــــــاس,0.00423993,15,5.1e-05,2.21936,0.0592707,1.5207,0.000682,0.017714,0.481743,0.754679,12.1633,1.29996,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-06-15 00:00:00
rmil,الرميـــــــل,0.000340063,16,0.0,0.778,0.0206081,0.869043,0.0,0.0,0.0634854,0.489234,9.9835,0.5002,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-06-15 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0068,9.6868,0.000891485,8.32194,0.102,0.64232,0.338467,6.94424,25.8151,9.91269,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-06-15 00:00:00
rmel,الرمــــــل,0.0,18,0.0105,18.6479,0.0,27.4841,0.1575,2.30871,0.16196,6.30358,15.8117,1.4015,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-06-15 00:00:00
nebhana,نبهانــــــة,0.00868229,19,0.03167,5.38083,0.0545441,6.22174,0.39217,1.21424,0.741472,1.7412,21.9548,2.38734,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-06-15 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.0,25.5071,0.148615,10.4978,0.0,0.137523,2.50689,4.14275,43.2315,24.6875,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-06-15 00:00:00
elhaouareb,هـــــــوارب,0.000290133,21,0.0,0.00576132,0.0107788,8.96183,0.0,0.028406,0.496056,0.208121,14.4816,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-06-15 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.02021,0.0,1.14743,0.0,0.0,0.025429,1.23023,1.41798,2.23493,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-06-15 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0,0.407372,0.0,0.022,0.111814,0.61341,1.79737,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-06-15 00:00:00
elbrek,البــــــــرك,0.0021285,24,0.0,0.274,0.0235778,2.24402,0.0,0.02,0.0835049,0.546706,2.06917,0.1,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-06-15 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.659,0.0070024,3.33337,0.0,0.042,0.130037,0.226079,5.02702,0.13092,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-06-15 00:00:00
chiba,شيبـــــــة,0.00342682,26,0.0,0.700967,0.00588561,1.21013,0.0,0.050184,0.18711,0.000538704,6.65888,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-06-15 00:00:00
masri,مصــــــري,0.00747489,27,0.0,2.72408,0.217754,4.19444,0.3,6.2617,0.158997,1.39214,4.65018,4.5142,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-06-15 00:00:00
lebna,لبنــــــــة,0.0,28,0.0,4.50878,0.00970066,6.26098,0.0,0.0,0.182602,0.590636,17.9548,0.487885,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-06-15 00:00:00
hma,الحمـــــى,1.85692e-05,29,0.011,3.13862,0.00473923,4.11244,0.056,0.09104,0.0578286,0.763968,4.43709,0.117937,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-06-15 00:00:00
abid,العبيـــــــد,0.0,30,0.0,3.96851,0.0150119,4.16613,0.0,0.03822,0.0124065,0.306376,5.23396,0.679145,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-06-15 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,25.6028,4.47527,123.618,0.28,112.009,14.8922,14.8644,159.394,13.792,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-06-14 00:00:00
sarrat,سراط,0.0,36,0.023071,9.1419,0.143794,13.7271,0.197821,5.04284,1.867,2.78745,16.4533,3.25748,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-06-14 00:00:00
benmetir,بني مطيــر,0.0,2,0.0432,44.474,0.0,28.0278,0.6048,15.0021,0.282436,28.4242,43.0465,38.8482,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-06-14 00:00:00
kasseb,كســاب,0.0184074,3,0.06858,26.3876,0.172225,29.844,0.9504,18.4086,0.430066,24.1273,43.2076,21.3435,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-06-14 00:00:00
barbara,بربرة,0.0298805,4,0.0,60.4621,0.246591,57.4718,0.00936,47.3891,0.293949,69.3679,83.3849,56.8376,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-06-14 00:00:00
sidisalem,سيدي ســــالم,0.00898142,5,0.641,223.274,0.681904,120.775,8.57976,93.2613,9.72415,123.49,389.125,187.881,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-06-14 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.189174,54.8284,0.542555,51.1543,2.63205,42.7644,1.18503,49.7879,80.9398,64.5464,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-06-14 00:00:00
joumine,جوميــــــن,0.0154886,7,0.121537,22.8671,0.287668,35.9079,1.65605,24.6414,0.735881,29.8743,75.665,28.2787,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-06-14 00:00:00
ghezala,غزالـــــــة,0.0,8,0.0,1.90801,0.0145054,2.41591,0.0912,0.291434,0.103143,2.89037,9.4805,1.39833,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-06-14 00:00:00
melah,المالح,0.0,33,0.06306,10.272,0.0344947,9.87924,0.11616,0.11616,0.37,10.9998,25.5227,2.441,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-06-14 00:00:00
tine,الطين,0.0,34,0.0,2.8825,0.070293,3.04439,0.0,0.0,0.16,2.68764,17.3147,3.3388,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-06-14 00:00:00
sejnane,سجنــــــان,0.120494,9,0.739677,58.3672,1.06777,69.6246,9.4908,174.555,1.37957,49.7104,118.572,44.4407,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-06-14 00:00:00
zarga,الزرقـة,0.00853116,10,0.0,22.06,0.0621614,21.1671,0.044,3.79338,0.09,18.6255,22.042,15.958,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-06-14 00:00:00
kebir,الكبيــر,0.0,31,0.0,46.3364,0.113735,30.1538,0.0,11.5034,0.124519,20.1731,39.5533,28.56,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-06-14 00:00:00
moula,المولى,0.0,32,0.0,20.252,0.0342185,20.8129,0.0,8.08648,0.118173,11.52,31.7957,16.88,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-06-14 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.739,177.942,0.734279,208.999,10.303,139.364,1.97054,131.487,294.984,120.777,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-06-14 00:00:00
ziatine,الزياتيـن,0.0254084,12,0.037723,14.8261,0.263995,15.0281,0.524553,8.15218,0.1,10.6489,29.1467,12.2293,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-06-14 00:00:00
gamgoum,القمقـوم,0.00592029,13,0.0,9.13234,0.0355999,4.59209,0.0,3.995,0.0,3.30709,7.96404,11.8323,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-06-14 00:00:00
harka,الحركـة,0.0,35,0.0,13.0643,0.0690769,7.2227,0.0,0.0,0.34,5.44221,24.3187,8.68709,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-06-14 00:00:00
siliana,سليانـــــــة,0.0,14,0.0,11.3188,0.150526,9.38364,0.0,0.2375,0.902666,6.06323,34.6848,6.9328,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-06-14 00:00:00
lakhmess,لخمـــــــاس,0.0,15,4.8e-05,2.21936,0.0550307,1.51646,0.000631,0.017663,0.481743,0.754679,12.1473,1.30417,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-06-14 00:00:00
rmil,الرميـــــــل,0.0001037,16,0.0,0.7814,0.020268,0.868703,0.0,0.0,0.0634854,0.488168,9.98139,0.5041,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-06-14 00:00:00
birmcherga,بئر المشارقـــة,0.000569719,17,0.0068,9.75134,0.000891485,8.32194,0.0952,0.63552,0.338467,6.94424,25.8038,9.97724,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-06-14 00:00:00
rmel,الرمــــــل,0.0,18,0.0105,18.7075,0.0,27.4841,0.147,2.29821,0.16196,6.30358,15.8063,1.44656,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-06-14 00:00:00
nebhana,نبهانــــــة,0.00437701,19,0.0282,5.4123,0.0458618,6.21305,0.3605,1.18257,0.741472,1.72824,21.9301,2.39637,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-06-14 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.0,25.5753,0.148615,10.4978,0.0,0.137523,2.50689,4.14275,43.1479,24.7558,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-06-14 00:00:00
elhaouareb,هـــــــوارب,0.000288788,21,0.0,0.00576132,0.0104887,8.96154,0.0,0.028406,0.496056,0.207799,14.4651,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-06-14 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.02419,0.0,1.14743,0.0,0.0,0.025429,1.23023,1.41713,2.25083,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-06-14 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0,0.407372,0.0,0.022,0.111814,0.610822,1.79365,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-06-14 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,0.274,0.0214493,2.24189,0.0,0.02,0.0835049,0.546706,2.06639,0.158,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-06-14 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.666,0.0070024,3.33337,0.0,0.042,0.130037,0.226079,5.02268,0.13226,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-06-14 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.700967,0.0024588,1.20671,0.0,0.050184,0.18711,0.000534649,6.65264,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-06-14 00:00:00
masri,مصــــــري,0.00555082,27,0.0,2.7001,0.210279,4.18697,0.3,6.2617,0.158997,1.3852,4.64488,4.5142,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-06-14 00:00:00
lebna,لبنــــــــة,0.0,28,0.0,4.52968,0.00970066,6.26098,0.0,0.0,0.182602,0.587037,17.9487,0.487885,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-06-14 00:00:00
hma,الحمـــــى,0.00472066,29,0.0,3.15438,0.00472066,4.11242,0.045,0.08004,0.0578286,0.763968,4.43516,0.122602,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-06-14 00:00:00
abid,العبيـــــــد,0.0,30,0.0,3.97612,0.0150119,4.16613,0.0,0.03822,0.0124065,0.305077,5.23355,0.679145,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-06-14 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,25.6493,4.47527,123.618,0.26,111.989,14.8922,14.8644,158.897,13.847,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-06-13 00:00:00
sarrat,سراط,0.0,36,0.013517,9.1923,0.143794,13.7271,0.17475,5.01977,1.867,2.78105,16.391,3.27899,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-06-13 00:00:00
benmetir,بني مطيــر,0.0,2,0.0432,44.5531,0.0,28.0278,0.5616,14.9589,0.282436,28.4242,43.0371,38.9142,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-06-13 00:00:00
kasseb,كســاب,0.0,3,0.06858,26.4532,0.153818,29.8256,0.88182,18.34,0.430066,24.1204,43.1933,21.381,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-06-13 00:00:00
barbara,بربرة,0.0,4,0.0,60.4621,0.216711,57.4419,0.00936,47.3891,0.293949,69.3628,83.3752,56.8766,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-06-13 00:00:00
sidisalem,سيدي ســــالم,0.00124881,5,0.641,224.08,0.672923,120.766,7.93876,92.6203,9.72415,123.487,388.801,188.866,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-06-13 00:00:00
bouheurtma,بو هرتمـــــه,0.0436586,6,0.18013,55.0466,0.542555,51.1543,2.44288,42.5752,1.18503,49.781,80.9003,64.7216,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-06-13 00:00:00
joumine,جوميــــــن,0.0112781,7,0.118759,22.9909,0.272179,35.8924,1.53451,24.5199,0.735881,29.8743,75.6405,28.5031,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-06-13 00:00:00
ghezala,غزالـــــــة,0.0,8,0.0,1.91284,0.0145054,2.41591,0.0912,0.291434,0.103143,2.89037,9.47706,1.40258,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-06-13 00:00:00
melah,المالح,0.0,33,0.0531,10.356,0.0344947,9.87924,0.0531,0.0531,0.37,10.9998,25.5103,2.5026,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-06-13 00:00:00
tine,الطين,0.00594324,34,0.0,2.8942,0.070293,3.04439,0.0,0.0,0.16,2.68764,17.3093,3.3505,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-06-13 00:00:00
sejnane,سجنــــــان,0.0684553,9,0.732441,58.3672,0.947278,69.5041,8.75112,173.815,1.37957,49.7104,118.526,44.6009,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-06-13 00:00:00
zarga,الزرقـة,0.0171548,10,0.027,22.06,0.0636302,21.1686,0.054,3.80338,0.09,18.6252,22.039,16.075,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-06-13 00:00:00
kebir,الكبيــر,0.0171067,31,0.0,46.3622,0.113735,30.1538,0.0,11.5034,0.124519,20.1731,39.5491,28.58,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-06-13 00:00:00
moula,المولى,0.0,32,0.0,20.264,0.0342185,20.8129,0.0,8.08648,0.118173,11.5187,31.7917,16.9867,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-06-13 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.732,178.823,0.734279,208.999,9.564,138.625,1.97054,131.485,294.919,120.968,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-06-13 00:00:00
ziatine,الزياتيـن,0.00951814,12,0.038049,14.8528,0.238586,15.0027,0.48683,8.11446,0.1,10.6299,29.1433,12.2565,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-06-13 00:00:00
gamgoum,القمقـوم,0.0,13,0.0,9.13234,0.0296796,4.58617,0.0,3.995,0.0,3.30347,7.96404,11.864,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-06-13 00:00:00
harka,الحركـة,0.00878706,35,0.0,13.0873,0.0690769,7.2227,0.0,0.0,0.34,5.44221,24.3073,8.69884,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-06-13 00:00:00
siliana,سليانـــــــة,0.0,14,0.0,11.3529,0.150526,9.38364,0.0,0.2375,0.902666,6.06323,34.6547,6.96345,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-06-13 00:00:00
lakhmess,لخمـــــــاس,0.00378541,15,5e-05,2.22486,0.0550307,1.51646,0.000583,0.017615,0.481743,0.751662,12.1312,1.30417,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-06-13 00:00:00
rmil,الرميـــــــل,0.00310863,16,0.0,0.7848,0.0201643,0.868599,0.0,0.0,0.0634854,0.488168,9.97927,0.508,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-06-13 00:00:00
birmcherga,بئر المشارقـــة,0.000321766,17,0.0068,9.78361,0.000321766,8.32137,0.0884,0.62872,0.338467,6.94424,25.7925,10.0418,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-06-13 00:00:00
rmel,الرمــــــل,0.0,18,0.0105,18.7672,0.0,27.4841,0.1365,2.28771,0.16196,6.30358,15.8009,1.49162,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-06-13 00:00:00
nebhana,نبهانــــــة,0.0105665,19,0.0201,5.44463,0.0414848,6.20868,0.3323,1.15437,0.741472,1.72534,21.9054,2.40539,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-06-13 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.0,25.6436,0.148615,10.4978,0.0,0.137523,2.50689,4.10609,43.0643,24.7558,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-06-13 00:00:00
elhaouareb,هـــــــوارب,0.000286097,21,0.0,0.00576132,0.0101999,8.96125,0.0,0.028406,0.496056,0.20748,14.4486,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-06-13 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.02817,0.0,1.14743,0.0,0.0,0.025429,1.23023,1.41628,2.26276,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-06-13 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0,0.407372,0.0,0.022,0.111814,0.608752,1.78992,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-06-13 00:00:00
elbrek,البــــــــرك,0.00210168,24,0.0,0.332,0.0214493,2.24189,0.0,0.02,0.0835049,0.545502,2.0636,0.158,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-06-13 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.673,0.0070024,3.33337,0.0,0.042,0.130037,0.226079,5.01835,0.1336,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-06-13 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.706379,0.0024588,1.20671,0.0,0.050184,0.18711,0.000530972,6.6464,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-06-13 00:00:00
masri,مصــــــري,0.00148593,27,0.0,2.68811,0.204729,4.18142,0.3,6.2617,0.158997,1.3831,4.63958,4.54435,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-06-13 00:00:00
lebna,لبنــــــــة,0.0,28,0.0,4.55058,0.00970066,6.26098,0.0,0.0,0.182602,0.587037,17.9426,0.49524,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-06-13 00:00:00
hma,الحمـــــى,0.0,29,0.011,3.15438,0.0,4.1077,0.045,0.08004,0.0578286,0.763968,4.43323,0.125712,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-06-13 00:00:00
abid,العبيـــــــد,0.0,30,0.0,3.98374,0.0150119,4.16613,0.0,0.03822,0.0124065,0.305077,5.23313,0.681815,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-06-13 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,25.6957,4.47527,123.618,0.24,111.969,14.8922,14.8644,158.401,13.902,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-06-12 00:00:00
sarrat,سراط,0.0,36,0.014965,9.2259,0.143794,13.7271,0.161233,5.00626,1.867,2.78105,16.3288,3.30766,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-06-12 00:00:00
benmetir,بني مطيــر,0.0,2,0.0432,44.6323,0.0,28.0278,0.5184,14.9157,0.282436,28.4242,43.0277,38.9801,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-06-12 00:00:00
kasseb,كســاب,0.0168133,3,0.06858,26.5417,0.153818,29.8256,0.81324,18.2714,0.430066,24.1145,43.1789,21.419,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-06-12 00:00:00
barbara,بربرة,0.0231142,4,0.0,60.5035,0.216711,57.4419,0.00936,47.3891,0.293949,69.3577,83.3654,56.9156,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-06-12 00:00:00
sidisalem,سيدي ســــالم,0.0,5,0.641,224.887,0.671674,120.764,7.29776,91.9793,9.72415,123.487,388.476,190.097,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-06-12 00:00:00
bouheurtma,بو هرتمـــــه,0.0,6,0.186516,55.2103,0.498896,51.1106,2.26275,42.3951,1.18503,49.7784,80.8608,64.8384,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-06-12 00:00:00
joumine,جوميــــــن,0.00613901,7,0.115172,23.1147,0.260901,35.8811,1.41575,24.4011,0.735881,29.8466,75.616,28.6995,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-06-12 00:00:00
ghezala,غزالـــــــة,0.00383248,8,0.0113,1.91768,0.0145054,2.41591,0.0912,0.291434,0.103143,2.89037,9.47362,1.40682,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-06-12 00:00:00
melah,المالح,0.0,33,0.0,10.428,0.0344947,9.87924,0.0,0.0,0.37,10.9998,25.498,2.5598,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-06-12 00:00:00
tine,الطين,0.0,34,0.0,2.8942,0.0643497,3.03845,0.0,0.0,0.16,2.68764,17.304,3.3622,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-06-12 00:00:00
sejnane,سجنــــــان,0.0727733,9,0.795677,58.4139,0.878822,69.4356,8.01868,173.083,1.37957,49.7104,118.48,44.7211,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-06-12 00:00:00
zarga,الزرقـة,0.0,10,0.027,22.078,0.0464754,21.1514,0.027,3.77638,0.09,18.6179,22.036,16.192,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-06-12 00:00:00
kebir,الكبيــر,0.0142556,31,0.0,46.3622,0.0966278,30.1367,0.0,11.5034,0.124519,20.1626,39.545,28.58,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-06-12 00:00:00
moula,المولى,0.0053668,32,0.0,20.276,0.0342185,20.8129,0.0,8.08648,0.118173,11.5162,31.7878,17.0933,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-06-12 00:00:00
selbarrak,سيدي البــــراق,0.198,11,0.732,179.703,0.729279,208.994,8.827,137.888,1.97054,131.365,294.853,120.968,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-06-12 00:00:00
ziatine,الزياتيـن,0.0219341,12,0.038529,14.8928,0.229068,14.9932,0.448781,8.07641,0.1,10.6237,29.14,12.2974,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-06-12 00:00:00
gamgoum,القمقـوم,0.0,13,0.0,9.14094,0.0296796,4.58617,0.0,3.995,0.0,3.29984,7.96404,11.8957,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-06-12 00:00:00
harka,الحركـة,0.0,35,0.0,13.0873,0.0602898,7.21392,0.0,0.0,0.34,5.4329,24.296,8.69884,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-06-12 00:00:00
siliana,سليانـــــــة,0.0,14,0.0,11.3871,0.150526,9.38364,0.0,0.2375,0.902666,6.06323,34.6246,6.9941,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-06-12 00:00:00
lakhmess,لخمـــــــاس,0.0036559,15,4.5e-05,2.22486,0.0512453,1.51267,0.000533,0.017565,0.481743,0.751662,12.1151,1.30838,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-06-12 00:00:00
rmil,الرميـــــــل,0.0,16,0.0,0.7848,0.0170557,0.865491,0.0,0.0,0.0634854,0.485447,9.97715,0.508,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-06-12 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0068,9.81588,0.0,8.32105,0.0816,0.62192,0.338467,6.94424,25.7813,10.1063,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-06-12 00:00:00
rmel,الرمــــــل,0.0,18,0.0105,18.8865,0.0,27.4841,0.126,2.27721,0.16196,6.30144,15.7955,1.50664,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-06-12 00:00:00
nebhana,نبهانــــــة,0.0,19,0.02023,5.4608,0.0309183,6.19811,0.31557,1.13764,0.741472,1.71606,21.8807,2.41442,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-06-12 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.0,25.7119,0.148615,10.4978,0.0,0.137523,2.50689,4.10609,42.9808,24.8241,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-06-12 00:00:00
elhaouareb,هـــــــوارب,0.000307173,21,0.0,0.00576132,0.00991377,8.96096,0.0,0.028406,0.496056,0.207162,14.432,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-06-12 00:00:00
