gov_name_f,gov_id,Etablissement,Nature,Programme,Cadre_d_activite,Nbr_de_manifestations,Nbr_activite,Sub_ministere_Directe,Sub_ministere_indirecte,Sub_commissariat_Directe,Sub_commissariat_indirecte,Sub__structures_directe,Sub__structures_indirecte,sub_autres_parties_publiques,sub_autres_parties_prives,Nbr_d_abonnes,Capacite_operationnelle_directe,Capacite_operationnelle_indirecte
Sidi Bou Zid,43,منزل بوزيان,مكتبات عمومية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,3,19,500,0,0,0,0,0,0,0,1700,3,0
Sidi Bou Zid,43,دار الثقافة منزل بوزيان,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,66,600,8000,0,0,0,0,0,0,0,18600,12,12
Sidi Bou Zid,43,دار الثقافة بن عون,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,55,625,8000,0,0,0,0,0,0,0,18520,18,12
Sidi Bou Zid,43,دار الثقافة جلمة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,63,630,9500,0,0,0,0,0,0,0,21000,15,2
Sidi Bou Zid,43,دار الثقافة بن عون,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,54,620,10000,0,0,0,0,0,0,0,20130,20,1
Sidi Bou Zid,43,مركز الفنون الدرامية والركحية,مراكز فنون درامية,تونس مدن الفنون,نشاط مؤسساث ثقافية,12,23,9300,0,0,0,0,0,0,0,1500,12,0
Sidi Bou Zid,43,دار الثقافة منزل بوزيان,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,66,620,5000,0,0,0,0,0,0,0,19300,16,0
Sidi Bou Zid,43,دار الثقافة الرقاب,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,55,630,3600,0,0,0,0,0,0,0,21000,15,0
Sidi Bou Zid,43,دار الثقافة جلمة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,63,25,6000,0,0,0,0,0,0,0,2300,13,0
Sidi Bou Zid,43,دار الثقافة بن عون,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,54,23,3400,0,0,0,0,0,0,0,1500,12,0
Sidi Bou Zid,43,دار الثقافة المزونة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,69,32,3000,0,0,0,0,0,0,0,1600,14,0
Sidi Bou Zid,43,مركز الفنون الدرامية والركحية,مراكز فنون درامية,تونس مدن الفنون,نشاط مؤسساث ثقافية,12,26,5000,0,0,0,0,0,0,0,1400,13,0
Sidi Bou Zid,43,المكتبة الجهوية,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,10,22,500,0,0,0,0,0,0,0,1700,15,0
Sidi Bou Zid,43,مكتبة بن خلدون,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,13,14,500,0,0,0,0,0,0,0,1900,14,0
Sidi Bou Zid,43,بئر الحفي,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,11,18,500,0,0,0,0,0,0,0,1000,10,0
Sidi Bou Zid,43,جلمة,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,10,17,500,0,0,0,0,0,0,0,1200,14,0
Sidi Bou Zid,43,السبالة,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,11,21,500,0,0,0,0,0,0,0,18520,15,0
Sidi Bou Zid,43,بن عون,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,10,9,500,0,0,0,0,0,0,0,21000,3,12
Sidi Bou Zid,43,فائض,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,23,500,0,0,0,0,0,0,0,23250,8,0
Sidi Bou Zid,43,لسودة,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,5,22,500,0,0,0,0,0,0,0,2300,9,0
Sidi Bou Zid,43,المزونة,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,4,20,500,0,0,0,0,0,0,0,1200,8,0
Sidi Bou Zid,43,المكناسي,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,6,21,500,0,0,0,0,0,0,0,1400,4,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الحضارات,المبادرات الجمعياتية,1,5,0,3000,5000,1000,0,0,0,0,6500,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,1,9,0,5000,0,8000,0,0,0,0,1500,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,2,5,0,1700,3000,0,0,0,0,0,1200,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,1,0,0,0,0,0,0,0,0,0,800,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,2,13,0,7000,0,0,0,3770,0,2000,0,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الآداب والكتاب,المبادرات الجمعياتية,1,14,15000,5000,10000,15000,0,0,0,0,70,0,12
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الحضارات,المبادرات الجمعياتية,1,29,15000,13000,10000,30000,0,45000,0,30000,17000,0,35
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الحضارات,المبادرات الجمعياتية,1,4,0,2500,40000,0,0,0,0,0,17000,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الحضارات,المبادرات الجمعياتية,2,10,0,10500,0,1000,0,2000,0,0,4000,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الحضارات,المبادرات الجمعياتية,1,9,0,5000,10000,10000,0,1500,0,10000,7500,0,14
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,1,10,5000,0,60000,0,0,2000,0,0,7000,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,13,130,41000,154200,0,208300,22500,72000,0,226150,8500,0,178
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,2,30,0,5000,155000,0,0,3000,0,0,118680,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,1,11,0,5000,0,1800,0,0,0,0,2200,0,12
Gabès,51,,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,1,0,20000,70000,500000,100000,0,0,55000,170640,30400,72,12
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,1,10,0,3000,12000,10000,0,10000,0,0,6000,0,0
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المبادرات الجمعياتية,0,,0,0,18000,0,0,0,0,0,9000,0,15
Gabès,51,دور ثقافة,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,المبادرات الفردية (2),3,23,10000,20000,0,2400,0,0,0,10000,120,0,30
Gabès,51,المندوبية و معهد التراث,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,1,8,0,7000,0,20000,0,2000,0,0,120,0,18
Gabès,51,جمعية,هياكل ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,14,0,0,0,0,0,1500,0,,950,0,0
Gabès,51,دور ثقافة,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,2,51,15000,6000,0,7000,0,20000,0,15000,270,0,60
Gabès,51,دور ثقافة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,10,0,2600,0,9000,0,0,0,0,4100,0,0
Gabès,51,دور ثقافة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,4,21,15000,8000,0,13000,0,0,0,0,700,0,8
Gabès,51,دور ثقافة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,5,0,5000,0,0,0,0,0,2000,3700,0,0
Gabès,51,دور ثقافة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,7,5000,7000,0,0,0,0,0,0,1800,0,11
Gabès,51,مركبات ثقافية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,8,5000,3500,0,8500,0,3000,0,6000,4000,0,10
Gabès,51,مركز الفنون الدرامية و الركحية بقابس ,مراكز فنون درامية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,3,9,0,10000,15000,8000,0,0,0,0,3500,7,3
Médenine,52,المكتبة العمومية حومة السوق جربة,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,2,8,0,0,2900,0,0,0,0,0,602,0,100
Médenine,52,هياكل ثقافية و جمعيات غير ثقافية ,دور ثقافة ومركبات ثقافية,  البرنامج الوطني للمبادرة الثقافية والصناعات الإبداعية والتجديد التكنولوجي,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,41,203,0,12000,0,0,0,0,1500,0,14000,0,150
Médenine,52,هياكل ثقافية و جمعيات ثقافية تنموية ,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الحضارات,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,16,152,65000,13000,14400,0,0,0,3000,0,10000,0,0
Médenine,52,هياكل ثقافية و مؤسسات خاصة ,مؤسسة خاصة,  البرنامج الوطني لجيل جديد من المستثمرين والمبدعين الشبان,فضاءات ثقافية خاصة,3,18,0,7000,0,4000,0,0,0,0,1800,0,0
Médenine,52,هياكل ثقافية و فضاءات ثقافية خاصة ,مراكز فنون درامية,  البرنامج الوطني للمبادرة الثقافية والصناعات الإبداعية والتجديد التكنولوجي,فضاءات ثقافية خاصة,14,72,0,16000,0,0,0,0,0,0,7200,0,7
Médenine,52,هياكل ثقافية و مبادرات فردية ,إدارة أو مؤسسة تحت إشراف الوزارة,  البرنامج الوطني لجيل جديد من المستثمرين والمبدعين الشبان,مبادرات فردية,9,22,0,9000,0,4000,0,0,0,0,2200,0,0
Médenine,52,هياكل ثقافية و شركات فنية ,إدارة أو مؤسسة تحت إشراف الوزارة,  البرنامج الوطني للمبادرة الثقافية والصناعات الإبداعية والتجديد التكنولوجي,نشاط مؤسساث ثقافية,7,21,0,8000,0,0,0,0,0,0,2100,0,38
Médenine,52,المكتبة العمومية الرياض جربة ,مكتبات عمومية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,4,16,0,0,1000,0,0,0,0,0,220,0,130
Médenine,52,المكتبة الجهوية ,مكتبات عمومية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,6,9,0,0,4600,0,0,0,0,0,360,0,0
Médenine,52,مكتبة جرجيس ,مكتبات عمومية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,2,6,0,0,1425,0,0,0,0,0,488,0,0
Médenine,52,المكتبة العمومية المؤانسة جرجيس,مكتبات عمومية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,3,0,0,1000,0,0,0,0,0,56,0,0
Médenine,52,هياكل ثقافية و جمعيات أدبية ,مكتبات عمومية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,14,158,17000,0,19000,0,0,0,0,0,10000,0,0
Médenine,52,مركز الفنون الدرامية و الركحية,مراكز فنون درامية,تونس مدن الفنون,نشاط مؤسساث ثقافية,4,21,0,0,166000,21000,0,0,0,0,5645,0,20
Médenine,52,المندوبية الجهوية,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,نشاط مؤسساث ثقافية,26,491,0,0,40000,0,0,0,0,0,4000,0,28
Médenine,52,دور الثقافة بالجهة اجمالا ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,28,219,0,19000,98000,8100,0,0,0,0,11000,0,30
Médenine,52,هياكل ثقافية و جمعيات فنية ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,19,20,0,33000,0,0,0,0,0,0,2000,0,5
Médenine,52,هياكل ثقافية و جمعيات مهرجانات بالجهة,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,نشاط مؤسساث ثقافية,27,100,120000,0,53000,35000,0,0,41000,0,12000,0,45
Tataouine,53, معرض وثائقي بمناسبة الدورة التامنة للثورة,,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,4,0,0,0,0,0,0,0,0,300,0,3012
Tataouine,53,ورشة فنون  تشكلية وبراعات يدوية لنادي الفنون التشكلية بمناسبةالدورة الثامنة للثورة+ نادي لغة الاشارات لمركب الثقافي تطاوين,مراكز فنون درامية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,1,7,0,0,0,0,0,0,0,0,50,0,100
Tataouine,53,عرض موسيقي لتلاميذالمعهد الجهوي للموسيقى بتطاوين,معاهد جهوية لللموسيقى,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,7,0,0,0,0,0,0,0,0,450,0,0
Tataouine,53,يوم تكويني لمؤطري النوادي المسرح بالمدارس الابتدائية المندوبية الجهوية للتربية بتطاوين+ المركب الثقافي تطاوين,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,20,0,0,0,0,0,0,0,0,30,0,0
Tataouine,53,سهرة فنيةلفرقة الكرامة بمناسبةالدورة الثامنة للثورة لمركب الثقافي تطاوين,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,1,0,0,0,3500,0,0,0,0,150,0,0
Tataouine,53,عروض افلام قصيرة:افغانسطنبول20 دقيقة للمخرج اوزكان اوزرمير تركيا 2017 +نصف ساحة 15دقيقةللمخرج باناجوتيس فيكريس اليويان2018+60طلقة معلقة وفتحة 21دقيقة ليوسف الصنهاجي تونس2018+ هروب 5 دقائق للمخرج كارلوس سوليتو ايطاليا2018 مركز الفنون الدرامية والركحية بتطاوين,مراكز فنون درامية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,10,0,0,0,0,0,0,0,0,150,0,0
Tataouine,53,عروض افلام قصيرة:كاشاش،اعلاه زعتري للمخرج برونوبيريتي15دقيقة فرنسا2017+جومير للمخرج ابراهيم فرج علي14دقيقة مصر2018+انجيل للمخرج مراد خلو 6 دقائق المغرب2017+سوق الاحد /طرابلس للمخرج يحيى مراد 16دقيقة لبنان2018  مركز الفنون الدرامية والركحية بتطاوين,مراكز فنون درامية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,10,0,0,0,0,0,0,0,0,100,0,0
Tataouine,53,عروض افلام قصيرة تهتم بالبيئة بمناسبة المهرجان الدولي للسينما البئية ركز الفنون الدرامية والركحية بتطاوين,مراكز فنون درامية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,1,7,0,0,0,0,0,0,0,0,250,0,0
Tataouine,53,سهرة فنية شبابية في إطار المهرجان الدولي للقصور الصحراوية بتطاوين للفنان معتصم الامير دار الثقافة  غمراسن ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,1,0,0,0,0,0,0,0,0,60,0,15
Tataouine,53,عرض شريط سينمائي بعنوان ملكة الثلج 2 دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,2,1,0,0,0,0,0,0,0,0,20,0,5
Tataouine,53,عرض وثائقي رافقه تحليل و نقاش حول الكواكب دار الثقافة البئر الأحمر ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,3,0,0,0,0,0,0,0,0,0,0,10
Tataouine,53,مسابقة جهوية في المسرح بين المدارس الاعدادية و المعاهد الثالنوية بتطاوين دار الثقافة البئر الأحمر ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,3,0,0,0,0,0,0,0,0,0,0,12000
Tataouine,53,"مهرجان قرماسة للتراث تحت عنوان قرماسة""عين الماضي و عطر الحاضر الدورة الاولى  عرض مسرحي للاطفال:                                                    *مسرحية "" اريد ان العب""    لشركة مسرح قفصة انتاج 2018         * 11,00: تكريم رمز من رموز قرماسة "" العم حمزة""                           16,00: تجسيد العرس التقليدي                                                20,00: سهرة تراثية:                                                     *عروض فلكلورفية   *شعر شعبي                   22,30:  الاعلان عن نتائج  مسايقة  الصورة الفوتوغرافية                        الاختتام والاعلان عن النتائج                                                المركب الثقافي تطاوين ",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,10,0,0,0,0,0,0,0,0,0,0,5500
Tataouine,53,افتتاح التظاهرة  /نتدى تاريخ ذهيبة تنشيط المدينة بماجورات قابس دار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,5,0,0,0,0,0,0,850,0,0,0,6000
Tataouine,53,عرض للزي التقليدي عبر حقب تاريخية دار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,5,0,0,0,0,0,0,80,0,0,0,2600
Tataouine,53,ورشة في الابداعات الحرفية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,5,0,0,0,0,0,0,0,0,0,0,1800
Tataouine,53,"الساعة: صباحا بالمركب الثقافي بتطاوين                                          - انطلاق الورشات :                                                            * ورشة الهيب الهوب HIP HOB LYRCAL بقاعة التعبير الجسماني                                                                           * ورشة الالافرودانس AFRO FRIT بقاعة العروض                     الساعة 12,30:نهاية الفترة الصباحية                                            الساعة 18,30: مواصلة اعمال الورشات                                       ورشة الهيب الهوب HIP-HOP                                           .ورشة الافرودانس AFRO-DANCE   باحد القصور الصحراوية بتطاوين",دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,5,0,0,0,0,0,0,0,0,0,0,0
Tataouine,53,معرض شخصي للفنان التشكيلي  احمد الغديري يتضمن 20لوحة بتقنيةالتركيب لمادة الاينوكس والنحاس على الخشب المركب الثقافي تطاوين ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,1,0,0,0,0,0,0,0,0,0,0,0
Tataouine,53,مهرجان عمر خلفت للمسرح ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,مبادرات فردية,1,30,10000,0,0,0,0,0,0,0,1500,0,8
Tataouine,53,  ملتقى الجنوب للثقافة و الفنون,,تونس مدن الفنون,مبادرات فردية,1,15,10000,0,0,0,0,0,0,0,1200,0,12
Tataouine,53,المهرجان الدولي للقصور الصحراوية تطاوين ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,مبادرات فردية,1,60,25000,0,0,0,0,0,0,0,80000,0,14
Tataouine,53, مهرجان ذكرى معركة رمثة,,تونس مدن الفنون,مبادرات فردية,1,8,4500,0,0,0,0,0,0,0,2500,0,6
Tataouine,53, مهرجان عرس الطبل,,تونس مدن الفنون,مبادرات فردية,1,15,5000,0,0,0,0,0,0,0,8000,0,5
Tataouine,53,مهرجان الأحوة والإبداع ,,تونس مدن الفنون,مبادرات فردية,1,35,4500,0,0,0,0,0,0,0,5000,0,12
Tataouine,53,الملتقى الإقليمي للمطالعة بولاية الجنوب الشرقي:مدنين - تطاوين - قابس  ,,تونس مدن الفنون,مبادرات فردية,1,10,12000,0,0,0,0,0,0,0,800,0,13
Tataouine,53,مهرجان بني مهيرة للألعاب الشعبية ,,تونس مدن الفنون,مبادرات فردية,1,32,15000,0,0,0,0,0,0,0,30000,0,14
Tataouine,53,فلاش كولير ,,تونس مدن الفنون,مبادرات فردية,1,35,15000,0,0,0,0,0,0,0,2500,0,12
Tataouine,53,"عرض كلون  تنشيط,,مجموعة وليد الخضراوي دار الثقافة رمادة",دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,2,5000,0,0,0,0,0,0,0,160,0,15
Tataouine,53,التسجيل و البرمجة دار الثقافة بذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,0,3,0,0,0,0,0,0,0,0,9,0,125
Tataouine,53,"احياء لذكرى الثورة التونسية انتظم موكب تحية العلم بساحة الشهداء بالصمار مع عرض تنشيطي  لمجموعة وليد الخضرواي التنشيطية بالتعاون مع وحدة الشباب المتنقلة 2 بتطاوين وبمشاركة مكونات المجتمع المدني, دار الثقافة الصمار ",دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,10,500,0,0,0,0,0,0,0,250,0,2215
Tataouine,53,كان لاحباء الشعر الشعبي موعد مع سهرة في الغرض بدار الثقافة الصمار تابعه جمهور غفير وبمشاركة عدة شعراء من جهات مختلفة  دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,1,800,0,0,0,0,0,0,0,350,0,160
Tataouine,53,انطلاقا من احداث الثورة التونسية نظم نادي الفنون التشكيلية بدار الثقافة الصمار ورشة في الغرض لفائدة الاطفال  دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,50,0,256
Tataouine,53,حصة في الترغيب في المطالعة انتظمت بالتعاون مع المكتبة المتجولة بتطاوين لفائة ابناء المدرسة الابتدائية بالمرة  دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,75,0,22
Tataouine,53,ندوة فكرية:الالعاب الشعبية العمق التاريخي والبعد التواصلي,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,750,50,0,16
Tataouine,53,تنشيط بفضاءات عامة تواصل العروض الفرجوبة  ماجورات،فرق فنون شعبية،معرض تجاري ،معرض للصناعات التقليدية،العاب شعبية (الخربقة،تنقيز الوزرة.....) بمهرجان الالعاب الشعبية ببني مهيرة عرض الملحمة الإستعراض الختامي وسهرة فنية ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,20,0,0,0,0,0,0,0,0,300,0,8
Tataouine,53,ةرشة في الرسم من تاطير سعدة العابدي,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,110,0,30
Tataouine,53,ورشة في التعليق الصوتي من تاطير محمد بن مبروك,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,10,0,90
Tataouine,53,عرض أول لفيلم دشرة  ار الثقافة البئر الحمر ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,200,0,26
Tataouine,53,"ندوة فكرية حول ""حماية الطفولة المهددة ""من تقديم مندوبي حماية الطفولة بتطاوين دار الثقافة  غمراسن ",دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,50,0,36
Tataouine,53,ورشة جداريات بنماذج من الزخرفة  دار الثقافة الصمار ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,6,1,0,0,0,0,0,0,0,0,19,0,4
Tataouine,53,حفل تنشيطي لفائدة روضةالتضامن بغمراسن  دار الثقافة غمراسن ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,4,0,0,0,0,0,0,0,0,80,0,23
Tataouine,53, منبر حوار تحسيسي بيئيي,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,15,0,136
Tataouine,53,"عرض مسرحي للأطفال بعنوان ""حوريات"" لشركة كارمن دار الثقافة البئر الأحمر ",دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,80,0,16
Tataouine,53,أمسية تنشيطية للأطفال  دار الثقافة رمادة ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,7,0,0,0,0,0,0,0,0,320,0,
Tataouine,53,ورشات رسم و براعات يدوية دار الثقافة رمادة,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,3,1,0,0,0,0,0,0,0,0,0,0,28
Tataouine,53,"الاحتفال بعيد الجمهورية,,اذاعة محلية/اغاني وطنية/ورشات للاطفال/رسم دار الثقافة رمادة ",دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,5,6,0,0,0,0,0,0,0,0,0,0,33
Tataouine,53,حفل اختتام السنة الدراسية للمدرسة الإعدادية بذهيبة دار الثقافة ذهيبة ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,3,6,0,0,0,0,0,0,0,0,0,0,221
Tataouine,53,  محاضرة بعنوان : المغاربة في بلاد الشام في القرن 18 ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,15,0,14
Tataouine,53,ورشة في التصوير الفوتوغرافي تاطير نادي التصوير الفوتوغرافي,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,4,0,0,0,0,0,0,0,0,25,0,32
Tataouine,53,"ندوة فكرية حول ""دور قبائل الجنوب الشرقي في دعم حركة التحرر الوطني  دار  الثقافة غمراسن",دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,0,0,0
Tataouine,53,ورشة في الفنون التشكيلية تاطير الاستاذة مسعودة الحداد دار الثقافة غمراسن ,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,1,2,0,0,0,0,0,0,0,0,15,0,0
Tataouine,53,عشوية انسفري :عرض للباس التقليدي+مسابقة في الاكلة الشعبية+عروض في الفنون الشعبية  دار  الثقافة غمراسن,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,1,10,0,0,0,0,0,0,0,0,0,0,0
Tataouine,53,عرض موسيقي ,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,1,1,0,0,0,0,0,0,0,0,0,0,0
Tataouine,53,معرض للفنون التشكلية  المركب الثقافي تطاوين,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,3,0,0,0,4000,0,0,0,0,500,0,0
Tataouine,53,يوم تكويني لمؤطري النوادي المسرح بالمدارس الابتدائية المندوبية الجهوية للتربية بتطاوين+ المركب الثقافي تطاوين,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,10,0,0,0,0,0,0,0,0,30,0,0
