N° de la ligne;N° de station;Nom de station;Longitude;Latitude
74G;17;CROISEMENT MOUROUJ 2;10.205971347168088;36.7402500151512
74G;18;LES ROSES MOUROUJ 1;10.205515371635556;36.73900791869146
74G;19;BATAM;10.208229012787342;36.73745231431461
74G;20;IMMEUBLE OASIS;10.209667179733515;36.73496975726319
74G;21;MEUBLATEX;10.210579130798578;36.730360981339565
74G;22;JARDIN D'ENFANTS MOUROUJ 3;10.211190171539783;36.724313558587596
74G;23;FOYER UNIVERSITAIRE MOUROUJ 3;10.212842915207148;36.72274213692874
74G;24;CENTRE CHALLAKH EL MOUROUJ 4;10.216490216553211;36.71915482158737
74G;25;14-janv;10.213301950134337;36.71685520077652
74G;26;CITÉ EL FAOUEZ;10.208819853141904;36.71607858910582
74G;27;JARDIN D'ENFANTS MOUROUJ 5;10.206211991608143;36.71050168402444
74G;28;CITÉ AFH;10.20402381196618;36.70860313655378
74G;29;MOUROUJ 5;10.201255269348621;36.710192049413585
74G Retour;1;MOUROUJ 5;10.201255269348621;36.710192049413585
74G Retour;2;AV EL BORHENE;10.200354047119617;36.7096071806333
74G Retour;3;CITÉ AFH;10.20402381196618;36.70860313655378
74G Retour;4;JARDIN D'ENFANTS MOUROUJ 5;10.206211991608143;36.71050168402444
74G Retour;5;CITÉ EL FAOUEZ;10.208819853141904;36.71607858910582
74G Retour;6;14-janv;10.213301950134337;36.71685520077652
74G Retour;7;CENTRE CHALLAKH EL MOUROUJ 4;10.216490216553211;36.71915482158737
74G Retour;8;FOYER UNIVERSITAIRE MOUROUJ 3;10.212842915207148;36.72274213692874
74G Retour;9;JARDIN D'ENFANTS MOUROUJ 3;10.211190171539783;36.724313558587596
74G Retour;10;MOUROUJ 3;10.223093312233686;36.72045515373588
74G Retour;11;MEUBLATEX;10.210579130798578;36.730360981339565
74G Retour;12;IMMEUBLE OASIS;10.209667179733515;36.73496975726319
74G Retour;13;BATAM;10.208229012787342;36.73745231431461
74G Retour;14;LES ROSES MOUROUJ 1;10.205515371635556;36.73900791869146
74G Retour;15;CROISEMENT MOUROUJ 2;10.205971347168088;36.7402500151512
74G Retour;16;PONT MOUROUJ 2;10.207992978394032;36.74316112515504
74G Retour;17;HAMMAM LACAGNA;10.189743731170893;36.770334620140126
74G Retour;18;LA CAGNA (SECTION);10.187501404434443;36.77295581914199
74G Retour;19;LYCÉE 2 MARS EL OUARDIA L(G);10.182130616158247;36.775843331348256
74G Retour;20;13 AOUT;10.178665202111006;36.77513005719808
74G Retour;21;POSTE POLICE RUE DU SAHEL;10.177045986056328;36.77783017843354
74G Retour;22;RUE DU SAHEL;10.175200626254082;36.781267462053805
74G Retour;23;SALLE DES FÉTES KERMESS;10.173261724412441;36.78388533348306
74G Retour;24;ARRET ESSAYDA ALLER;10.171172350710549;36.78528391170791
74G Retour;25;GORJANI ALLER;10.167513582855463;36.78799375321507
74G Retour;26;MOSQUÉE AL HAWA ALLER;10.163144633206684;36.7932601545653
74G Retour;27;FACULTE 9 AVRIL ALLER;10.163313478296914;36.7951389511184
74G Retour;28;TELECOM;10.165188476312323;36.80025578275714
74G Retour;29;CHARLE NICOLE-ALLER;10.16354387946194;36.80278017306314
74G Retour;30;HOPITAL DES ENFANTS;10.15935453811835;36.80751395066778
75;1;STATION BARCELONE;10.180130694061518;36.797041408016824
75;2;DUBOSVILLE;10.191749520599842;36.78398844608775
75;3;CENTRE DE COORDINATION OUARDIA;10.195623133331537;36.78060458853434
75;4;EL AFRANE;10.196620915085077;36.77966739885177
75;5;DJEBEL JELLOUD;10.202564187347889;36.773178052948474
75;6;PROTECTION CIVILE;10.203722901642323;36.77192332988446
75;7;SIDI FATHALLAH1;10.207435078918934;36.76903567002998
75;8;SIDI FATHALLAH2;10.209237523376942;36.76676671813417
75;9;SONED;10.210255023557693;36.76529492194135
75;10;KIOSQUE MOBIL BEN AROUS;10.21878669038415;36.75702957934746
75;11;CENTRE BEN AROUS;10.22249836474657;36.75345998379853
75;12;BATA;10.227433629333973;36.74941969484539
75;13;CROISEMENT YASMINET ROUTE MOURNEG;10.23449219763279;36.743485403387226
75;14;YASMINET CENTRE;10.238076634705067;36.740719456821715
75;15;JARDIN D'ENFANTS AMEN;10.240185605362058;36.738646543569686
75;16;CAFÉ YASMINET;10.240886583924294;36.73808614008577
75;17;SIDI MOSBAH;10.24374146014452;36.735096446327596
75;18;HOPITAL RÉGIONAL YESMINET;10.246853325515985;36.73224461546957
75;19;PONT OUED MILIYEN;10.255833361297846;36.72360208948964
75;20;FRIGO HADJ SALEH;10.261160479858518;36.71849927222802
75;21;BOUJERDGA 75 26A 37;10.264674173668027;36.714891467042634
75;22;PONT AUTOROUTE SUD;10.275059435516596;36.716042776828324
75;23;HUILERIE BAYREM;10.2821721509099;36.71573088007736
75;24;EL KHELIJ;10.288673825562;36.71726172867631
75;25;EL BAHRI;10.29204879887402;36.718525072370085
75;26;GAN;10.29654954560101;36.72106661263895
75;27;PLACE 14 JANVIER (BOUMHEL);10.300765978172421;36.72433848340061
75;28;AV DE L'ENVIRONNEMENT;10.303872101940215;36.72645232668645
75;29;TERMINUS 75 85;10.306125157512724;36.72513247890512
75 Retour;1;TERMINUS 75 85;10.306125157512724;36.72513247890512
75 Retour;2;AV DE L'ENVIRONNEMENT;10.303872101940215;36.72645232668645
75 Retour;3;PLACE 14 JANVIER (BOUMHEL);10.300765978172421;36.72433848340061
75 Retour;4;GAN;10.29654954560101;36.72106661263895
75 Retour;5;EL BAHRI;10.29204879887402;36.718525072370085
75 Retour;6;EL KHELIJ;10.288673825562;36.71726172867631
75 Retour;7;HUILERIE BAYREM;10.2821721509099;36.71573088007736
75 Retour;8;PONT AUTOROUTE SUD;10.275059435516596;36.716042776828324
75 Retour;9;BOUJERDGA RETOUR 26, 75;10.263965819031;36.71539774983538
75 Retour;10;FRIGO HADJ SALEH;10.261160479858518;36.71849927222802
75 Retour;11;PONT OUED MILIYEN;10.255833361297846;36.72360208948964
75 Retour;12;HOPITAL RÉGIONAL YESMINET;10.246853325515985;36.73224461546957
75 Retour;13;SIDI MOSBAH;10.24374146014452;36.735096446327596
75 Retour;14;CAFÉ YASMINET;10.240886583924294;36.73808614008577
75 Retour;15;JARDIN D'ENFANTS AMEN;10.240185605362058;36.738646543569686
75 Retour;16;YASMINET CENTRE;10.238076634705067;36.740719456821715
75 Retour;17;USINE LOUKIL;10.233441777527332;36.745483432156625
75 Retour;18;BATA;10.227433629333973;36.74941969484539
75 Retour;19;CENTRE BEN AROUS;10.22249836474657;36.75345998379853
75 Retour;20;BNA BEN AROUS;10.22040163166821;36.75617973867877
75 Retour;21;KIOSQUE MOBIL BEN AROUS;10.21878669038415;36.75702957934746
75 Retour;22;SONED;10.210255023557693;36.76529492194135
75 Retour;23;SIDI FATHALLAH1;10.207435078918934;36.76903567002998
75 Retour;24;PROTECTION CIVILE;10.203722901642323;36.77192332988446
75 Retour;25;DJEBEL JELLOUD;10.202564187347889;36.773178052948474
75 Retour;26;EL AFRANE;10.196620915085077;36.77966739885177
75 Retour;27;CENTRE DE COORDINATION OUARDIA;10.195623133331537;36.78060458853434
75 Retour;28;DUBOSVILLE;10.191749520599842;36.78398844608775
75 Retour;29;BAB ALIOUA GP1;10.182925933040679;36.78872150765032
75 Retour;30;AVENUE DE LA GARE;10.180199530441314;36.790426314912146
75 Retour;31;STATION BARCELONE;10.180130694061518;36.797041408016824
82;1;STATION BARCELONE;10.180130694061518;36.797041408016824
82;2;DUBOSVILLE;10.191749520599842;36.78398844608775
82;3;CENTRE DE COORDINATION OUARDIA;10.195623133331537;36.78060458853434
82;4;EL AFRANE;10.196620915085077;36.77966739885177
82;5;DJEBEL JELLOUD GP1;10.2045236248523;36.77324327945552
82;6;GARE DJEBEL JELLOUD;10.208723042160273;36.77153834171091
82;7;STOA;10.215735509991646;36.768607695190646
82;8;SOFOMECA;10.221789255738258;36.765867229865805
82;9;CNSS;10.223399586975574;36.765064960152465
82;10;SIEFCOL;10.229299440979958;36.76256892641437
82;11;CENTRE DE FORMATION SNT;10.23176858201623;36.76161096829612
82;12;SOCIÉTÉ NOUR;10.233796583488584;36.76081275025848
82;13;LUSTRERIES;10.243097729980946;36.75701870037192
82;14;GOUVERNORAT DE BEN AROUS;10.248183198273182;36.754457128761544
82;15;MEDINA JADIDA 1;10.253451559692621;36.749954964766964
82;16;STADE RADES;10.266851373016834;36.74367803529237
82;17;USINE DE TOMATE;10.273052640259266;36.74133847867883
82;18;OUED MELIANE L(26A-B-82);10.278545804321766;36.7398940865796
82;19;ONCV BORJ LOUZIR;10.285755582153797;36.73894833893257
82;20;GP1 KIOSQUE ESSO;10.291753504425287;36.7382198097529
82;21;COMPTOIR SFAXIEN;10.294839825946838;36.73780911063879
82;22;CTTM;10.295196957886219;36.73544037316831
82;23;BOULANGERIE ELALLGUA;10.298351235687733;36.73050487542005
82;24;JARDIN DÉENFANTS ELAMEL BOUMHAL;10.298104975372553;36.72571753181112
82;25;MOSQUÉE AMINE;10.295047257095575;36.72442763488935
82;26;KHLIGE BOUMHAL;10.294253323227167;36.723172114412776
82;27;HUILERIE BAYREM;10.2821721509099;36.71573088007736
82;28;PONT AUTOROUTE SUD;10.275059435516596;36.716042776828324
82 Retour;1;AV DE L'ENVIRONNEMENT;10.303872101940215;36.72645232668645
82 Retour;2;PLACE 14 JANVIER (BOUMHEL);10.300765978172421;36.72433848340061
82 Retour;3;GAN;10.29654954560101;36.72106661263895
82 Retour;4;CAFÉ ELAHBEB;10.295614984352142;36.721582109494335
82 Retour;5;KHLIGE BOUMHAL;10.294253323227167;36.723172114412776
82 Retour;6;MOSQUÉE AMINE;10.295047257095575;36.72442763488935
82 Retour;7;JARDIN DÉENFANTS ELAMEL BOUMHAL;10.298104975372553;36.72571753181112
82 Retour;8;BOULANGERIE ELALLGUA;10.298351235687733;36.73050487542005
82 Retour;9;CTTM;10.295196957886219;36.73544037316831
82 Retour;10;COMPTOIR SFAXIEN;10.294839825946838;36.73780911063879
82 Retour;11;TERMINUS 75 85;10.306125157512724;36.72513247890512
82 Retour;12;GP1 KIOSQUE ESSO;10.291753504425287;36.7382198097529
82 Retour;13;ONCV BORJ LOUZIR;10.285755582153797;36.73894833893257
82 Retour;14;OUED MELIANE L(26A-B-82);10.278545804321766;36.7398940865796
82 Retour;15;USINE DE TOMATE;10.273052640259266;36.74133847867883
82 Retour;16;STADE RADES;10.266851373016834;36.74367803529237
82 Retour;17;MEDINA JADIDA 1;10.253451559692621;36.749954964766964
82 Retour;18;LUSTRERIES;10.243097729980946;36.75701870037192
82 Retour;19;SOCIÉTÉ NOUR;10.233796583488584;36.76081275025848
82 Retour;20;CENTRE DE FORMATION SNT;10.23176858201623;36.76161096829612
82 Retour;21;SIEFCOL;10.229299440979958;36.76256892641437
82 Retour;22;CNSS;10.223399586975574;36.765064960152465
82 Retour;23;SOFOMECA;10.221789255738258;36.765867229865805
82 Retour;24;STOA;10.215735509991646;36.768607695190646
82 Retour;25;GARE DJEBEL JELLOUD;10.208723042160273;36.77153834171091
82 Retour;26;DJEBEL JELLOUD GP1;10.2045236248523;36.77324327945552
82 Retour;27;EL AFRANE;10.196620915085077;36.77966739885177
82 Retour;28;CENTRE DE COORDINATION OUARDIA;10.195623133331537;36.78060458853434
82 Retour;29;DUBOSVILLE;10.191749520599842;36.78398844608775
82 Retour;30;BAB ALIOUA GP1;10.182925933040679;36.78872150765032
82 Retour;31;AVENUE DE LA GARE;10.180199530441314;36.790426314912146
82 Retour;32;STATION BARCELONE;10.180130694061518;36.797041408016824
84;1;AEROLIA 1;10.164820896461606;36.72113084207968
84;2;MECAPROTEC AEROLIA;10.1684579718858;36.718039168239876
84;3;CITROEN;10.170805030502379;36.71602083928051
84;4;CENTRE DE FORMATION MGHIRA;10.167867885902524;36.71314985563332
84;5;ABATTOIR-ALLER;10.172051847112016;36.708569296265864
84;6;GARTEX-ALLER;10.174326360356645;36.70665981493821
84;7;CITÉ EL OUIFAK (GN);10.172137711197138;36.702693914791105
84;8;FOUCHANA CENTRE;10.169745180755854;36.69938214352963
84;9;GARDE NATIONAL FOUCHANA;10.166150517761707;36.69517327313833
84;10;CITÉ ZITOUN;10.163511224091053;36.69168051402314
84;11;DISPENSAIRE;10.159949250519276;36.68550327575558
84;12;TERMINUS CITÉ ENNASSIM;10.157042490318418;36.680602683924924
84;13;SIÉGE DÉLÉGATION MHAMDIA;10.156672345474362;36.67886863113088
84;14;MHAMDIA CENTRE;10.156034105457366;36.67547896130221
84;15;CITÉ ESSAADA (MHAMDIA);10.154038164764643;36.669156715631985
84;16;LYCÉE SECONDAIRE MHAMDIA;10.153555367141962;36.66821870280825
84;17;CITÉ TAYARI;10.15299235470593;36.66730333595189
84;18;CITÉ TRABELSI;10.14982022345066;36.664003554812105
84 Retour;1;CITÉ TRABELSI;10.14982022345066;36.664003554812105
84 Retour;2;CITÉ TAYARI;10.15299235470593;36.66730333595189
84 Retour;3;LYCÉE SECONDAIRE MHAMDIA;10.153555367141962;36.66821870280825
84 Retour;4;CITÉ ESSAADA (MHAMDIA);10.154038164764643;36.669156715631985
84 Retour;5;MHAMDIA CENTRE;10.156034105457366;36.67547896130221
84 Retour;6;SIÉGE DÉLÉGATION MHAMDIA;10.156672345474362;36.67886863113088
84 Retour;7;TERMINUS CITÉ ENNASSIM;10.157042490318418;36.680602683924924
84 Retour;8;DISPENSAIRE;10.159949250519276;36.68550327575558
84 Retour;9;CITÉ ZITOUN;10.163511224091053;36.69168051402314
84 Retour;10;GARDE NATIONAL FOUCHANA;10.166150517761707;36.69517327313833
84 Retour;11;CITÉ EL OUIFAK (GN);10.172137711197138;36.702693914791105
84 Retour;12;GARTEX-RETOUR;10.174305170839943;36.706492948151954
84 Retour;13;ABATTOIR-RETOUR;10.171923369234719;36.7085056477052
84 Retour;14;CENTRE DE FORMATION MGHIRA;10.167867885902524;36.71314985563332
84 Retour;15;PROMED TECH;10.171644184738398;36.71594817320826
84 Retour;16;GARDE NATIONAL Z.I MGHIRA;10.17351144226268;36.71746704107741
84 Retour;17;CITROEN;10.170805030502379;36.71602083928051
84 Retour;18;MECAPROTEC AEROLIA;10.1684579718858;36.718039168239876
84 Retour;19;AEROLIA 1;10.164820896461606;36.72113084207968
85;1;SEALATELEC TERMENUS85;10.186863290145993;36.72252398961914
85;2;BONTAZE;10.183885786682367;36.7215553865825
85;3;BTK;10.181284421123564;36.71622294668167
85;4;PROTECTION CIVILE;10.17674618633464;36.71700908096057
85;5;GARDE NATIONAL Z.I MGHIRA;10.17351144226268;36.71746704107741
85;6;PROMED TECH;10.171644184738398;36.71594817320826
85;7;CENTRE DE FORMATION MGHIRA;10.167867885902524;36.71314985563332
85;8;ABATTOIR-ALLER;10.172051847112016;36.708569296265864
85;9;GARTEX-ALLER;10.174326360356645;36.70665981493821
85;10;CITÉ EL OUIFAK (GN);10.172137711197138;36.702693914791105
85;11;FOUCHANA CENTRE;10.169745180755854;36.69938214352963
85;12;ENTRÉE FOUCHANA;10.170059837400913;36.69838139334178
85;13;LYCÉE FOUCHANA;10.172990905120969;36.69713808203267
85;14;FERME GAMMOUDI;10.177372880280018;36.695259299685794
85;15;HUILERIE BEN SAIDAINE;10.185182467103004;36.69281153798233
85;16;BRIQUETERIE TUNISIENNE;10.190912671387196;36.6909406481322
85;17;MOSQUÉE RAHMA;10.195483155548573;36.689839439204505
85;18;DERBIGUM;10.200370894744992;36.69208398258443
85;19;CHEBEDDA 25 A;10.207628952339292;36.693245379518096
85;20;TUNISIE PORCELAINE;10.210101949051023;36.69410996362219
85;21;CENTRE DE FORMATION AGRICOLE NAASEN;10.214580483734608;36.69581094263369
85;22;LYCÉE NASSEN;10.222112629562616;36.69938214352963
85;23;PTT NAASSEN;10.23213361389935;36.704079937415116
85;24;NASSEN 1 L 85-SECTION;10.241081211715937;36.70917081079202
85;25;BOUJERDGA 75 26A 37;10.264674173668027;36.714891467042634
85;26;PONT AUTOROUTE SUD;10.275059435516596;36.716042776828324
85;27;HUILERIE BAYREM;10.2821721509099;36.71573088007736
85;28;EL KHELIJ;10.288673825562;36.71726172867631
85;29;EL BAHRI;10.29204879887402;36.718525072370085
85;30;GAN;10.29654954560101;36.72106661263895
85;31;PLACE 14 JANVIER (BOUMHEL);10.300765978172421;36.72433848340061
85;32;AV DE L'ENVIRONNEMENT;10.303872101940215;36.72645232668645
85;33;TERMINUS 75 85;10.306125157512724;36.72513247890512
85 Retour;1;SEALATELEC TERMENUS85;10.186863290145993;36.72252398961914
85 Retour;2;AV DE L'ENVIRONNEMENT;10.303872101940215;36.72645232668645
85 Retour;3;PLACE 14 JANVIER (BOUMHEL);10.300765978172421;36.72433848340061
85 Retour;4;GAN;10.29654954560101;36.72106661263895
85 Retour;5;EL BAHRI;10.29204879887402;36.718525072370085
85 Retour;6;EL KHELIJ;10.288673825562;36.71726172867631
85 Retour;7;HUILERIE BAYREM;10.2821721509099;36.71573088007736
85 Retour;8;PONT AUTOROUTE SUD;10.275059435516596;36.716042776828324
85 Retour;9;BOUJERDGA 75 26A 37;10.264674173668027;36.714891467042634
85 Retour;10;NASSEN 1 L 85-SECTION;10.241081211715937;36.70917081079202
85 Retour;11;PTT NAASSEN;10.23213361389935;36.704079937415116
85 Retour;12;LYCÉE NASSEN;10.222112629562616;36.69938214352963
85 Retour;13;CENTRE DE FORMATION AGRICOLE NAASEN;10.214580483734608;36.69581094263369
85 Retour;14;TUNISIE PORCELAINE;10.210101949051023;36.69410996362219
85 Retour;15;CHEBEDDA 25 A;10.207628952339292;36.693245379518096
85 Retour;16;DERBIGUM;10.200370894744992;36.69208398258443
85 Retour;17;MOSQUÉE RAHMA;10.195483155548573;36.689839439204505
85 Retour;18;BRIQUETERIE TUNISIENNE;10.190912671387196;36.6909406481322
85 Retour;19;HUILERIE BEN SAIDAINE;10.185182467103004;36.69281153798233
85 Retour;20;FERME GAMMOUDI;10.177372880280018;36.695259299685794
85 Retour;21;LYCÉE FOUCHANA;10.172990905120969;36.69713808203267
85 Retour;22;ENTRÉE FOUCHANA;10.170059837400913;36.69838139334178
85 Retour;23;CITÉ EL OUIFAK (GN);10.172137711197138;36.702693914791105
85 Retour;24;GARTEX-ALLER;10.174326360356645;36.70665981493821
85 Retour;25;ABATTOIR-ALLER;10.172051847112016;36.708569296265864
85 Retour;26;CENTRE DE FORMATION MGHIRA;10.167867885902524;36.71314985563332
85 Retour;27;PROMED TECH;10.171644184738398;36.71594817320826
85 Retour;28;GARDE NATIONAL Z.I MGHIRA;10.17351144226268;36.71746704107741
85 Retour;29;PROTECTION CIVILE;10.17674618633464;36.71700908096057
85 Retour;30;BTK;10.181284421123564;36.71622294668167
85 Retour;31;BONTAZE;10.183885786682367;36.7215553865825
85 Retour;32;BIOPROTECTION;10.185028659179807;36.724119198514785
85 Retour;33;TERMINUS 75 85;10.306125157512724;36.72513247890512
86;1;RABATTEMENT MOUROUJ 2;10.192177668213844;36.743242530672696
86;2;LE SOUK DES VOITURES;10.193636789917946;36.73498870018006
86;3;CROISEMENT MOUROUJ 2 L24;10.194024536758661;36.732691199266775
86;4;FERAILLE 1;10.192392244935036;36.73020795083108
86;5;FERAILLE 2;10.191384740173817;36.72895709300985
86;6;FERME LOUKIL;10.189817324280739;36.72649320626803
86;7;ZONE INDUSTRIELLE;10.187866184860468;36.72373108154329
86;8;AMEN BANQUE;10.182233545929193;36.715260143375986
86;9;PROTECTION CIVILE;10.17674618633464;36.71700908096057
86;10;GARDE NATIONAL Z.I MGHIRA;10.17351144226268;36.71746704107741
86;11;CITROEN;10.170805030502379;36.71602083928051
86;12;AEROLIA 1;10.164820896461606;36.72113084207968
86;13;MECAPROTEC AEROLIA;10.1684579718858;36.718039168239876
86;14;AEROLIA TERMINUS;10.167741947807372;36.72222787397827
86 Retour;1;AEROLIA TERMINUS;10.167741947807372;36.72222787397827
86 Retour;2;AEROLIA 1;10.164820896461606;36.72113084207968
86 Retour;3;MECAPROTEC AEROLIA;10.1684579718858;36.718039168239876
86 Retour;4;CITROEN;10.170805030502379;36.71602083928051
86 Retour;5;PROMED TECH;10.171644184738398;36.71594817320826
86 Retour;6;GARDE NATIONAL Z.I MGHIRA;10.17351144226268;36.71746704107741
86 Retour;7;PROTECTION CIVILE;10.17674618633464;36.71700908096057
86 Retour;8;AMEN BANQUE;10.182233545929193;36.715260143375986
86 Retour;9;ZONE INDUSTRIELLE;10.187866184860468;36.72373108154329
86 Retour;10;FERME LOUKIL;10.189817324280739;36.72649320626803
86 Retour;11;FERAILLE 2;10.191384740173817;36.72895709300985
86 Retour;12;FERAILLE 1;10.192392244935036;36.73020795083108
86 Retour;13;CROISEMENT MOUROUJ 2 L24;10.194024536758661;36.732691199266775
86 Retour;14;LE SOUK DES VOITURES;10.193636789917946;36.73498870018006
86 Retour;15;RABATTEMENT MOUROUJ 2;10.192177668213844;36.743242530672696
714;1;STATION BARCELONE;10.180130694061518;36.797041408016824
714;2;DUBOSVILLE;10.191749520599842;36.78398844608775
714;3;CENTRE DE COORDINATION OUARDIA;10.195623133331537;36.78060458853434
714;4;EL AFRANE;10.196620915085077;36.77966739885177
714;5;DJEBEL JELLOUD GP1;10.2045236248523;36.77324327945552
714;6;GARE DJEBEL JELLOUD;10.208723042160273;36.77153834171091
714;7;STOA;10.215735509991646;36.768607695190646
714;8;SOFOMECA;10.221789255738258;36.765867229865805
714;9;CNSS;10.223399586975574;36.765064960152465
714;10;SIEFCOL;10.229299440979958;36.76256892641437
714;11;CENTRE DE FORMATION SNT;10.23176858201623;36.76161096829612
714;12;SOCIÉTÉ NOUR;10.233796583488584;36.76081275025848
714;13;LUSTRERIES;10.243097729980946;36.75701870037192
714;14;GOUVERNORAT DE BEN AROUS;10.248183198273182;36.754457128761544
714;15;CITE SPROLS;10.249617174267769;36.753050188919914
714;16;MEDINA JADIDA 1;10.253451559692621;36.749954964766964
714;17;PISCINE OLYMPIQUE RADES;10.265392754226923;36.749353742885276
714;18;STADE D'ATHLÉTISME DE RADÉS;10.272902939468622;36.75286913168507
714;19;CITE OLYMPIQUE RADES;10.275842640548944;36.75463133231
714 Retour;1;CITE OLYMPIQUE RADES;10.275842640548944;36.75463133231
714 Retour;2;STADE D'ATHLÉTISME DE RADÉS;10.272902939468622;36.75286913168507
714 Retour;3;PISCINE OLYMPIQUE RADES;10.265392754226923;36.749353742885276
714 Retour;4;MEDINA JADIDA 1;10.253451559692621;36.749954964766964
714 Retour;5;LUSTRERIES;10.243097729980946;36.75701870037192
714 Retour;6;SOCIÉTÉ NOUR;10.233796583488584;36.76081275025848
714 Retour;7;CENTRE DE FORMATION SNT;10.23176858201623;36.76161096829612
714 Retour;8;SIEFCOL;10.229299440979958;36.76256892641437
714 Retour;9;CNSS;10.223399586975574;36.765064960152465
714 Retour;10;SOFOMECA;10.221789255738258;36.765867229865805
714 Retour;11;STOA;10.215735509991646;36.768607695190646
714 Retour;12;GARE DJEBEL JELLOUD;10.208723042160273;36.77153834171091
714 Retour;13;DJEBEL JELLOUD GP1;10.2045236248523;36.77324327945552
714 Retour;14;EL AFRANE;10.196620915085077;36.77966739885177
714 Retour;15;CENTRE DE COORDINATION OUARDIA;10.195623133331537;36.78060458853434
714 Retour;16;DUBOSVILLE;10.191749520599842;36.78398844608775
714 Retour;17;BAB ALIOUA GP1;10.182925933040679;36.78872150765032
714 Retour;18;AVENUE DE LA GARE;10.180199530441314;36.790426314912146
3710;1;MARCHÉ DE GROS;10.22848404943943;36.724326188952084
3710;2;CROISEMENT MARCHÉ DE GROS;10.224063768982887;36.722780431896076
3710;3;MOUROUJ 4 L(3710-54);10.220830785110593;36.72135470410396
3710;4;FOYER UNIVERSITAIRE MOUROUJ 3;10.212842915207148;36.72274213692874
3710;5;JARDIN D'ENFANTS MOUROUJ 3;10.211190171539783;36.724313558587596
3710;6;EL MOUROUJ 3;10.210477458313107;36.728676755645076
3710;7;MEUBLATEX;10.210579130798578;36.730360981339565
3710;8;MIAMI MOUROUJ;10.212349388748407;36.73195226558419
3710;9;DÉLÉGATION MOUROUJ 1;10.215486567467451;36.73596714250232
3710;10;INSTITUT ENNOUR;10.220953412353992;36.73961896119324
3710;11;CELLULOSE (SILOS);10.225866213440895;36.7454090141073
3710;12;CENTRE DES HANDICAPÉS;10.225674100220203;36.74708138787588
3710;13;ARRÉT JARDIN D'ENFANTS;10.22442390138167;36.7508351631038
3710;14;MOSQUÉE 3710;10.225239514256828;36.75132522951618
3710;15;BATA;10.227433629333973;36.74941969484539
3710;16;CROISEMENT YASMINET;10.234665619209409;36.744682225374966
3710;17;CAFÉ MHEDHBI;10.238354578614235;36.74781614619218
3710;18;CITÉ RTT BEN AROUS;10.241916552186012;36.750704605022655
3710;19;SIPHAT;10.244213528931141;36.7531333300441
3710;20;CHOUCHET RADES;10.247539468109608;36.75617631377833
3710;21;IMPRIMERIE OFFICIELLE;10.250070467591286;36.76077897337192
3710;22;STADE MUNICIPALE;10.256680436432362;36.76506388579839
3710;23;LYCÉE TECHNIQUE RADES;10.26071447879076;36.76643904671109
3710;24;MONGIL;10.266122315078974;36.76731798185667
3710;25;CENTRE RADES;10.269791577011347;36.76707733323549
3710;26;PTT RADES;10.273117013275623;36.767882939128484
3710;27;AVENUE DE LA RÉPUBLIQUE 1;10.275858985260129;36.7683117908888
3710;28;AVENUE DE LA RÉPUBLIQUE 2;10.277147367596626;36.767731057751405
3710;29;BIR ETTARRAZ;10.273847077041864;36.76259135428246
3710;30;NOUBOU;10.277494881302118;36.75718430238815
3710;31;ELOULIJA;10.284059420228004;36.75115376779486
3710;32;BORJ LOUZIR (BEN AROUS);10.289317555725574;36.74732317383889
3710;33;CITÉ 18 JANVIER;10.295154545456171;36.74438421381071
3710;34;KIOSQUE TOTAL;10.299788899719715;36.741975765062556
3710;35;STEG;10.30530964024365;36.73923978897025
3710;36;SOCIÉTÉ DE CHAUSSETTES;10.310732815414667;36.73737721676436
3710;37;LYCÉE EZZAHRA (SECTION);10.315474960952997;36.735949946314875
3710;38;LYCÉE HAMMAM LIF;10.320764277130365;36.73438507713302
3710;39;BOU KARNINE;10.327577088028193;36.73182274992987
3710;40;CHALET VERT;10.329744312912226;36.730335185173374
3710;41;LE THEATRE;10.338090844452381;36.72634298965426
3710;42;OUED TRABELSIA;10.342356311157346;36.72574017199593
3710;43;ECHAABIA (SECTION);10.348766539245844;36.72297432506911
3710;44;SALLE DE SPORT GHLALA;10.354050742462277;36.72039125966122
3710;45;TAHAR SFAR;10.359540071804076;36.71742726530697
3710;46;FOYER HAMMAM CHATT;10.362992975860834;36.71572456418866
3710;47;KIOSQUE TOTAL H-CHATT;10.36895846016705;36.71354548440662
3710;48;INSTITUT SUPÉRIEUR DE L'ANIMATION POUR LA JEUNESSE ET LA CULTURE BIR EL BEY;10.374494288116693;36.711579079107075
3710;49;BIR EL BEY;10.378609048202634;36.710079363070406
3710;50;SOCIÉTÉ THALJA;10.380953047424555;36.70860313655378
3710;51;Z.I BORJ CEDRIA;10.382143445312977;36.70518611673666
3710;52;HENKEL;10.383238540962338;36.70204131628424
3710;53;SNA;10.384515020996332;36.69835847627201
3710;54;BORJ CEDRIA VILLAGE;10.387454722076654;36.6955454716799
3710;55;TERMINUS BORJ CEDRIA;10.38864063564688;36.69593000101813
3710 (Retour);1;TERMINUS BORJ CEDRIA;10.38864063564688;36.69593000101813
3710 (Retour);2;BORJ CEDRIA VILLAGE;10.387454722076654;36.6955454716799
3710 (Retour);3;SNA;10.384515020996332;36.69835847627201
3710 (Retour);4;HENKEL;10.383238540962338;36.70204131628424
3710 (Retour);5;Z.I BORJ CEDRIA;10.382143445312977;36.70518611673666
3710 (Retour);6;SOCIÉTÉ THALJA;10.380953047424555;36.70860313655378
