gov_name_f,gov_name_a,gov_id,Nom_du_site,Nom_monument,Dtae,Latitude,Longitude,,
Jendouba,جندوبة,22,شمتو,الحمام الروماني,25/03/1892,"36°29'24.28""N","8°34'44.71""E",,
Jendouba,جندوبة,22,شمتو,الحنايا الرومانية,25/03/1892,"36°29'27.19""N","8°34'40.82""E",,
Jendouba,جندوبة,22,شمتو,الصهاريج الرومانية,25/03/1892,"36°29'26.73""N","8°34'40.60""E",,
Jendouba,جندوبة,22,شمتو,القنطرة الآثرية,25/03/1892,"36°29'23.35""N","8°34'36.63""E",,
Jendouba,جندوبة,22,شمتو,الكنيسة الآثرية,25/03/1892,"36°29'27.36""N","8°34'30.06""E",,
Jendouba,جندوبة,22,شمتو,المسرح الآثري,25/03/1892,"36°29'29.59""N","8°34'18.38""E",,
Jendouba,جندوبة,22,شمتو,أثار السد,25/03/1892,"36°29'0.09""N","8°34'59.90""E",,
Jendouba,جندوبة,22,شمتو,أثار القنطرة,25/03/1892,"36°29'0.09""N","8°34'59.90""E",,
Jendouba,جندوبة,22,شمتو,معبد  ألهة المياه,25/03/1892,"36°29'36.99""N","8°34'23.96""E",,
Jendouba,جندوبة,22,شمتو,معبد يوبيتار,25/03/1892,"36°29'37.11""N","8°34'24.51""E",,
Jendouba,جندوبة,22,شمتو,ملعب المصارعة الدائري,25/03/1892,"36°29'8.69""N","8°34'51.59""E",,
Jendouba,جندوبة,22,شمتو,المسرح الروماني ,25/03/1892,"36°29'29.63""N","8°34'18.60""E",,
Jendouba,جندوبة,22,فرنانة,الكنيسة الآثرية,22/03/1899,"36°39'40.93""N","8°41'5.53""E",,
Jendouba,جندوبة,22,مدينة طبرقة,الحمام الروماني,19/03/1894,"36°57'27.18""N","8°45'6.58""E",,
Jendouba,جندوبة,22,مدينة طبرقة,الحنايا الرومانية,19/03/1894,"36°57'27.18""N","8°45'6.58""E",,
Jendouba,جندوبة,22,مدينة طبرقة,القنطرتان الصغيرتان,19/03/1894,"36°57'27.18""N","8°45'6.58""E",,
Jendouba,جندوبة,22,مدينة طبرقة,الكنيسة و المقبرة الآثرتين,19/03/1894,"36°57'27.18""N","8°45'6.58""E",,
Jendouba,جندوبة,22,مدينة طبرقة,برج جزيرة طبرقة,03/05/1920,"36°57'27.18""N","8°45'6.58""E",,
Jendouba,جندوبة,22,مدينة طبرقة,جزيرة طبرقة,19/10/1992,"36°57'27.18""N","8°45'6.58""E",,
Jendouba,جندوبة,22,مدينة طبرقة,كنيسة البرج,01/03/1905,"36°57'27.18""N","8°45'6.58""E",,
Jendouba,جندوبة,22,مدينة طبرقة,كنيسة وادي الأحمر,03/03/1915,"36°57'27.18""N","8°45'6.58""E",,
Jendouba,جندوبة,22,هنشير برج هلال,الحصن البيزنطي,12/05/1901,"36°28'1.70""N","8°33'10.32""E",,
Jendouba,جندوبة,22,وادي الآعشار,القنطرة الرومانية,25/03/1892,"36°28'1.22""N","8°33'11.77""E",,
Le Kef,الكاف,23,الخنقات القديمة ,المعلم الكبير الغير محدد ,12/05/1901,"36°10'5.01""N","8°42'34.72""E",,
Le Kef,الكاف,23,المدينة ,الباب الاثري ذو التيجان الكورنثية ,19/03/1894,"36°11'2.18""N","8°42'57.22""E",,
Le Kef,الكاف,23,المدينة ,الحي السكني,13/03/1912,"36°10'4.70""N","8°42'34.48""E",,
Le Kef,الكاف,23,المدينة ,الساحة العمومية ,13/03/1912,35° 52′ 27″N,8° 47′ 07″ E,,
Le Kef,الكاف,23,المدينة ,الضريح الروماني ,19/03/1894,"36°10'4.70""N","8°42'34.48""E",,
Le Kef,الكاف,23,المدينة ,المسرح الاثري,19/03/1894,35° 52′ 22″N,8° 47′ 11″E,,
Le Kef,الكاف,23,المدينة ,المعبد الروماني,19/03/1894,"36°10'4.70""N","8°42'34.48""E",,
Le Kef,الكاف,23,المدينة ,باب المدينة الشمالي,19/03/1894,"36°10'52.39""N","8°42'37.68""E",,
Le Kef,الكاف,23,الاس ,المقبرة الجلمودية ,01/03/1905,35° 52′ 22″N,8° 47′ 11″E,,
Le Kef,الكاف,23,زنفور,الباب الجنوبي الشرقي,19/03/1894,"36° 1'42.28""N","9° 4'35.41""E",,
Le Kef,الكاف,23,زنفور,الباب الشمالي,19/03/1894,"36° 4'22.96""N","9°1'10.11""E",,
Le Kef,الكاف,23,زنفور,المسرح الاثري,19/03/1894,35.872652°N,8.786351°E,,
Le Kef,الكاف,23,زنفور,المعبد الروماني,19/03/1894,"36° 1'43.82""N","9° 4'39.90""E",,
Le Kef,الكاف,23,زنفور,قوس كاركالا,19/03/1894,"36° 1'43.82""N","9° 4'39.90""E",,
Le Kef,الكاف,23,قصر قصيبة ,الحصن البيزنطي,08/05/1895,"35°53'16.37""N","8°53'19.22""E",,
Le Kef,الكاف,23,قصر قصيبة ,الضريح الروماني ,06/01/1901,"35°53'16.37""N","8°53'19.22""E",,
Le Kef,الكاف,23,قصر قصيبة ,المقبرة الجلمودية ,08/05/1895,"35°53'16.37""N","8°53'19.22""E",,
Le Kef,الكاف,23,لربص ,الحصن البيزنطي ,06/01/1901,"36° 3'45.02""N","8°53'42.99""E",,
Le Kef,الكاف,23,مدينة القصور,التاج الكورنثي المبني بحصن المسجد ,12/05/1901,"35°53'46.57""N","8°53'1.90""E",,
Le Kef,الكاف,23,مدينة الكاف,الحمام الروماني,08/06/1891,36° 10′ 49″N,8° 42′ 36″E,,
Le Kef,الكاف,23,مدينة الكاف,الصهاريج الرومانية ,08/06/1891,36° 11′ 04″N,8° 43′ 06″E,,
Le Kef,الكاف,23,مدينة الكاف,دار الجير,08/06/1891,"36°10'1.29""N","8°42'15.61""E",,
Le Kef,الكاف,23,مدينة الكاف,سور المدينة ,08/06/1891,"36°10'1.29""N","8°42'15.61""E",,
Le Kef,الكاف,23,مدينة الكاف,كنيسة دار القوس ,08/06/1891,36° 10′ 46″N,8° 42′ 47″E,,
Le Kef,الكاف,23,مدينة الكاف,كنيسة قصر الغولة,08/06/1891,"36°10'1.29""N","8°42'15.61""E",,
Le Kef,الكاف,23,هنشير السطح,الحصن الآثري (ضريح ),06/01/1901,"35°53'56.92""N","8°52'44.98""E",,
Le Kef,الكاف,23,هنشير السطح,الحصن البيزنطي,06/01/1901,"35°53'56.92""N","8°52'44.98""E",,
Le Kef,الكاف,23,هنشير الطويرف,الضريح الروماني,01/03/1905,"36°17'44.54""N","8°46'2.48""E",,
Le Kef,الكاف,23,هنشير القصور,الحصن البيزنطي,12/05/1901,"35°53'52.45""N","8°53'27.14""E",,
Le Kef,الكاف,23,هنشير القصور,الماجل الروماني,12/05/1901,"35°53'52.45""N","8°53'27.14""E",,
Le Kef,الكاف,23,هنشير زلام,الضريح الروماني,03/05/1920,"36°10'11.62""N","8°42'34.80""E",,
Le Kef,الكاف,23,هنشير سبع بيار,القلعة البيزنطية,06/01/1901,"36°10'11.62""N","8°42'34.80""E",,
Le Kef,الكاف,23,هنشير قرقور,السد الآثري,12/05/1901,"36°10'11.62""N","8°42'34.80""E",,
Le Kef,الكاف,23,هنشير قرقور,الضريح المثمن الآضلاع,01/03/1905,"36°10'11.62""N","8°42'34.80""E",,
Le Kef,الكاف,23,هنشير قرقور,الضريح ذو الطابقين,01/03/1905,"36°10'11.62""N","8°42'34.80""E",,
Le Kef,الكاف,23,هنشير وكادة,سور المدينة,01/03/1905,"36°10'11.62""N","8°42'34.80""E",,
Le Kef,الكاف,23,مقر شركة جبل الجريصة ,مقر شركة جبل الجريصة مع مساحة 500م المجاروة لها,13/12/2010,36° 10′ 58″N,8° 34′ 20″E,,
Le Kef,الكاف,23,الكاف الغربية معتمدية الساقية,حمام ملاق والمنطقة المحيطة به 200م,04/07/2016,36° 10′ 58″N,8° 34′ 20″E,,
Siliana,سليانة,24,القصور المقرونين,الحصن البيزنطي,06/01/1901,"36° 4'55.39""N","9°22'28.74""E",,
Siliana,سليانة,24,المنصورة,الحصن البيزنطي,08/05/1895,"35°48'51.34""N","9°21'52.72""E",,
Siliana,سليانة,24,بئر الاحجار,الضريح الروماني,19/03/1894,"36° 4'58.49""N","9°22'39.91""E",,
Siliana,سليانة,24,برج مسعودي,الحصن البيزنطي,19/03/1894,"36°19'46.83""N","9° 8'1.64""E",,
Siliana,سليانة,24,برج مسعودي,الضريح الروماني,19/03/1894,"36°19'46.83""N","9° 8'1.64""E",,
Siliana,سليانة,24,بوفطيس,الحصن البيزنطي,07/12/1892,"36°20'52.03""N","9°37'32.81""E",,
Siliana,سليانة,24,بوفطيس,الضريح الروماني المحاذي للزاوية,07/12/1892,"36°20'52.03""N","9°37'32.81""E",,
Siliana,سليانة,24,بوفطيس,الضريح الروماني المحاذي للمقبرة,07/12/1892,"36°20'52.03""N","9°37'32.81""E",,
Siliana,سليانة,24,بوفطيس,العمود ذو الأربعة نقائش,07/12/1892,"36°20'52.03""N","9°37'32.81""E",,
Siliana,سليانة,24,بوفطيس,قوس النصر,07/12/1892,"36°20'52.03""N","9°37'32.81""E",,
Siliana,سليانة,24,تنبرة,الحصن الأثري,19/03/1894,"35°59'44.00""N","9°16'37.02""E",,
Siliana,سليانة,24,جامة,الحنايا الرومانية,19/03/1894,"36° 6'42.89""N","9°17'7.56""E",,
Siliana,سليانة,24,حمام الزواكرة,الباب الأثري,19/03/1894,"35°51'11.27""N","9°12'13.20""E",,
Siliana,سليانة,24,حمام الزواكرة,المقبرة الجلمودية,19/03/1894,"35°51'11.27""N","9°12'13.20""E",,
Siliana,سليانة,24,زاوية سيدي عبد الملك,القنطرة الرومانية,06/01/1901,"36° 4'13.67""N","9°21'36.48""E",,
Siliana,سليانة,24,عين زوزة,الحصن البيزنطي,06/01/1901,"36° 5'34.20""N","9°34'8.72""E",,
Siliana,سليانة,24,عين زوزة,الضريحان الرومانيان,06/01/1901,"36° 5'34.20""N","9°34'8.72""E",,
Siliana,سليانة,24,عين طرف الشنا,الحصن الأثري,19/03/1894,"36°20'51.39""N","9°37'31.40""E",,
Siliana,سليانة,24,عين فورنة,الحصن البيزنطي,13/03/1912,"36° 5'36.49""N","9°33'59.25""E",,
Siliana,سليانة,24,قبة سيدي منصور,الحصن البيزنطي,06/01/1901,"36° 4'54.35""N","9°22'30.00""E",,
Siliana,سليانة,24,قبر كليب,الحصن البيزنطي,06/01/1901,"36° 0'51.03""N","9°13'12.38""E",,
Siliana,سليانة,24,قصر الحديد,الحصن البيزنطي,06/01/1901,"36° 4'34.35""N","9°21'43.94""E",,
Siliana,سليانة,24,قصر بوفتحة,الحصن البيزنطي,06/01/1901,"36° 5'2.56""N","9°22'23.68""E",,
Siliana,سليانة,24,قصر بوقربة,الحصن البيزنطي,19/03/1894,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصر جعفر,الضريح الروماني ذو الطابقين,08/05/1895,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصر طوال الزوامل,الضريحان الرومانيان,06/01/1901,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصر قنارة,الضريح الروماني,06/01/1901,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصر مدوجة,الحصن البيزنطي,06/01/1901,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصر مدوجة,الصهاريج الأثرية,06/01/1901,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصر مدوجة,الضريح الروماني,06/01/1901,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصر هلال,الكنيسة الأثرية,19/03/1894,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصر هلال,بقايا مباني رومانية,19/03/1894,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصور عبد الملك,رواق الأقواس,19/03/1894,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصور عبد الملك,قوس النصر الجنوبي,19/03/1894,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,قصور عبد الملك,قوس النصر الشمالي,19/03/1894,"36° 4'56.05""N","9°22'32.04""E",,
Siliana,سليانة,24,كسرى,الحصن الأثري,06/01/1901,"35°48'51.14""N","9°21'54.82""E",,
Siliana,سليانة,24,كسرى,القبور الجلمودية,07/12/1892,"35°48'51.14""N","9°21'54.82""E",,
Siliana,سليانة,24,مكثر,الحمام الروماني,19/03/1894,35° 51′ 06″N,9° 12′ 31″E,,
Siliana,سليانة,24,مكثر,الحنايا الرومانية,07/12/1892,35° 51′ 11″N,9° 11′ 50″E,,
Siliana,سليانة,24,مكثر,السوق الروماني,03/03/1915,35° 51′ 06″N ,9° 12′ 31″E,,
Siliana,سليانة,24,مكثر,الضريح الهرمي الشكل,07/12/1892,35° 51′ 06″N,9° 12′ 10″E,,
Siliana,سليانة,24,مكثر,القبور الجلمودية,07/12/1892,35° 51′ 08″N,9° 12′ 20″E,,
Siliana,سليانة,24,مكثر,الكنيسة الأثرية,03/03/1915,35° 51′ 06″N,9° 12′ 31″E,,
Siliana,سليانة,24,مكثر,ضريح عائلة جولي,19/03/1894,35° 51′ 06″N,9° 12′ 31″E,,
Siliana,سليانة,24,مكثر,ضريح فاريوس روقاتوس,19/03/1894,35° 51′ 06″N,9° 12′ 31″E,,
Siliana,سليانة,24,مكثر,قوس النصر المسمى باب العين,19/03/1894,35° 51′ 22″N,9° 12′ 19″E,,
Siliana,سليانة,24,مكثر,قوس تراجون,19/03/1894,35° 51′ 12″N,9° 12′ 29″E,,
Siliana,سليانة,24,مكثر,معبد ملقرط,03/03/1915,35° 51′ 06″N,9° 12′ 31″E,,
Siliana,سليانة,24,مكثر,ملعب المصارعة الدائري,03/03/1915,35° 51′ 20″N,9° 12′ 23″E,,
Siliana,سليانة,24,هنشير الجمل,القبور الجلمودية,06/01/1901,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير الحمام,الحصن البيزنطي,06/01/1901,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير السهيلي,الحصن البيزنطي الكبير,06/01/1901,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير السهيلي,الحصنان الصغيران,06/01/1901,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير السهيلي,الضريحان الرومانيان,06/01/1901,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير السهيلي,المعبد الروماني,06/01/1901,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير القمامة,الحصن البيزنطي,06/01/1901,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير القمامة,الضريح الروماني,06/01/1901,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير الكرمة,المعبد الروماني,03/03/1915,"36° 5'8.34""N","9°22'26.87""E",,
Siliana,سليانة,24,هنشير بو عرادة,الضريح الروماني,19/03/1894,"36°20'51.11""N","9°37'32.82""E",,
Siliana,سليانة,24,هنشير بو عرادة,قوس النصر,03/03/1915,"36°20'51.11""N","9°37'32.82""E",,
Siliana,سليانة,24,هنشير بيشكا,الحصن البيزنطي,19/03/1894,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير جبارة,الحصن البيزنطي,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير جبارة,الصهاريج الأثرية,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير جنوة,الحصن الأثري,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير دعيمش,الحصن الأثري,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير رومانة,الحصنان الأثريان,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير رومانة,الكنيسة الأثرية,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير زكار,الحصنان الصغيران,07/12/1892,"35°59'35.03""N ","9°16'48.87""E",,
Siliana,سليانة,24,هنشير سجاق,الحصن البيزنطي,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير سجاق,الحنفية الأثرية,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير سجاق,الضريح الروماني,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير سجاق,المعبد الروماني,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير سقدة,الحصن البيزنطي,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير سيدي مرشد,الحصن البيزنطي,06/01/1901,"35°59'35.03""N","9°16'48.87""E",,
Siliana,سليانة,24,هنشير عين باز,الحصن البيزنطي - أ -,06/01/1901,"36° 5'39.63""N","9°34'13.40""E",,
Siliana,سليانة,24,هنشير عين باز,الحمام الروماني,06/01/1901,"36° 5'39.63""N","9°34'13.40""E",,
Siliana,سليانة,24,هنشير عين باز,الكنيسة الأثرية,06/01/1901,"36° 5'39.63""N","9°34'13.40""E",,
Siliana,سليانة,24,هنشير عين باز,المعبدان الرومانيان,06/01/1901,"36° 5'39.63""N","9°34'13.40""E",,
Siliana,سليانة,24,هنشير عين باز,معبد ماركيريوس سوبريوس,19/03/1894,"36° 5'39.63""N","9°34'13.40""E",,
Siliana,سليانة,24,هنشير غياضة,الضريح الروماني,22/03/1899,"35°59'31.10""N","9°16'38.20""E",,
Siliana,سليانة,24,هنشير فروحة,الحصن الأثري,06/01/1901,"36° 6'13.35""N","9°21'57.08""E",,
Siliana,سليانة,24,هنشير فروحة,المعبد الروماني,06/01/1901,"36° 6'13.35""N","9°21'57.08""E",,
Siliana,سليانة,24,هنشير قبر الغول,الحصن البيزنظي,06/01/1901,"36° 5'13.65""N","9°22'22.33""E",,
Siliana,سليانة,24,هنشير مدد,الضريح الروماني,07/12/1892,"36° 5'13.65""N","9°22'22.33""E",,
Siliana,سليانة,24,هنشير مدد,القبور الجلمودية,07/12/1892,"36° 5'13.65""N","9°22'22.33""E",,
Siliana,سليانة,24,هنشير مداور,الحصن البيزنطي,06/01/1901,"36° 5'13.65""N","9°22'22.33""E",,
Siliana,سليانة,24,هنشير موستي,قوس النصر,08/06/1891,"36°19'50.77""N","9° 8'9.51""E",,
Siliana,سليانة,24,وادي بريغيثة,الضريح الروماني,19/03/1894,"36° 5'20.79""N","9°22'20.94""E",,
Siliana,سليانة,24,هنشير الكريب ,قوسا فولسان ,,36° 20′ 14″N, 9° 08′ 48″E,,
Sousse,سوسة,31,الكنيسية (الكنايس),البناء الكبير,13/03/1912,"35°40'52.34""N","10°30'15.37""E",,
Sousse,سوسة,31,الكنيسية (الكنايس),الحمام الروماني,13/03/1912,"35°40'52.34""N","10°30'15.37""E",,
Sousse,سوسة,31,الكنيسية (الكنايس),الصهاريج الرومانية,13/03/1912,"35°40'52.34""N","10°30'15.37""E",,
Sousse,سوسة,31,الكنيسية (الكنايس),الكنيسة الأثرية,01/03/1905,"35°40'52.34""N","10°30'15.37""E",,
Sousse,سوسة,31,الكنيسية (الكنايس),المسرح الأثري,01/03/1905,"35°40'52.34""N","10°30'15.37""E",,
Sousse,سوسة,31,سيدي خليفة,المعبد الروماني,22/03/1899,"36°14'54.57""N","10°23'58.60""E",,
Sousse,سوسة,31,سيدي خليفة,قوس النصر,22/03/1899,"36°14'56.08""N","10°23'59.63""E",,
Sousse,سوسة,31,سيدي خليفة,معبد المياه,22/03/1899,"36°14'59.78""N","10°24'1.49""E",,
Sousse,سوسة,31,سيدي عبدالرحمان القارسي,مصارف المياه الأثرية,22/03/1899,"35°49'32.18""N","10°38'5.63""E",,
Sousse,سوسة,31,سيدي عبيش,الكنيسة الأثرية,13/03/1912,"35°49'58.72""N","10°38'4.02""E",,
Sousse,سوسة,31,عين مذاكر,الضريح الروماني,16/11/1928,"36°12'0.46""N","10°16'52.67""E",,
Sousse,سوسة,31,محطة الارتال,واجهات محطة القطار,01/09/2000,"35°49'42.54""N","10°38'20.12""E",,
Sousse,سوسة,31,مدينة سوسة,الجامع الكبير,18/10/1945,"35°49'36.82""N","10°38'22.82""E",,
Sousse,سوسة,31,مدينة سوسة,الجدران الخارجية للقصبة,25/01/1922,"35°49'19.19""N","10°38'21.96""E",,
Sousse,سوسة,31,مدينة سوسة,القبور المسيحية,13/03/1912,"35°49'29.06""N","10°38'4.90""E",,
Sousse,سوسة,31,مدينة سوسة,المساكن الأثرية,01/03/1905,"35°49'29.06""N","10°38'4.90""E",,
Sousse,سوسة,31,مدينة سوسة,جامع الربع,18/10/1945,"35°49'31.86""N","10°38'18.71""E",,
Sousse,سوسة,31,مدينة سوسة,جامع بوفتاتة,18/10/1945,"35°49'22.22""N","10°38'16.76""E",,
Sousse,سوسة,31,مدينة سوسة,زاوية الزقاق,18/10/1945,"35°49'38.03""N","10°38'16.34""E",,
Sousse,سوسة,31,مدينة سوسة,زاوية سيدي الشريف,18/10/1945,"35°49'39.74""N","10°38'19.95""E",,
Sousse,سوسة,31,مدينة سوسة,سراديب الآب باستور,13/03/1912,"35°49'5.18""N","10°37'35.38""E",,
Sousse,سوسة,31,مدينة سوسة,سراديب أقريبا,13/03/1912,"35°49'5.30""N","10°37'35.31""E",,
Sousse,سوسة,31,مدينة سوسة,سور المدينة,25/01/1922,"35°49'18.49""N","10°38'17.43""E",,
Sousse,سوسة,31,مدينة سوسة,صومعة جامع باب الدين,25/01/1922,"35°49'26.38""N","10°38'17.32""E",,
Sousse,سوسة,31,مدينة سوسة,صومعة جامع بوفتاتة,25/01/1922,"35°49'22.22""N","10°38'16.76""",,
Sousse,سوسة,31,هنشير الشقارنية,الحصن البيزنطي,,"36° 9'45.52""N","10°25'12.53""E",,
Sousse,سوسة,31,هنشير الشقارنية,الكنيسة الأثرية,01/03/1905,"36° 9'45.52""N","10°25'12.53""E",,
Sousse,سوسة,31,وادي الرمل,الكنيسة الأثرية,03/03/1915,"36°19'50.79""N","10°21'17.56""E",,
Sousse,سوسة,31,وادي القناطير,القنطرة الرومانية,01/03/1905,"36°18'7.78""N","10°27'4.46""E",,
Sousse,سوسة,31,مدينة سوسة,دار السايس، الرسم العقاري عدد 89119,29/07/2015,"35°49'29.18""N","10°38'3.94""E",,
Sousse,سوسة,31,مدينة سوسة,دار المقرون والمنطقة المجاورة له 200م,04/07/2016,"35°49'29.18""N","10°38'3.94""E",,
Monastir,المنستير,32,المنستير ,قصر صقانس,7/29/2002,35° 46′ 43″ N,10° 47′ 02″E,,
Monastir,المنستير,32,مدينة المنستير,الرباط,13/03/1912,35° 46′ 34″N,10° 49′ 59″E,,
Monastir,المنستير,32,مدينة المنستير,دار الحبيب بورقيبة,15/01/1960,35° 46′ 17″N,10° 50′ 21″E,,
Monastir,المنستير,32,مدينة المنستير,زاوية عمر مخلوف,16/11/1928,35° 46′ 36″N,10° 49′ 55″E,,
Monastir,المنستير,32,مدينة المنستير,سور المدينة,03/03/1915,35° 46′ 22″N,10° 49′ 50″E,,
Monastir,المنستير,32,مدينة المنستير,ضريح الامام المازري,16/11/1928,35° 46′ 36″N,10° 49′ 51″E,,
Monastir,المنستير,32,مدينة المنستير,مسجد السيدة,16/11/1928,35° 46′ 32″N,10° 50′ 01″E,,
Mahdia,المهدية,33,الجم,التاج الكورنتي الكبير,26/01/1893,35° 17′ 34″N,10° 42′ 10″E,,
Mahdia,المهدية,33,الجم,الحمام الروماني,01/03/1905,35° 17′ 34″N,10° 42′ 10″E,,
Mahdia,المهدية,33,الجم,ملعب المصارعة الدائري,26/01/1893,"35°17'47.44""N","10°42'25.09""E",,
Mahdia,المهدية,33,العالية,الصهاريج المائية,22/03/1899,"35°20'30.49""N","11° 1'57.33""E",,
Mahdia,المهدية,33,العالية,المساكن الرومانية,22/03/1899,"35°19'49.36""N","11° 2'9.97""E",,
Mahdia,المهدية,33,العالية,المقبرة البونية,22/03/1899,"35°19'44.97""N","11° 2'16.39""E",,
Mahdia,المهدية,33,العالية,مصارف المباه الرومانية,17/06/1997,"35°19'48.76""N","11° 2'10.92""E",,
Mahdia,المهدية,33,العرق,المنزل الروماني,03/05/1920,"35°19'49.57""N","11° 2'9.39""E",,
Mahdia,المهدية,33,رأس قبودية,برج خديجة,22/03/1899,"35°14'5.52""N","11° 9'22.80""E",,
Mahdia,المهدية,33,سلقطة,سراديب الآموات,13/03/1912,"35°23'41.70""N","11° 2'24.03""E",,
Mahdia,المهدية,33,مدينة المهدية,الجامع الكبير و صمعته ,03/03/1915,"35°30'13.76""N","11° 4'6.95""E",,
Mahdia,المهدية,33,مدينة المهدية,الصهاريج الرومانية,22/03/1899,"35°30'7.31""N","11° 4'7.75""E",,
Mahdia,المهدية,33,مدينة المهدية,القصبة,13/03/1912,"35°30'18.86""N","11° 4'34.73""E",,
Mahdia,المهدية,33,مدينة المهدية,باب المدينة,03/03/1915,"35°30'13.94""N","11° 4'6.59""E",,
Sfax,صفاقس,34,أنشلة,الصهاريج الرومانية,22/03/1899,"34°59'4.38""N","10°53'55.29""E",,
Sfax,صفاقس,34,برج يونقا,الحصن البيزنطي,03/03/1915,"34°28'1.89""N","10°24'40.41""E",,
Sfax,صفاقس,34,تينة,الحصن البيزنطي,03/05/1920,"34°41'18.76""N","10°42'27.50""E",,
Sfax,صفاقس,34,تينة,الحمام الروماني,01/03/1905,"34°41'18.76""N","10°42'27.50""E",,
Sfax,صفاقس,34,تينة,الضريح الروماني,03/05/1920,"34°41'18.76""N","10°42'27.50""E",,
Sfax,صفاقس,34,تينة,المقبرة الرومانية,13/03/1912,"34°41'18.76""N","10°42'27.50""E",,
Sfax,صفاقس,34,سيدي منصور,الكنيسة الآثرية,03/03/1915,"34°47'4.53""N","10°48'50.81""E",,
Sfax,صفاقس,34,قرقنة,الجسر الروماني,22/03/1899,"34°43'19.99""N","11° 8'27.10""E",,
Sfax,صفاقس,34,قرقنة,الحمام الروماني,22/03/1899,"34°43'19.99""N","11° 8'27.10""E",,
Sfax,صفاقس,34,قرقنة,برج الحصار,03/03/1915,"34°43'19.99""N","11° 8'27.10""E",,
Sfax,صفاقس,34,مدينة صفاقس,الجامع الكبير,13/03/1912,"34°44'9.53""N","10°45'39.03""E",,
Sfax,صفاقس,34,مدينة صفاقس,الدريبة العتيقة,16/11/1928,"34°44'9.56""N","10°45'39.02""E",,
Sfax,صفاقس,34,مدينة صفاقس,برج القنوني طريق عدد 5 الربض ,30/07/2002,"34°44'9.39""N","10°45'38.76""E",,
Sfax,صفاقس,34,مدينة صفاقس,جامع سيدي البحري,25/01/1922,"34°44'4.52""N","10°45'41.98""E",,
Sfax,صفاقس,34,مدينة صفاقس,جامع سيدي عمر,25/01/1922,"34°46'41.46""N","10°42'55.78""E",,
Sfax,صفاقس,34,مدينة صفاقس,زاوية سيدي عبد القادر,25/01/1922,"34°31'19.82""N","10°29'57.06""E",,
Sfax,صفاقس,34,مدينة صفاقس,زاوية سيدي علي خليل,16/11/1928,"34°44'9.19""N","10°45'34.83""E",,
Sfax,صفاقس,34,مدينة صفاقس,سور المدينة,13/03/1912,"34°44'0.56""N","10°45'30.41""E",,
Sfax,صفاقس,34,مدينة صفاقس,سوق قريعة,01/09/2000,"34°44'10.00""N","10°45'38.83""E",,
Sfax,صفاقس,34,مدينة صفاقس,صومعة سيدي الرايس,25/01/1922,"34°44'10.01""N","10°45'38.84""E",,
Sfax,صفاقس,34,مدينة صفاقس,نزل الزيتونة الواجهات الثلاث ,01/09/2000,"34°43'51.37""N","10°45'55.95""E",,
