OBJECTID_1;OBJECTID;Code_Fiche;nb_annee;Code_Ligne;Pk;libelle;code_famil;code_sous_;Code_immob;Date_Aquis;Date_MS;Amrt_Cumul;Montant_br;Date_affec;Dt_Cession;emplacemen;nat_dos;dossier;Zone;direction;etat_resea;inventoria;PK_PN;Code_PN;Etat;X;Y;Code_Categ;Code_mere;Unite_d_af;Caracteris;Detail_emp
1;708;34949;1;6;12,75;PASSAGE A NIVEAU PK 12+750 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020068;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;12.75;P 7;Nouveau;10.2123126768;36.6696944429; ; ;0; ;0
2;173;16471;20;5;14,75;PASSAGE A NIVEAU PK 14+750 SECTION  C024 LIGNE 5 triple Voie;22251110;22251110;251020014;1976-01-01T00:00:00.000;1976-01-01T00:00:00.000;49937.616;49937.616;;;C;11;297;2;0;E;1;14.75;P 11;Nouveau;10.3172163432;36.7395743651; ; ;0; ;0
3;1177;16155;1;TA;2,682;PASSAGE A NIVEAU PK 2+682 SECTION  C023 LIGNE TA Voie Unique;22251110;22251110;251020002;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;2.682;P 19;Nouveau;10.1624134396;36.7904853359; ; ;0; ;0
4;394;19709;20;5;49,463;PN PK 49+463 , L 5;22251110;22251110;251800622;2008-01-01T00:00:00.000;2008-01-01T00:00:00.000;3776.344;9440.839;;;C;11;527;2;0;E;1;49.463;P 31;Nouveau;10.5628631484;36.5147803508; ; ;0; ;0
5;526;16880;20;6;11,988;PASSAGE A NIVEAU PK 11+988 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020067;1977-01-01T00:00:00.000;1977-01-01T00:00:00.000;21396.63;21396.63;;;C;11;297;2;0;E;1;11.988;P 32;Nouveau;10.2164503691;36.6756813372; ; ;0; ;0
6;182;16480;1;5;27,43;PASSAGE A NIVEAU PK 27+430 SECTION  C026 LIGNE 5 Double Voie;22251110;22251110;251020023;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;27.43;P 50;Nouveau;10.4364952924;36.6792852381; ; ;0; ;0
7;515;16823;1;6;30,9;PASSAGE A NIVEAU PK 30+900 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020088;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;30.9;P 53;Nouveau;10.0675086133;36.560437936; ; ;0; ;0
8;525;16879;1;6;11,871;PASSAGE A NIVEAU PK 11+871 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020066;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;11.871;P 65;Nouveau;10.2170118784;36.6766340654; ; ;0; ;0
9;1180;16158;20;TA;5,123;PASSAGE A NIVEAU PK 5+123 SECTION  C024 LIGNE TA double voie;22251110;22251110;251020005;1994-01-01T00:00:00.000;1994-01-01T00:00:00.000;7913.812;7913.812;;;C;11;131;2;0;E;1;5.123;P 77;Nouveau;10.1422360362;36.8049760804; ; ;0; ;0
10;540;17091;1;6;83,48;PASSAGE A NIVEAU PK 83+480 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020397;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;83.48;P 80;Nouveau;9.64538630565;36.354730358; ; ;0; ;0
11;615;18000;1;6;54,16;PASSAGE A NIVEAU PK 54+160 SECTION  C048 LIGNE 6 Voie Unique;22251110;22251110;251020377;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;54.16;P 85;Nouveau;9.95463690309;36.4019848208; ; ;0; ;0
12;553;17184;1;6;102,05;PASSAGE A NIVEAU PK 102+050 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020410;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;102.05;P 90;Nouveau;9.4437924278;36.3830089108; ; ;0; ;0
13;199;16855;20;5;46,879;PASSAGE A NIVEAU PK 46+879 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020041;1984-02-01T00:00:00.000;1984-02-01T00:00:00.000;49937.616;49937.616;;;C;11;297;2;0;E;1;46.879;P 95;Nouveau;10.5487183179;36.535078454; ; ;0; ;0
14;178;16476;20;5;23,136;PASSAGE A NIVEAU PK 23+136 SECTION  C026 LIGNE 5 quadruple Voie;22251110;22251110;251020019;1986-01-01T00:00:00.000;1986-01-01T00:00:00.000;24968.808;24968.808;;;C;11;297;2;0;E;1;23.136;P 106;Nouveau;10.3987977467;36.7029832129; ; ;0; ;0
15;209;16865;1;5;62,45;PASSAGE A NIVEAU PK 62+450 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020051;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;62.45;P 124;Nouveau;10.5519188721;36.4114571472; ; ;0; ;0
16;1259;17947;20;TA;13,068;PASSAGE A NIVEAU PK 13+068 SECTION  C002 LIGNE TA Double Voie;22251110;22251110;251020797;1983-01-01T00:00:00.000;1983-01-01T00:00:00.000;7913.812;7913.812;;;C;11;131;1;0;E;1;13.068;P 129;Nouveau;10.0563682646;36.8227068296; ; ;0; ;0
17;725;16907;20;7;8,813;PASSAGE A NIVEAU PK 8+813 SECTION  C059 LIGNE 7 Double Voie;22251110;22251110;251020092;1978-11-01T00:00:00.000;1978-11-01T00:00:00.000;29656.746;29656.746;;;C;11;140;2;0;E;1;8.813;P 130;Nouveau;10.2843802883;36.8011947164; ; ;0; ;0
18;176;16474;20;5;20,24;PASSAGE A NIVEAU PK 20+240 SECTION  C024 LIGNE 5 Double Voie;22251110;22251110;251020017;1975-01-01T00:00:00.000;1975-01-01T00:00:00.000;40284.724;40284.724;;;C;11;297;2;0;E;1;20.24;P 133;Nouveau;10.369223241;36.7136659539; ; ;0; ;0
19;720;37970;1;6;78,96;PASSAGE A NIVEAU PK 78+960 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020393;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;78.96;P 144;Nouveau;9.69566546484;36.3560846324; ; ;0; ;0
20;550;17181;1;6;95,79;PASSAGE A NIVEAU PK 95+790 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020407;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;95.79;P 145;Nouveau;9.51279430255;36.3752061111; ; ;0; ;0
21;193;16769;1;5;40,913;PASSAGE A NIVEAU PK 40+913 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020035;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;40.913;P 159;Nouveau;10.5108602673;36.5789846086; ; ;0; ;0
22;520;16874;20;6;5,45;PASSAGE A NIVEAU PK 5+450 SECTION  C042 LIGNE 6 Double Voie;22251110;22251110;251020060;1977-01-01T00:00:00.000;1977-01-01T00:00:00.000;21396.63;21396.63;;;C;11;297;2;0;E;1;5.45;P 162;Nouveau;10.232533106;36.7313255725; ; ;0; ;0
23;657;19704;20;6;14,413;PN PK 14+413 , L 6;22251110;22251110;251800617;2008-01-01T00:00:00.000;2008-01-01T00:00:00.000;3776.348;9440.858;;;C;11;527;2;0;E;1;14.413;P 166;Nouveau;10.2019699223;36.6572337686; ; ;0; ;0
24;1184;16466;20;TA;8,82;PASSAGE A NIVEAU PK 8+820 SECTION  C024 LIGNE TA double voie;22251110;22251110;251020009;1978-01-01T00:00:00.000;1978-01-01T00:00:00.000;7913.812;7913.812;;;C;11;131;2;0;E;1;8.82;P 169;Nouveau;10.1031745237;36.8156884721; ; ;0; ;0
25;534;17085;1;6;74,56;PASSAGE A NIVEAU PK 74+560 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020390;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;74.56;P 173;Nouveau;9.74467263157;36.3556415198; ; ;0; ;0
26;210;16866;1;5;63,303;PASSAGE A NIVEAU PK 63+303 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020052;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;63.303;P 179;Nouveau;10.5435224464;36.4078633627; ; ;0; ;0
27;185;16484;1;5;29,827;PASSAGE A NIVEAU PK 29+827 SECTION  C027 LIGNE 5 Double Voie;22251110;22251110;251020026;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;29.827;P 188;Nouveau;10.4528205769;36.6621511029; ; ;0; ;0
28;510;16818;1;6;24,103;PASSAGE A NIVEAU PK 24+103 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020083;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;24.103;P 191;Nouveau;10.12030927;36.6044162912; ; ;0; ;0
29;539;17090;1;6;82,97;PASSAGE A NIVEAU PK 82+970 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020396;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;82.97;P 222;Nouveau;9.65105885921;36.3549976815; ; ;0; ;0
30;217;17014;1;5;73,275;PASSAGE A NIVEAU PK 73+275 SECTION  C029 LIGNE 5 Double Voie;22251110;22251110;251020204;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;73.275;P 226;Nouveau;10.4682113955;36.3458287792; ; ;0; ;0
31;1258;17946;20;TA;11,075;PASSAGE A NIVEAU PK 11+075 SECTION  C002 LIGNE TA Double Voie;22251110;22251110;251020796;1987-01-01T00:00:00.000;1987-01-01T00:00:00.000;7913.812;7913.812;;;C;11;131;1;0;E;1;11.075;P 231;Nouveau;10.0783451766;36.8194689213; ; ;0; ;0
32;195;16771;1;5;41,473;PASSAGE A NIVEAU PK 41+473 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020037;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;41.473;P 238;Nouveau;10.5141410221;36.5746861573; ; ;0; ;0
33;541;17172;1;6;85,37;PASSAGE A NIVEAU PK 85+370 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020398;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;85.37;P 252;Nouveau;9.62533905122;36.3573966529; ; ;0; ;0
34;707;34948;20;6;6,112;PASSAGE A NIVEAU PK 6+112 SECTION  C042 LIGNE 6 Double Voie;22251110;22251110;251020061;1977-01-01T00:00:00.000;1977-01-01T00:00:00.000;21396.63;21396.63;;;C;11;297;2;0;E;1;6.112;P 261;Nouveau;10.2339152656;36.7255151237; ; ;0; ;0
35;206;16862;20;5;59,328;PASSAGE A NIVEAU PK 59+328 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020048;1999-02-01T00:00:00.000;1999-02-01T00:00:00.000;42234.89;49937.616;;;C;11;297;2;0;E;1;59.328;P 280;Nouveau;10.5749638397;36.4286797258; ; ;0; ;0
36;504;16812;1;6;18,385;PASSAGE A NIVEAU PK 18+385 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020077;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;18.385;P 285;Nouveau;10.1718246813;36.633211509; ; ;0; ;0
37;501;16809;1;6;15,657;PASSAGE A NIVEAU PK 15+657 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020074;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;15.657;P 289;Nouveau;10.1967289323;36.6474186656; ; ;0; ;0
38;184;16482;1;5;29,653;PASSAGE A NIVEAU PK 29+653 SECTION  C027 LIGNE 5 Double Voie;22251110;22251110;251020025;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;29.653;P 291;Nouveau;10.4516475929;36.6634026619; ; ;0; ;0
39;519;16873;20;6;4,6;PASSAGE A NIVEAU PK 4+600 SECTION  C042 LIGNE 6 Double Voie;22251110;22251110;251020059;1977-01-01T00:00:00.000;1977-01-01T00:00:00.000;21396.63;21396.63;;;C;11;297;2;0;E;1;4.6;P 294;Nouveau;10.2295221625;36.7385938331; ; ;0; ;0
40;1182;16464;20;TA;5,896;PASSAGE A NIVEAU PK 5+896 SECTION  C024 LIGNE TA double voie;22251110;22251110;251020007;1965-01-01T00:00:00.000;1965-01-01T00:00:00.000;7913.812;7913.812;;;C;11;131;2;0;E;1;5.896;P 302;Nouveau;10.1342472206;36.8075897586; ; ;0; ;0
41;628;18333;1;6;14,311;PASSAGE A NIVEAU PK 14+311 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020070;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;14.311;P 311;Nouveau;10.2025990078;36.6580008812; ; ;0; ;0
42;701;21522;20;6;14,413;PN PK 14+413 , L 6;22251110;22251110;251800932;2009-02-01T00:00:00.000;2009-02-01T00:00:00.000;63477.599;183592.136;;;C;11;527;2;0;E;1;14.413;P 315;Nouveau;10.2019699223;36.6572337686; ; ;0; ;0
43;551;17182;1;6;99,4;PASSAGE A NIVEAU PK 99+400 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020408;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;99.4;P 317;Nouveau;9.47278486445;36.3784401562; ; ;0; ;0
44;216;16872;20;5;71,946;PASSAGE A NIVEAU PK 71+946 SECTION  C029 LIGNE 5 Double Voie;22251110;22251110;251020058;1996-02-01T00:00:00.000;1996-02-01T00:00:00.000;49726.112;49937.616;;;C;11;297;2;0;E;1;71.946;P 324;Nouveau;10.4765022283;36.3557033306; ; ;0; ;0
45;174;16472;20;5;16,521;PASSAGE A NIVEAU PK 16+521 SECTION  C024 LIGNE 5 triple Voie;22251110;22251110;251020015;1976-01-01T00:00:00.000;1976-01-01T00:00:00.000;24968.808;24968.808;;;C;11;297;2;0;E;1;16.521;P 336;Nouveau;10.3329263528;36.7299771925; ; ;0; ;0
46;646;18498;20;6;40;PN PK 147+290 , L 6;22251110;22251110;251800968;2009-03-01T00:00:00.000;2009-03-01T00:00:00.000;58406.232;170819.495;;;C;11;527;4;0;E;1;40;P 340;Nouveau;10.0243066745;36.5019682426; ; ;0; ;0
47;503;16811;1;6;16,758;PASSAGE A NIVEAU PK 16+758 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020076;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;16.758;P 346;Nouveau;10.1866245057;36.641745599; ; ;0; ;0
48;190;16766;20;5;38,297;PASSAGE A NIVEAU PK 38+297 SECTION  C027 LIGNE 5 Double Voie;22251110;22251110;251020032;1978-01-01T00:00:00.000;1978-01-01T00:00:00.000;24968.808;24968.808;;;C;11;297;2;0;E;1;38.297;P 352;Nouveau;10.4955812196;36.5990808737; ; ;0; ;0
49;617;18002;1;6;57,33;PASSAGE A NIVEAU PK 57+330 SECTION  C048 LIGNE 6 Voie Unique;22251110;22251110;251020379;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;57.33;P 372;Nouveau;9.9258525385;36.3896893012; ; ;0; ;0
50;711;35389;1;6;58,57;PASSAGE A NIVEAU PK 58+570 SECTION  C048 LIGNE 6 Voie Unique;22251110;22251110;251020380;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;58.57;P 414;Nouveau;9.91347281631;36.3847126788; ; ;0; ;0
51;528;17079;20;6;62,363;PASSAGE A NIVEAU PK 62+363 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020384;1975-01-01T00:00:00.000;1975-01-01T00:00:00.000;21396.63;21396.63;;;C;11;297;4;0;E;1;62.363;P 422;Nouveau;9.87747173843;36.368751489; ; ;0; ;0
52;545;17176;20;6;88,305;PASSAGE A NIVEAU PK 88+305 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020402;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;21396.63;21396.63;;;C;11;297;4;0;E;1;88.305;P 433;Nouveau;9.59509086519;36.3668399347; ; ;0; ;0
53;188;16487;1;5;36,4;PASSAGE A NIVEAU PK 36+400 SECTION  C027 LIGNE 5 Double Voie;22251110;22251110;251020030;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;36.4;P 437;Nouveau;10.4800200263;36.6106979117; ; ;0; ;0
54;511;16819;1;6;25,771;PASSAGE A NIVEAU PK 25+771 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020084;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;25.771;P 440;Nouveau;10.1071294802;36.5937795762; ; ;0; ;0
55;613;17998;1;6;49,57;PASSAGE A NIVEAU PK 49+570 SECTION  C048 LIGNE 6 Voie Unique;22251110;22251110;251020375;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;49.57;P 453;Nouveau;9.9948054659;36.4267782623; ; ;0; ;0
56;535;17086;1;6;76,945;PASSAGE A NIVEAU PK 76+945 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020391;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;76.945;P 460;Nouveau;9.71809688875;36.3552728407; ; ;0; ;0
57;201;16857;1;5;48,218;PASSAGE A NIVEAU PK 48+218 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020043;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;48.218;P 466;Nouveau;10.5559974538;36.5245366702; ; ;0; ;0
58;457;37948;20;5;37,411;PASSAGE A NIVEAU PK 37+411 SECTION  C027 LIGNE 5 Double Voie;22251110;22251110;251020031;1988-07-01T00:00:00.000;1988-07-01T00:00:00.000;49937.616;49937.616;;;C;11;297;2;0;E;1;37.411;P 468;Nouveau;10.4883352493;36.6045245177; ; ;0; ;0
59;192;16768;1;5;40,392;PASSAGE A NIVEAU PK 40+392 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020034;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;40.392;P 478;Nouveau;10.5078410842;36.5830014873; ; ;0; ;0
60;183;16481;20;5;29,1;PASSAGE A NIVEAU PK 29+100 SECTION  C027 LIGNE 5 Double Voie;22251110;22251110;251020024;1984-02-01T00:00:00.000;1984-02-01T00:00:00.000;24968.808;24968.808;;;C;11;297;2;0;E;1;29.1;P 492;Nouveau;10.4480369266;36.6674485673; ; ;0; ;0
61;523;16877;20;6;8,854;PASSAGE A NIVEAU PK 8+854 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020064;1978-01-01T00:00:00.000;1978-01-01T00:00:00.000;21396.63;21396.63;;;C;11;297;2;0;E;1;8.854;P 495;Nouveau;10.231419887;36.701229215; ; ;0; ;0
62;542;17173;1;6;86,05;PASSAGE A NIVEAU PK 86+050 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020399;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;86.05;P 504;Nouveau;9.61897771073;36.3606868578; ; ;0; ;0
63;611;17996;1;6;45,762;PASSAGE A NIVEAU PK 45+762 SECTION  C047 LIGNE 6 Voie Unique;22251110;22251110;251020372;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;45.762;P 508;Nouveau;10.0217057517;36.453281209; ; ;0; ;0
64;697;20106;20;6;14,413;PN AU PK 14+413 , L 6;22251110;22251110;251800427;2007-01-01T00:00:00.000;2007-01-01T00:00:00.000;2542.735;5650.49;;;C;11;527;2;0;E;1;14.413;P 511;Nouveau;10.2019699223;36.6572337686; ; ;0; ;0
65;203;16859;20;5;50,484;PASSAGE A NIVEAU PK 50+484 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020045;1998-04-01T00:00:00.000;1998-04-01T00:00:00.000;44328.166;49937.616;;;C;11;297;2;0;E;1;50.484;P 518;Nouveau;10.5685959426;36.5068638108; ; ;0; ;0
66;181;16479;1;5;26,728;PASSAGE A NIVEAU PK 26+728 SECTION  C026 LIGNE 5 Double Voie;22251110;22251110;251020022;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;26.728;P 528;Nouveau;10.4312853214;36.6839815294; ; ;0; ;0
67;516;16824;1;6;32,03;PASSAGE A NIVEAU PK 32+030 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020089;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;32.03;P 531;Nouveau;10.0576430196;36.5551912897; ; ;0; ;0
68;1176;16154;20;TA;0,948;PASSAGE A NIVEAU PK 0+948 SECTION  C023 LIGNE TA Voie Unique;22251110;22251110;251020001;1977-01-01T00:00:00.000;1977-01-01T00:00:00.000;7913.812;7913.812;;;C;11;131;2;0;E;1;0.948;P 542;Nouveau;10.1778596932;36.7873209309; ; ;0; ;0
69;612;17997;20;6;48,954;PASSAGE A NIVEAU PK 48+954 SECTION  C048 LIGNE 6 Voie Unique;22251110;22251110;251020374;1995-01-01T00:00:00.000;1995-01-01T00:00:00.000;21396.63;21396.63;;;C;11;297;4;0;E;1;48.954;P 546;Nouveau;9.99925372918;36.4309884105; ; ;0; ;0
70;627;18332;1;6;13,991;PASSAGE A NIVEAU PK 13+991 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020069;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;13.991;P 557;Nouveau;10.2045726476;36.660407509; ; ;0; ;0
71;554;17185;1;6;102,69;PASSAGE A NIVEAU PK 102+690 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020411;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;102.69;P 562;Nouveau;9.43678619975;36.3837651081; ; ;0; ;0
72;533;17084;1;6;72,3;PASSAGE A NIVEAU PK 72+300 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020389;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;72.3;P 563;Nouveau;9.76985646172;36.3559665346; ; ;0; ;0
73;186;16485;20;5;30,474;PASSAGE A NIVEAU PK 30+474 SECTION  C027 LIGNE 5 Double Voie;22251110;22251110;251020027;1977-01-01T00:00:00.000;1977-01-01T00:00:00.000;49937.616;49937.616;;;C;11;297;2;0;E;1;30.474;P 580;Nouveau;10.4565004945;36.6571981295; ; ;0; ;0
74;1183;16465;20;TA;7,041;PASSAGE A NIVEAU PK 7+041 SECTION  C024 LIGNE TA double voie;22251110;22251110;251020008;1986-01-01T00:00:00.000;1986-01-01T00:00:00.000;7913.812;7913.812;;;C;11;131;2;0;E;1;7.041;P 592;Nouveau;10.1218538169;36.810077948; ; ;0; ;0
75;200;16856;1;5;47,298;PASSAGE A NIVEAU PK 47+298 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020042;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;47.298;P 598;Nouveau;10.5509464605;36.5317574766; ; ;0; ;0
76;1260;17948;20;TA;15,05;PASSAGE A NIVEAU PK 15+050 SECTION  C002 LIGNE TA Double Voie;22251110;22251110;251020798;1984-01-01T00:00:00.000;1984-01-01T00:00:00.000;7913.812;7913.812;;;C;11;131;1;0;E;1;15.05;P 602;Nouveau;10.0346107145;36.8262376349; ; ;0; ;0
77;726;16908;20;7;9,183;PASSAGE A NIVEAU PK 9+183 SECTION  C059 LIGNE 7 Double Voie;22251110;22251110;251020093;1979-11-01T00:00:00.000;1979-11-01T00:00:00.000;29656.746;29656.746;;;C;11;140;2;0;E;1;9.183;P 603;Nouveau;10.2871048137;36.8037046268; ; ;0; ;0
78;543;17174;1;6;86,85;PASSAGE A NIVEAU PK 86+850 SECTION  C049 LIGNE 6 Voie Unique;22251110;22251110;251020400;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;4;0;E;1;86.85;P 604;Nouveau;9.61063474747;36.3631898414; ; ;0; ;0
79;187;16486;1;5;32,732;PASSAGE A NIVEAU PK 32+732 SECTION  C027 LIGNE 5 Double Voie;22251110;22251110;251020028;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;32.732;P 608;Nouveau;10.4589782728;36.6369485812; ; ;0; ;0
80;507;16815;1;6;19,855;PASSAGE A NIVEAU PK 19+855 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020080;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;19.855;P 610;Nouveau;10.1574663194;36.6270120512; ; ;0; ;0
81;194;16770;1;5;41,313;PASSAGE A NIVEAU PK 41+313 SECTION  C028 LIGNE 5 Double Voie;22251110;22251110;251020036;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;41.313;P 634;Nouveau;10.5132148961;36.5759197704; ; ;0; ;0
82;508;16816;1;6;21,5;PASSAGE A NIVEAU PK 21+500 SECTION  C043 LIGNE 6 Voie Unique;22251110;22251110;251020081;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;2;0;E;1;21.5;P 637;Nouveau;10.1409727932;36.6209381228; ; ;0; ;0
83;658;19705;20;6;35,15;PN PK 35+150, L 6;22251110;22251110;251800618;2008-01-01T00:00:00.000;2008-01-01T00:00:00.000;3776.344;9440.839;;;C;11;527;2;0;E;1;35.15;P 641;Nouveau;10.0339441134;36.5369356747; ; ;0; ;0
84;339;18475;20;5;65,176;PN AU PK 65+176 , L 5;22251110;22251110;251800433;2007-01-01T00:00:00.000;2007-01-01T00:00:00.000;2542.732;5650.482;;;C;11;527;2;0;E;1;65.176;P 646;Nouveau;10.5249657687;36.4002027369; ; ;0; ;0
