FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,RTE_,RTE_ID,RTE_MAN_,RTE_MAN_ID,RTE_NOM,RTE_TYP,long_piste
"0","0","0","0",485.78727,"0","0","0","0",,P,"0"
"0","0","0","0",141.87423,"0","0","0","0",,P,"0"
"0","0","0","0",93.24870,"0","0","0","0",,P,"0"
"0","0","0","0",976.80013,"0","0","0","0",,P,"1"
"0","0","0","0",670.67833,"0","0","0","0",,P,"1"
"0","0","0","0",370.94991,"0","0","0","0",,P,"0"
"0","0","0","0",401.04317,"0","0","0","0",,P,"0"
"0","0","0","0",24.95621,"0","0","0","0",,P,"0"
"0","0","0","0",17.56962,"0","0","0","0",,P,"0"
"0","0","0","0",37.63247,"0","0","0","0",,P,"0"
"0","0","0","0",63.27226,"0","0","0","0",,P,"0"
"0","0","0","0",1346.86124,"0","0","0","0",,P,"1"
"0","0","0","0",91.85899,"0","0","0","0",,P,"0"
"0","0","0","0",431.89276,"0","0","0","0",,P,"0"
"0","0","0","0",242.72411,"0","0","0","0",,P,"0"
"0","0","0","0",331.78037,"0","0","0","0",,P,"0"
"0","0","0","0",71.47819,"0","0","0","0",,P,"0"
"0","0","0","0",84.89547,"0","0","0","0",,P,"0"
"0","0","0","0",403.46413,"0","0","0","0",,P,"0"
"0","0","0","0",288.28311,"0","0","0","0",,P,"0"
"0","0","0","0",324.52430,"0","0","0","0",,P,"0"
"0","0","0","0",586.73263,"0","0","0","0",,P,"1"
"0","0","0","0",880.12380,"0","0","0","0",,P,"1"
"0","0","0","0",449.19191,"0","0","0","0",,P,"0"
"0","0","0","0",519.15883,"0","0","0","0",,P,"1"
"0","0","0","0",42.87336,"0","0","0","0",,P,"0"
"0","0","0","0",320.79764,"0","0","0","0",,P,"0"
"0","0","0","0",1244.56593,"0","0","0","0",,P,"1"
"0","0","0","0",103.48824,"0","0","0","0",,P,"0"
"0","0","0","0",17.62677,"0","0","0","0",,P,"0"
"0","0","0","0",14.41094,"0","0","0","0",,P,"0"
"0","0","0","0",107.42110,"0","0","0","0",,P,"0"
"0","0","0","0",67.62257,"0","0","0","0",,P,"0"
"0","0","0","0",204.64643,"0","0","0","0",,P,"0"
"0","0","0","0",343.82577,"0","0","0","0",,P,"0"
"0","0","0","0",20.59923,"0","0","0","0",,P,"0"
"0","0","0","0",83.07903,"0","0","0","0",,P,"0"
"0","0","0","0",375.34868,"0","0","0","0",,P,"0"
"0","0","0","0",33.54568,"0","0","0","0",,P,"0"
"0","0","0","0",115.56702,"0","0","0","0",,P,"0"
"0","0","0","0",247.38941,"0","0","0","0",,P,"0"
"0","0","0","0",1433.78265,"0","0","0","0",,P,"1"
"0","0","0","0",114.61336,"0","0","0","0",,P,"0"
"0","0","0","0",260.12424,"0","0","0","0",,P,"0"
"0","0","0","0",130.57463,"0","0","0","0",,P,"0"
"0","0","0","0",187.68611,"0","0","0","0",,P,"0"
"0","0","0","0",250.11795,"0","0","0","0",,P,"0"
"0","0","0","0",363.68993,"0","0","0","0",,P,"0"
"0","0","0","0",272.96921,"0","0","0","0",,P,"0"
"0","0","0","0",59.82966,"0","0","0","0",,P,"0"
"0","0","0","0",189.47498,"0","0","0","0",,P,"0"
"0","0","0","0",55.38485,"0","0","0","0",,P,"0"
"0","0","0","0",51.38622,"0","0","0","0",,P,"0"
"0","0","0","0",225.71232,"0","0","0","0",,P,"0"
"0","0","0","0",254.93631,"0","0","0","0",,P,"0"
"0","0","0","0",19.01736,"0","0","0","0",,P,"0"
"0","0","0","0",269.72698,"0","0","0","0",,P,"0"
"0","0","0","0",384.68326,"0","0","0","0",,P,"0"
"0","0","0","0",513.69819,"0","0","0","0",,P,"1"
"0","0","0","0",199.37772,"0","0","0","0",,P,"0"
"0","0","0","0",300.34439,"0","0","0","0",,P,"0"
"0","0","0","0",183.06328,"0","0","0","0",,P,"0"
"0","0","0","0",640.58157,"0","0","0","0",,P,"1"
"0","0","0","0",405.95018,"0","0","0","0",,P,"0"
"0","0","0","0",427.86638,"0","0","0","0",,P,"0"
"0","0","0","0",454.22012,"0","0","0","0",,P,"0"
"0","0","0","0",1169.44068,"0","0","0","0",,P,"1"
"0","0","0","0",93.76703,"0","0","0","0",,P,"0"
"0","0","0","0",236.86140,"0","0","0","0",,P,"0"
"0","0","0","0",122.80724,"0","0","0","0",,P,"0"
"0","0","0","0",455.94626,"0","0","0","0",,P,"0"
"0","0","0","0",46.32240,"0","0","0","0",,P,"0"
"0","0","0","0",418.53005,"0","0","0","0",,P,"0"
"0","0","0","0",53.43001,"0","0","0","0",,P,"0"
"0","0","0","0",337.00967,"0","0","0","0",,P,"0"
"0","0","0","0",2141.19875,"0","0","0","0",,P,"2"
"0","0","0","0",1966.81676,"0","0","0","0",,P,"2"
"0","0","0","0",471.46541,"0","0","0","0",,P,"0"
"0","0","0","0",204.82327,"0","0","0","0",,P,"0"
"0","0","0","0",84.17069,"0","0","0","0",,P,"0"
"0","0","0","0",338.45302,"0","0","0","0",,P,"0"
"0","0","0","0",384.08811,"0","0","0","0",,P,"0"
"0","0","0","0",709.77454,"0","0","0","0",,P,"1"
"0","0","0","0",184.38457,"0","0","0","0",,P,"0"
"0","0","0","0",3.48892,"0","0","0","0",,P,"0"
"0","0","0","0",125.80024,"0","0","0","0",,P,"0"
"0","0","0","0",170.89336,"0","0","0","0",,P,"0"
"0","0","0","0",713.17935,"0","0","0","0",,P,"1"
"0","0","0","0",836.46357,"0","0","0","0",,P,"1"
"0","0","0","0",2103.54626,"0","0","0","0",,P,"2"
"0","0","0","0",108.49875,"0","0","0","0",,P,"0"
"0","0","0","0",45.84385,"0","0","0","0",,P,"0"
"0","0","0","0",363.08356,"0","0","0","0",,P,"0"
"0","0","0","0",694.61260,"0","0","0","0",,P,"1"
"0","0","0","0",534.88085,"0","0","0","0",,P,"1"
"0","0","0","0",390.90440,"0","0","0","0",,P,"0"
"0","0","0","0",804.63890,"0","0","0","0",,P,"1"
"0","0","0","0",301.32141,"0","0","0","0",,P,"0"
"0","0","0","0",151.68122,"0","0","0","0",,P,"0"
"0","0","0","0",905.27758,"0","0","0","0",,P,"1"
"0","0","0","0",595.05883,"0","0","0","0",,P,"1"
"0","0","0","0",81.22092,"0","0","0","0",,P,"0"
"0","0","0","0",96.77866,"0","0","0","0",,P,"0"
"0","0","0","0",25.91520,"0","0","0","0",,P,"0"
"0","0","0","0",141.60136,"0","0","0","0",,P,"0"
"0","0","0","0",628.43914,"0","0","0","0",,P,"1"
"0","0","0","0",966.09328,"0","0","0","0",,P,"1"
"0","0","0","0",146.36206,"0","0","0","0",,P,"0"
"0","0","0","0",445.09508,"0","0","0","0",,P,"0"
"0","0","0","0",465.42691,"0","0","0","0",,P,"0"
"0","0","0","0",9.08801,"0","0","0","0",,P,"0"
"0","0","0","0",4.03631,"0","0","0","0",,P,"0"
"0","0","0","0",4.42062,"0","0","0","0",,P,"0"
"0","0","0","0",4.33074,"0","0","0","0",,P,"0"
"0","0","0","0",3.98113,"0","0","0","0",,P,"0"
"0","0","0","0",171.68321,"0","0","0","0",,P,"0"
"0","0","0","0",70.06333,"0","0","0","0",,P,"0"
"0","0","0","0",385.66578,"0","0","0","0",,P,"0"
"0","0","0","0",616.18992,"0","0","0","0",,P,"1"
"0","0","0","0",199.28851,"0","0","0","0",,P,"0"
"0","0","0","0",392.73006,"0","0","0","0",,P,"0"
"0","0","0","0",245.64440,"0","0","0","0",,P,"0"
"0","0","0","0",83.93322,"0","0","0","0",,P,"0"
"0","0","0","0",114.09655,"0","0","0","0",,P,"0"
"0","0","0","0",405.17576,"0","0","0","0",,P,"0"
"0","0","0","0",363.93057,"0","0","0","0",,P,"0"
"0","0","0","0",598.92240,"0","0","0","0",,P,"1"
"0","0","0","0",639.88392,"0","0","0","0",,P,"1"
"0","0","0","0",78.27123,"0","0","0","0",,P,"0"
"0","0","0","0",92.34300,"0","0","0","0",,P,"0"
"0","0","0","0",323.53472,"0","0","0","0",,P,"0"
"0","0","0","0",761.39505,"0","0","0","0",,P,"1"
"0","0","0","0",721.53187,"0","0","0","0",,P,"1"
"0","0","0","0",354.55430,"0","0","0","0",,P,"0"
"0","0","0","0",137.18192,"0","0","0","0",,P,"0"
"0","0","0","0",752.10259,"0","0","0","0",,P,"1"
"0","0","0","0",91.19601,"0","0","0","0",,P,"0"
"0","0","0","0",131.84141,"0","0","0","0",,P,"0"
"0","0","0","0",121.88954,"0","0","0","0",,P,"0"
"0","0","0","0",251.10586,"0","0","0","0",,P,"0"
"0","0","0","0",110.14016,"0","0","0","0",,P,"0"
"0","0","0","0",275.93002,"0","0","0","0",,P,"0"
"0","0","0","0",590.96592,"0","0","0","0",,P,"1"
"0","0","0","0",336.45507,"0","0","0","0",,P,"0"
"0","0","0","0",150.07706,"0","0","0","0",,P,"0"
"0","0","0","0",86.96631,"0","0","0","0",,P,"0"
"0","0","0","0",146.93177,"0","0","0","0",,P,"0"
"0","0","0","0",319.84263,"0","0","0","0",,P,"0"
"0","0","0","0",6.26727,"0","0","0","0",,P,"0"
"0","0","0","0",116.41205,"0","0","0","0",,P,"0"
"0","0","0","0",767.30646,"0","0","0","0",,P,"1"
"0","0","0","0",214.94177,"0","0","0","0",,P,"0"
"0","0","0","0",214.56866,"0","0","0","0",,P,"0"
"0","0","0","0",673.31477,"0","0","0","0",,P,"1"
"0","0","0","0",263.25519,"0","0","0","0",,P,"0"
"0","0","0","0",250.29142,"0","0","0","0",,P,"0"
"0","0","0","0",1219.03241,"0","0","0","0",,P,"1"
"0","0","0","0",42.30499,"0","0","0","0",,P,"0"
"0","0","0","0",581.00806,"0","0","0","0",,P,"1"
"0","0","0","0",182.07899,"0","0","0","0",,P,"0"
"0","0","0","0",193.71823,"0","0","0","0",,P,"0"
"0","0","0","0",101.43295,"0","0","0","0",,P,"0"
"0","0","0","0",366.91242,"0","0","0","0",,P,"0"
"0","0","0","0",578.11613,"0","0","0","0",,P,"1"
"0","0","0","0",1012.86944,"0","0","0","0",,P,"1"
"0","0","0","0",572.65444,"0","0","0","0",,P,"1"
"0","0","0","0",406.41772,"0","0","0","0",,P,"0"
"0","0","0","0",1281.72799,"0","0","0","0",,P,"1"
"0","0","0","0",76.75034,"0","0","0","0",,P,"0"
"0","0","0","0",130.86116,"0","0","0","0",,P,"0"
"0","0","0","0",673.10096,"0","0","0","0",,P,"1"
"0","0","0","0",787.47194,"0","0","0","0",,P,"1"
"0","0","0","0",175.74623,"0","0","0","0",,P,"0"
"0","0","0","0",46.79573,"0","0","0","0",,P,"0"
"0","0","0","0",13.62729,"0","0","0","0",,P,"0"
"0","0","0","0",184.88879,"0","0","0","0",,P,"0"
"0","0","0","0",52.88319,"0","0","0","0",,P,"0"
"0","0","0","0",968.84822,"0","0","0","0",,P,"1"
"0","0","0","0",1121.53389,"0","0","0","0",,P,"1"
"0","0","0","0",33.71745,"0","0","0","0",,P,"0"
"0","0","0","0",368.88464,"0","0","0","0",,P,"0"
"0","0","0","0",415.68187,"0","0","0","0",,P,"0"
"0","0","0","0",826.70541,"0","0","0","0",,P,"1"
"0","0","0","0",78.37957,"0","0","0","0",,P,"0"
"0","0","0","0",530.24729,"0","0","0","0",,P,"1"
"0","0","0","0",146.05401,"0","0","0","0",,P,"0"
"0","0","0","0",205.91934,"0","0","0","0",,P,"0"
"0","0","0","0",189.91598,"0","0","0","0",,P,"0"
"0","0","0","0",3.09769,"0","0","0","0",,P,"0"
"0","0","0","0",391.43961,"0","0","0","0",,P,"0"
"0","0","0","0",1341.58582,"0","0","0","0",,P,"1"
"0","0","0","0",372.02629,"0","0","0","0",,P,"0"
"0","0","0","0",394.87392,"0","0","0","0",,P,"0"
"0","0","0","0",863.45595,"0","0","0","0",,P,"1"
"0","0","0","0",565.36911,"0","0","0","0",,P,"1"
"0","0","0","0",381.77615,"0","0","0","0",,P,"0"
"0","0","0","0",1724.86957,"0","0","0","0",,P,"2"
"0","0","0","0",354.76258,"0","0","0","0",,P,"0"
"0","0","0","0",197.97025,"0","0","0","0",,P,"0"
"0","0","0","0",377.92343,"0","0","0","0",,P,"0"
"0","0","0","0",63.05482,"0","0","0","0",,P,"0"
"0","0","0","0",678.30319,"0","0","0","0",,P,"1"
"0","0","0","0",134.24486,"0","0","0","0",,P,"0"
"0","0","0","0",394.08894,"0","0","0","0",,P,"0"
"0","0","0","0",92.82263,"0","0","0","0",,P,"0"
"0","0","0","0",33.86285,"0","0","0","0",,P,"0"
"0","0","0","0",275.29900,"0","0","0","0",,P,"0"
"0","0","0","0",101.59408,"0","0","0","0",,P,"0"
"0","0","0","0",1055.61572,"0","0","0","0",,P,"1"
"0","0","0","0",81.44890,"0","0","0","0",,P,"0"
"0","0","0","0",839.32820,"0","0","0","0",,P,"1"
"0","0","0","0",50.80864,"0","0","0","0",,P,"0"
"0","0","0","0",48.86856,"0","0","0","0",,P,"0"
"0","0","0","0",300.01657,"0","0","0","0",,P,"0"
"0","0","0","0",696.71272,"0","0","0","0",,P,"1"
"0","0","0","0",301.06604,"0","0","0","0",,P,"0"
"0","0","0","0",620.57764,"0","0","0","0",,P,"1"
"0","0","0","0",655.14997,"0","0","0","0",,P,"1"
"0","0","0","0",288.83972,"0","0","0","0",,P,"0"
"0","0","0","0",94.32957,"0","0","0","0",,P,"0"
"0","0","0","0",23.02001,"0","0","0","0",,P,"0"
"0","0","0","0",128.11502,"0","0","0","0",,P,"0"
"0","0","0","0",530.72222,"0","0","0","0",,P,"1"
"0","0","0","0",776.88902,"0","0","0","0",,P,"1"
"0","0","0","0",131.42457,"0","0","0","0",,P,"0"
"0","0","0","0",227.63062,"0","0","0","0",,P,"0"
"0","0","0","0",124.04266,"0","0","0","0",,P,"0"
"0","0","0","0",57.29487,"0","0","0","0",,P,"0"
"0","0","0","0",237.13055,"0","0","0","0",,P,"0"
"0","0","0","0",74.93815,"0","0","0","0",,P,"0"
"0","0","0","0",180.92996,"0","0","0","0",,P,"0"
"0","0","0","0",195.50146,"0","0","0","0",,P,"0"
"0","0","0","0",36.28162,"0","0","0","0",,P,"0"
"0","0","0","0",434.14343,"0","0","0","0",,P,"0"
"0","0","0","0",45.24313,"0","0","0","0",,P,"0"
"0","0","0","0",609.63315,"0","0","0","0",,P,"1"
"0","0","0","0",113.65834,"0","0","0","0",,P,"0"
"0","0","0","0",520.18653,"0","0","0","0",,P,"1"
"0","0","0","0",35.08736,"0","0","0","0",,P,"0"
"0","0","0","0",160.15499,"0","0","0","0",,P,"0"
"0","0","0","0",257.12354,"0","0","0","0",,P,"0"
"0","0","0","0",111.32342,"0","0","0","0",,P,"0"
"0","0","0","0",653.82607,"0","0","0","0",,P,"1"
"0","0","0","0",291.36283,"0","0","0","0",,P,"0"
"0","0","0","0",998.67908,"0","0","0","0",,P,"1"
"0","0","0","0",164.82408,"0","0","0","0",,P,"0"
"0","0","0","0",105.25723,"0","0","0","0",,P,"0"
"0","0","0","0",148.15127,"0","0","0","0",,P,"0"
"0","0","0","0",244.75862,"0","0","0","0",,P,"0"
"0","0","0","0",295.99777,"0","0","0","0",,P,"0"
"0","0","0","0",356.55373,"0","0","0","0",,P,"0"
"0","0","0","0",218.97545,"0","0","0","0",,P,"0"
"0","0","0","0",725.59231,"0","0","0","0",,P,"1"
"0","0","0","0",625.13938,"0","0","0","0",,P,"1"
"0","0","0","0",250.47226,"0","0","0","0",,P,"0"
"0","0","0","0",196.90711,"0","0","0","0",,P,"0"
"0","0","0","0",278.16780,"0","0","0","0",,P,"0"
"0","0","0","0",162.51341,"0","0","0","0",,P,"0"
"0","0","0","0",397.03095,"0","0","0","0",,P,"0"
"0","0","0","0",16.40801,"0","0","0","0",,P,"0"
"0","0","0","0",141.98879,"0","0","0","0",,P,"0"
"0","0","0","0",1980.37113,"0","0","0","0",,P,"2"
"0","0","0","0",50.20448,"0","0","0","0",,P,"0"
"0","0","0","0",470.11093,"0","0","0","0",,P,"0"
"0","0","0","0",401.21718,"0","0","0","0",,P,"0"
"0","0","0","0",229.35495,"0","0","0","0",,P,"0"
"0","0","0","0",243.60234,"0","0","0","0",,P,"0"
"0","0","0","0",146.39030,"0","0","0","0",,P,"0"
"0","0","0","0",315.94597,"0","0","0","0",,P,"0"
"0","0","0","0",411.78591,"0","0","0","0",,P,"0"
"0","0","0","0",394.47682,"0","0","0","0",,P,"0"
"0","0","0","0",1133.88627,"0","0","0","0",,P,"1"
"0","0","0","0",749.96277,"0","0","0","0",,P,"1"
"0","0","0","0",26.37675,"0","0","0","0",,P,"0"
"0","0","0","0",201.73861,"0","0","0","0",,P,"0"
"0","0","0","0",623.08116,"0","0","0","0",,P,"1"
"0","0","0","0",28.82563,"0","0","0","0",,P,"0"
"0","0","0","0",513.53363,"0","0","0","0",,P,"1"
"0","0","0","0",804.13270,"0","0","0","0",,P,"1"
"0","0","0","0",113.60052,"0","0","0","0",,P,"0"
"0","0","0","0",385.50363,"0","0","0","0",,P,"0"
"0","0","0","0",505.22270,"0","0","0","0",,P,"1"
"0","0","0","0",9.73717,"0","0","0","0",,P,"0"
"0","0","0","0",317.21233,"0","0","0","0",,P,"0"
"0","0","0","0",64.55978,"0","0","0","0",,P,"0"
"0","0","0","0",196.86722,"0","0","0","0",,P,"0"
"0","0","0","0",135.21040,"0","0","0","0",,P,"0"
"0","0","0","0",10.11883,"0","0","0","0",,P,"0"
"0","0","0","0",247.98401,"0","0","0","0",,P,"0"
"0","0","0","0",413.85664,"0","0","0","0",,P,"0"
"0","0","0","0",266.82857,"0","0","0","0",,P,"0"
"0","0","0","0",210.58748,"0","0","0","0",,P,"0"
"0","0","0","0",272.33222,"0","0","0","0",,P,"0"
"0","0","0","0",52.07861,"0","0","0","0",,P,"0"
"0","0","0","0",69.65145,"0","0","0","0",,P,"0"
"0","0","0","0",368.60956,"0","0","0","0",,P,"0"
"0","0","0","0",253.90315,"0","0","0","0",,P,"0"
"0","0","0","0",113.97423,"0","0","0","0",,P,"0"
"0","0","0","0",169.11570,"0","0","0","0",,P,"0"
"0","0","0","0",218.76084,"0","0","0","0",,P,"0"
"0","0","0","0",71.55298,"0","0","0","0",,P,"0"
"0","0","0","0",73.82364,"0","0","0","0",,P,"0"
"0","0","0","0",312.43273,"0","0","0","0",,P,"0"
"0","0","0","0",73.10927,"0","0","0","0",,P,"0"
"0","0","0","0",91.68406,"0","0","0","0",,P,"0"
"0","0","0","0",41.80816,"0","0","0","0",,P,"0"
"0","0","0","0",749.27755,"0","0","0","0",,P,"1"
"0","0","0","0",657.72117,"0","0","0","0",,P,"1"
"0","0","0","0",138.30239,"0","0","0","0",,P,"0"
"0","0","0","0",73.27773,"0","0","0","0",,P,"0"
"0","0","0","0",117.78250,"0","0","0","0",,P,"0"
"0","0","0","0",1013.55136,"0","0","0","0",,P,"1"
"0","0","0","0",13.58365,"0","0","0","0",,P,"0"
"0","0","0","0",35.07413,"0","0","0","0",,P,"0"
"0","0","0","0",1138.36382,"0","0","0","0",,P,"1"
"0","0","0","0",20.10014,"0","0","0","0",,P,"0"
"0","0","0","0",24.82438,"0","0","0","0",,P,"0"
"0","0","0","0",92.49573,"0","0","0","0",,P,"0"
"0","0","0","0",234.49347,"0","0","0","0",,P,"0"
"0","0","0","0",114.52765,"0","0","0","0",,P,"0"
"0","0","0","0",42.75699,"0","0","0","0",,P,"0"
"0","0","0","0",492.01875,"0","0","0","0",,P,"0"
"0","0","0","0",114.04750,"0","0","0","0",,P,"0"
"0","0","0","0",111.11087,"0","0","0","0",,P,"0"
"0","0","0","0",438.39792,"0","0","0","0",,P,"0"
"0","0","0","0",259.09234,"0","0","0","0",,P,"0"
"0","0","0","0",627.58197,"0","0","0","0",,P,"1"
"0","0","0","0",107.08675,"0","0","0","0",,P,"0"
"0","0","0","0",85.75658,"0","0","0","0",,P,"0"
"0","0","0","0",115.69451,"0","0","0","0",,P,"0"
"0","0","0","0",393.05706,"0","0","0","0",,P,"0"
"0","0","0","0",1661.24930,"0","0","0","0",,P,"2"
"0","0","0","0",81.63371,"0","0","0","0",,P,"0"
"0","0","0","0",74.89671,"0","0","0","0",,P,"0"
"0","0","0","0",59.71884,"0","0","0","0",,P,"0"
"0","0","0","0",307.50935,"0","0","0","0",,P,"0"
"0","0","0","0",116.35487,"0","0","0","0",,P,"0"
"0","0","0","0",177.61789,"0","0","0","0",,P,"0"
"0","0","0","0",1126.43649,"0","0","0","0",,P,"1"
"0","0","0","0",657.30696,"0","0","0","0",,P,"1"
"0","0","0","0",274.88857,"0","0","0","0",,P,"0"
"0","0","0","0",535.87700,"0","0","0","0",,P,"1"
"0","0","0","0",172.99158,"0","0","0","0",,P,"0"
"0","0","0","0",999.22405,"0","0","0","0",,P,"1"
"0","0","0","0",128.35627,"0","0","0","0",,P,"0"
"0","0","0","0",655.58855,"0","0","0","0",,P,"1"
"0","0","0","0",113.03674,"0","0","0","0",,P,"0"
"0","0","0","0",489.12700,"0","0","0","0",,P,"0"
"0","0","0","0",438.33768,"0","0","0","0",,P,"0"
"0","0","0","0",702.13042,"0","0","0","0",,P,"1"
"0","0","0","0",865.69758,"0","0","0","0",,P,"1"
"0","0","0","0",317.74057,"0","0","0","0",,P,"0"
"0","0","0","0",558.17220,"0","0","0","0",,P,"1"
"0","0","0","0",5241.58326,"0","0","0","0",,P,"5"
"0","0","0","0",421.26246,"0","0","0","0",,P,"0"
"0","0","0","0",570.57676,"0","0","0","0",,P,"1"
"0","0","0","0",118.25993,"0","0","0","0",,P,"0"
"0","0","0","0",70.17470,"0","0","0","0",,P,"0"
"0","0","0","0",270.58763,"0","0","0","0",,P,"0"
"0","0","0","0",1083.20533,"0","0","0","0",,P,"1"
"0","0","0","0",179.29670,"0","0","0","0",,P,"0"
"0","0","0","0",495.81089,"0","0","0","0",,P,"0"
"0","0","0","0",165.74948,"0","0","0","0",,P,"0"
"0","0","0","0",92.00298,"0","0","0","0",,P,"0"
"0","0","0","0",535.97260,"0","0","0","0",,P,"1"
"0","0","0","0",520.90296,"0","0","0","0",,P,"1"
"0","0","0","0",84.94000,"0","0","0","0",,P,"0"
"0","0","0","0",564.35537,"0","0","0","0",,P,"1"
"0","0","0","0",317.32663,"0","0","0","0",,P,"0"
"0","0","0","0",488.08408,"0","0","0","0",,P,"0"
"0","0","0","0",693.04049,"0","0","0","0",,P,"1"
"0","0","0","0",209.95536,"0","0","0","0",,P,"0"
"0","0","0","0",165.75034,"0","0","0","0",,P,"0"
"0","0","0","0",475.36497,"0","0","0","0",,P,"0"
"0","0","0","0",534.85396,"0","0","0","0",,P,"1"
"0","0","0","0",443.37156,"0","0","0","0",,P,"0"
"0","0","0","0",684.11067,"0","0","0","0",,P,"1"
"0","0","0","0",856.33661,"0","0","0","0",,P,"1"
"0","0","0","0",116.16512,"0","0","0","0",,P,"0"
"0","0","0","0",840.00810,"0","0","0","0",,P,"1"
"0","0","0","0",833.12050,"0","0","0","0",,P,"1"
"0","0","0","0",696.72782,"0","0","0","0",,P,"1"
"0","0","0","0",412.63773,"0","0","0","0",,P,"0"
"0","0","0","0",954.73518,"0","0","0","0",,P,"1"
"0","0","0","0",368.97052,"0","0","0","0",,P,"0"
"0","0","0","0",224.88874,"0","0","0","0",,P,"0"
"0","0","0","0",29.67770,"0","0","0","0",,P,"0"
"0","0","0","0",289.87126,"0","0","0","0",,P,"0"
"0","0","0","0",87.20394,"0","0","0","0",,P,"0"
"0","0","0","0",81.31901,"0","0","0","0",,P,"0"
"0","0","0","0",62.04487,"0","0","0","0",,P,"0"
"0","0","0","0",365.31957,"0","0","0","0",,P,"0"
"0","0","0","0",1100.37339,"0","0","0","0",,P,"1"
"0","0","0","0",331.91947,"0","0","0","0",,P,"0"
"0","0","0","0",304.45791,"0","0","0","0",,P,"0"
"0","0","0","0",312.27165,"0","0","0","0",,P,"0"
"0","0","0","0",781.94495,"0","0","0","0",,P,"1"
"0","0","0","0",981.25519,"0","0","0","0",,P,"1"
"0","0","0","0",97.62796,"0","0","0","0",,P,"0"
"0","0","0","0",447.84865,"0","0","0","0",,P,"0"
"0","0","0","0",114.74147,"0","0","0","0",,P,"0"
"0","0","0","0",357.17234,"0","0","0","0",,P,"0"
"0","0","0","0",185.78107,"0","0","0","0",,P,"0"
"0","0","0","0",1884.60105,"0","0","0","0",,P,"2"
"0","0","0","0",365.44791,"0","0","0","0",,P,"0"
"0","0","0","0",201.64183,"0","0","0","0",,P,"0"
"0","0","0","0",567.34801,"0","0","0","0",,P,"1"
"0","0","0","0",16.52886,"0","0","0","0",,P,"0"
"0","0","0","0",365.26693,"0","0","0","0",,P,"0"
"0","0","0","0",47.23080,"0","0","0","0",,P,"0"
"0","0","0","0",26.61480,"0","0","0","0",,P,"0"
"0","0","0","0",14.59077,"0","0","0","0",,P,"0"
"0","0","0","0",756.74203,"0","0","0","0",,P,"1"
"0","0","0","0",156.93145,"0","0","0","0",,P,"0"
"0","0","0","0",342.68106,"0","0","0","0",,P,"0"
"0","0","0","0",520.12479,"0","0","0","0",,P,"1"
"0","0","0","0",716.38050,"0","0","0","0",,P,"1"
"0","0","0","0",324.18697,"0","0","0","0",,P,"0"
"0","0","0","0",166.48789,"0","0","0","0",,P,"0"
"0","0","0","0",310.73524,"0","0","0","0",,P,"0"
"0","0","0","0",289.40909,"0","0","0","0",,P,"0"
"0","0","0","0",375.45484,"0","0","0","0",,P,"0"
"0","0","0","0",307.10804,"0","0","0","0",,P,"0"
"0","0","0","0",35.67151,"0","0","0","0",,P,"0"
"0","0","0","0",272.98889,"0","0","0","0",,P,"0"
"0","0","0","0",445.76487,"0","0","0","0",,P,"0"
"0","0","0","0",141.77204,"0","0","0","0",,P,"0"
"0","0","0","0",964.99651,"0","0","0","0",,P,"1"
"0","0","0","0",563.52655,"0","0","0","0",,P,"1"
"0","0","0","0",548.64519,"0","0","0","0",,P,"1"
"0","0","0","0",889.75092,"0","0","0","0",,P,"1"
"0","0","0","0",57.25675,"0","0","0","0",,P,"0"
"0","0","0","0",458.62577,"0","0","0","0",,P,"0"
"0","0","0","0",264.95360,"0","0","0","0",,P,"0"
"0","0","0","0",177.71530,"0","0","0","0",,P,"0"
"0","0","0","0",494.88582,"0","0","0","0",,P,"0"
"0","0","0","0",13.58308,"0","0","0","0",,P,"0"
"0","0","0","0",275.13632,"0","0","0","0",,P,"0"
"0","0","0","0",172.02500,"0","0","0","0",,P,"0"
"0","0","0","0",128.12236,"0","0","0","0",,P,"0"
"0","0","0","0",62.36986,"0","0","0","0",,P,"0"
"0","0","0","0",56.94897,"0","0","0","0",,P,"0"
"0","0","0","0",271.59899,"0","0","0","0",,P,"0"
"0","0","0","0",614.02168,"0","0","0","0",,P,"1"
"0","0","0","0",375.57306,"0","0","0","0",,P,"0"
"0","0","0","0",564.01838,"0","0","0","0",,P,"1"
"0","0","0","0",427.49536,"0","0","0","0",,P,"0"
"0","0","0","0",129.34724,"0","0","0","0",,P,"0"
"0","0","0","0",239.06711,"0","0","0","0",,P,"0"
"0","0","0","0",391.72651,"0","0","0","0",,P,"0"
"0","0","0","0",454.70993,"0","0","0","0",,P,"0"
"0","0","0","0",687.89608,"0","0","0","0",,P,"1"
"0","0","0","0",252.90006,"0","0","0","0",,P,"0"
"0","0","0","0",66.00824,"0","0","0","0",,P,"0"
"0","0","0","0",656.85318,"0","0","0","0",,P,"1"
"0","0","0","0",27.89664,"0","0","0","0",,P,"0"
"0","0","0","0",513.22433,"0","0","0","0",,P,"1"
"0","0","0","0",480.37021,"0","0","0","0",,P,"0"
"0","0","0","0",287.93724,"0","0","0","0",,P,"0"
"0","0","0","0",66.16776,"0","0","0","0",,P,"0"
"0","0","0","0",1902.93795,"0","0","0","0",,P,"2"
"0","0","0","0",356.01481,"0","0","0","0",,P,"0"
"0","0","0","0",400.68657,"0","0","0","0",,P,"0"
