OBJECTID_1;OBJECTID;Code_Fiche;nb_annee;Code_Ligne;Pk;libelle;code_famil;code_sous_;Code_immob;Date_Aquis;Date_MS;Amrt_Cumul;Montant_br;Date_affec;Dt_Cession;emplacemen;nat_dos;dossier;Zone;direction;etat_resea;inventoria;PK_PN;Code_PN;Etat;X;Y;Code_Categ;Code_mere;Unite_d_af;Caracteris;Detail_emp
89;1098;17380;1;22;19,688;PASSAGE A NIVEAU PK 19+688 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020338;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;19.688;P 541;Nouveau;10.7892675862;35.7556335285; ; ;0; ;0
90;234;17031;1;5;95,5;PASSAGE A NIVEAU PK 95+500 SECTION  C030 LIGNE 5 Double Voie;22251110;22251110;251020222;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;95.5;P 545;Nouveau;10.4067527359;36.1554967039; ; ;0; ;0
91;280;17556;1;5;133,35;PASSAGE A NIVEAU PK 133+354 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020244;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;133.35;P 548;Nouveau;10.5395538569;35.8883643975; ; ;0; ;0
92;1159;21629;20;22;59,231;PN PK 59+231 , L 22;22251110;22251110;251800956;2009-04-01T00:00:00.000;2009-04-01T00:00:00.000;56989.8;168773.04;;;C;11;527;3;0;E;1;59.231;P 551;Nouveau;11.0244179249;35.5426161417; ; ;0; ;0
93;1119;17906;20;22;50,323;PASSAGE A NIVEAU PK 50+323 SECTION  C093 LIGNE 22 Voie Unique;22251110;22251110;251020361;1988-05-01T00:00:00.000;1988-05-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;50.323;P 553;Nouveau;10.9913075934;35.6132782308; ; ;0; ;0
94;273;17549;1;5;123,43;PASSAGE A NIVEAU PK 123+438 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020237;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;123.43;P 559;Nouveau;10.4626103703;35.9448736237; ; ;0; ;0
95;224;17021;1;5;80,847;PASSAGE A NIVEAU PK 80+847 SECTION  C030 LIGNE 5 Double Voie;22251110;22251110;251020211;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;80.847;P 569;Nouveau;10.4422471662;36.2808834228; ; ;0; ;0
96;884;16027;20;12;0,643;PASSAGE A NIVEAU PK 0+643 SECTION  C036 LIGNE 12 double voie;22251110;22251110;251020615;1992-01-01T00:00:00.000;1992-01-01T00:00:00.000;23905.188;23905.188;;;C;11;166;5;0;E;1;0.643;P 571;Nouveau;10.575773821;35.8218925327; ; ;0; ;0
97;345;18486;20;5;168,751;PN AU PK 168+751 , L 5;22251110;22251110;251800444;2007-01-01T00:00:00.000;2007-01-01T00:00:00.000;2542.732;5650.482;;;C;11;527;3;0;E;1;168.751;P 579;Nouveau;10.6285649884;35.5945920346; ; ;0; ;0
98;1129;17995;20;22;64,506;PASSAGE A NIVEAU PK 64+506 SECTION  C093 LIGNE 22 Voie Unique;22251110;22251110;251020371;1989-07-01T00:00:00.000;1989-07-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;64.506;P 585;Nouveau;11.0337359165;35.4996147354; ; ;0; ;0
99;304;18080;1;5;155,12;PASSAGE A NIVEAU PK 155+127 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020269;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;155.12;P 590;Nouveau;10.5990018239;35.7125117873; ; ;0; ;0
100;276;17552;1;5;129,16;PASSAGE A NIVEAU PK 129+164 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020240;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;129.16;P 601;Nouveau;10.5143865682;35.9170990735; ; ;0; ;0
101;885;16488;20;12;1,13;PASSAGE A NIVEAU PK 1+130 SECTION  C036 LIGNE 12 double voie;22251110;22251110;251020616;1992-01-01T00:00:00.000;1992-01-01T00:00:00.000;23905.188;23905.188;;;C;11;166;5;0;E;1;1.13;P 609;Nouveau;10.5796278009;35.8248465179; ; ;0; ;0
102;343;18484;20;5;136,75;PN AU PK 136+750 , L 5;22251110;22251110;251800442;2007-01-01T00:00:00.000;2007-01-01T00:00:00.000;2542.732;5650.482;;;C;11;527;3;0;E;1;136.75;P 619;Nouveau;10.5597000785;35.8633911896; ; ;0; ;0
103;862;15598;1;12;20,1;PASSAGE A NIVEAU PK 20+100 SECTION  C037 LIGNE 12 Voie Unique;22251110;22251110;251020632;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;5;0;E;1;20.1;P 621;Nouveau;10.6029059688;35.7319168887; ; ;0; ;0
104;1102;17384;1;22;26,607;PASSAGE A NIVEAU PK 26+607 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020343;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;26.607;P 622;Nouveau;10.8065807164;35.7583903916; ; ;0; ;0
105;227;17024;1;5;84,508;PASSAGE A NIVEAU PK 84+508 SECTION  C030 LIGNE 5 Double Voie;22251110;22251110;251020214;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;84.508;P 624;Nouveau;10.4320507118;36.2491017339; ; ;0; ;0
106;1047;17752;1;18;182,78;PASSAGE A NIVEAU PK 182+786 SECTION  C069 LIGNE 18 Voie Unique;22251110;22251110;251020173;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;182.78;P 630;Nouveau;10.8497410668;35.639316167; ; ;0; ;0
107;363;18874;20;5;122,002;PN PK 122+002 , L 5;22251110;22251110;251800630;2008-01-01T00:00:00.000;2008-01-01T00:00:00.000;3776.344;9440.839;;;C;11;527;3;0;E;1;122.002;P 633;Nouveau;10.451066937;35.953399935; ; ;0; ;0
108;852;15588;20;12;11;PASSAGE A NIVEAU PK 11+000 SECTION  C037 LIGNE 12 Voie Unique;22251110;22251110;251020622;1989-01-01T00:00:00.000;1989-01-01T00:00:00.000;23905.188;23905.188;;;C;11;166;5;0;E;1;11;P 636;Nouveau;10.6513320018;35.7972340424; ; ;0; ;0
109;1115;17902;20;22;43,72;PASSAGE A NIVEAU PK 43+720 SECTION  C092 LIGNE 22 Voie Unique;22251110;22251110;251020357;1989-07-01T00:00:00.000;1989-07-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;43.72;P 638;Nouveau;10.8215140598;35.7474595038; ; ;0; ;0
110;306;18082;1;5;156,44;PASSAGE A NIVEAU PK 156+449 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020271;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;156.44;P 643;Nouveau;10.601823505;35.7008354507; ; ;0; ;0
111;266;17463;1;5;114,93;PASSAGE A NIVEAU PK 114+935 SECTION  C031 LIGNE 5 en gare;22251110;22251110;251020230;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;114.93;P 655;Nouveau;10.3924544389;35.9950898513; ; ;0; ;0
112;419;21622;20;5;168,751;PN PK 168+751 , L 5;22251110;22251110;251800949;2009-04-01T00:00:00.000;2009-04-01T00:00:00.000;61159.777;181122.287;;;C;11;527;3;0;E;1;168.751;P 658;Nouveau;10.6285649884;35.5945920346; ; ;0; ;0
113;853;15589;20;12;11,658;PASSAGE A NIVEAU PK 11+658 SECTION  C037 LIGNE 12 Voie Unique;22251110;22251110;251020623;1980-01-01T00:00:00.000;1980-01-01T00:00:00.000;23905.188;23905.188;;;C;11;166;5;0;E;1;11.658;P 665;Nouveau;10.6538520053;35.79168643; ; ;0; ;0
114;1099;17381;20;22;20,68;PASSAGE A NIVEAU PK 20+680 SECTION  C090 LIGNE 22 Double Voie;22251110;22251110;251020339;1999-08-01T00:00:00.000;1999-08-01T00:00:00.000;11168.08;13603.708;;;C;11;207;3;0;E;1;20.68;P 674;Nouveau;10.7986701124;35.7527388966; ; ;0; ;0
115;278;17554;1;5;132,03;PASSAGE A NIVEAU PK 132+030 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020242;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;132.03;P 678;Nouveau;10.5282971431;35.8956786581; ; ;0; ;0
116;365;18876;20;5;136,75;PN PK 136+750 , L 5;22251110;22251110;251800632;2008-01-01T00:00:00.000;2008-01-01T00:00:00.000;3776.344;9440.839;;;C;11;527;3;0;E;1;136.75;P 692;Nouveau;10.5597000785;35.8633911896; ; ;0; ;0
117;287;17563;1;5;137,79;PASSAGE A NIVEAU PK 137+796 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020252;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;137.79;P 696;Nouveau;10.5620445052;35.8544234006; ; ;0; ;0
118;329;18180;1;5;176,73;PASSAGE A NIVEAU PK 176+731 SECTION  C034 LIGNE 5 en gare;22251110;22251110;251020293;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;176.73;P 698;Nouveau;10.6483474404;35.5264938442; ; ;0; ;0
119;1092;17374;1;22;3,38;PASSAGE A NIVEAU PK 3+380 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020331;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;3.38;P 702;Nouveau;10.652643529;35.7944789625; ; ;0; ;0
120;450;35175;20;5;149,767;PASSAGE A NIVEAU PK 149+767 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020263;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;24968.808;24968.808;;;C;11;297;3;0;E;1;149.767;P 703;Nouveau;10.5908901463;35.7549973177; ; ;0; ;0
121;263;17460;1;5;110,37;PASSAGE A NIVEAU PK 110+372 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020227;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;110.37;P 708;Nouveau;10.365794802;36.0295373356; ; ;0; ;0
122;1137;18884;20;22;59,231;PN PK 59+231 , L 22;22251110;22251110;251800641;2008-01-01T00:00:00.000;2008-01-01T00:00:00.000;3776.344;9440.839;;;C;11;527;3;0;E;1;59.231;P 722;Nouveau;11.0244179249;35.5426161417; ; ;0; ;0
123;366;18877;20;5;160,436;PN PK 160+436 , L 5;22251110;22251110;251800633;2008-01-01T00:00:00.000;2008-01-01T00:00:00.000;3776.344;9440.839;;;C;11;527;3;0;E;1;160.436;P 725;Nouveau;10.6105177947;35.6655147948; ; ;0; ;0
124;1125;17912;20;22;61,88;PASSAGE A NIVEAU PK 61+880 SECTION  C093 LIGNE 22 Voie Unique;22251110;22251110;251020367;1990-07-01T00:00:00.000;1990-07-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;61.88;P 732;Nouveau;11.0265638775;35.5204600924; ; ;0; ;0
125;277;17553;1;5;130,07;PASSAGE A NIVEAU PK 130+074 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020241;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;130.07;P 737;Nouveau;10.521480729;35.9115495254; ; ;0; ;0
126;1094;17376;20;22;7,69;PASSAGE A NIVEAU PK 7+690 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020333;1984-08-01T00:00:00.000;1984-08-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;7.69;P 740;Nouveau;10.6864697663;35.7722759444; ; ;0; ;0
127;1165;38088;1;22;40,41;PASSAGE A NIVEAU PK 40+410 SECTION  C092 LIGNE 22 double voie;22251110;22251110;251020354;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;40.41;P 741;Nouveau;10.8206581146;35.7492571302; ; ;0; ;0
128;229;17026;1;5;88,477;PASSAGE A NIVEAU PK 88+477 SECTION  C030 LIGNE 5 Double Voie;22251110;22251110;251020216;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;88.477;P 744;Nouveau;10.4228114815;36.2141982781; ; ;0; ;0
129;265;17462;20;5;113,06;PASSAGE A NIVEAU PK 113+069 SECTION  C031 LIGNE 5 en gare;22251110;22251110;251020229;1997-01-01T00:00:00.000;1997-01-01T00:00:00.000;47440.716;49937.616;;;C;11;297;3;0;E;1;113.06;P 746;Nouveau;10.379670056;36.0083680259; ; ;0; ;0
130;1131;18493;20;22;47,35;PN AU PK 47+350 , L 22;22251110;22251110;251800450;2007-01-01T00:00:00.000;2007-01-01T00:00:00.000;2542.732;5650.482;;;C;11;527;3;0;E;1;47.35;P 776;Nouveau;10.8213815583;35.7435672244; ; ;0; ;0
131;315;18091;1;5;162;PASSAGE A NIVEAU PK 162+004 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020280;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;162;P 781;Nouveau;10.6148552052;35.6518663126; ; ;0; ;0
132;1104;17891;1;22;28,674;PASSAGE A NIVEAU PK 28+674 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020345;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;28.674;P 782;Nouveau;10.8075791629;35.7584703637; ; ;0; ;0
133;282;17558;1;5;135,2;PASSAGE A NIVEAU PK 135+200 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020247;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;135.2;P 787;Nouveau;10.5488235785;35.8737817301; ; ;0; ;0
134;1164;35384;1;22;23,875;PASSAGE A NIVEAU PK 23+875 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020341;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;23.875;P 792;Nouveau;10.8054886331;35.7579029745; ; ;0; ;0
135;1111;17898;20;22;38,435;PASSAGE A NIVEAU PK 38+435 SECTION  C092 LIGNE 22 Double Voie;22251110;22251110;251020352;1999-06-01T00:00:00.000;1999-06-01T00:00:00.000;11281.755;13603.708;;;C;11;207;3;0;E;1;38.435;P 811;Nouveau;10.8204214904;35.7496294149; ; ;0; ;0
136;303;18079;1;5;154,39;PASSAGE A NIVEAU PK 154+393 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020268;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;154.39;P 817;Nouveau;10.5974257405;35.7189661826; ; ;0; ;0
137;314;18090;1;5;161,14;PASSAGE A NIVEAU PK 161+141 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020279;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;161.14;P 820;Nouveau;10.6124263373;35.6593622069; ; ;0; ;0
138;286;17562;1;5;137,26;PASSAGE A NIVEAU PK 137+261 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020251;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;137.26;P 829;Nouveau;10.5618602583;35.8591954795; ; ;0; ;0
139;309;18085;1;5;157,71;PASSAGE A NIVEAU PK 157+715 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020274;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;157.71;P 834;Nouveau;10.6045849063;35.6896098094; ; ;0; ;0
140;324;18175;1;5;169,43;PASSAGE A NIVEAU PK 169+436 SECTION  C034 LIGNE 5 en gare;22251110;22251110;251020288;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;169.43;P 837;Nouveau;10.6298147005;35.5885561122; ; ;0; ;0
141;1109;17896;20;22;36,69;PASSAGE A NIVEAU PK 36+690 SECTION  C092 LIGNE 22 Double Voie;22251110;22251110;251020350;1989-05-01T00:00:00.000;1989-05-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;36.69;P 840;Nouveau;10.8201204762;35.7499600133; ; ;0; ;0
142;284;17560;20;5;136,35;PASSAGE A NIVEAU PK 136+357 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020249;1978-01-01T00:00:00.000;1978-01-01T00:00:00.000;24968.808;24968.808;;;C;11;297;3;0;E;1;136.35;P 845;Nouveau;10.5564738603;35.8658488052; ; ;0; ;0
143;1106;17893;20;22;34,076;PASSAGE A NIVEAU PK 34+076 SECTION  C092 LIGNE 22 Double Voie;22251110;22251110;251020347;1988-07-01T00:00:00.000;1988-07-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;34.076;P 867;Nouveau;10.8098655339;35.7577136468; ; ;0; ;0
144;274;17550;1;5;125,03;PASSAGE A NIVEAU PK 125+030 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020238;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;125.03;P 873;Nouveau;10.4787734837;35.9389298322; ; ;0; ;0
145;1156;20395;20;22;7,69;PN PK 7+690 L22;22251110;22251110;251800328;2005-05-01T00:00:00.000;2005-05-01T00:00:00.000;653.325;1225;;;C;11;515;3;0;E;1;7.69;P 881;Nouveau;10.6864697663;35.7722759444; ; ;0; ;0
146;883;16026;20;12;0,34;PASSAGE A NIVEAU PK 0+340 SECTION  C036 LIGNE 12 double voie;22251110;22251110;251020614;1992-01-01T00:00:00.000;1992-01-01T00:00:00.000;23905.188;23905.188;;;C;11;166;5;0;E;1;0.34;P 909;Nouveau;10.5724805032;35.8216092393; ; ;0; ;0
147;271;17547;20;5;120,73;PASSAGE A NIVEAU PK 120+730 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020235;1999-06-01T00:00:00.000;1999-06-01T00:00:00.000;41413.999;49937.616;;;C;11;297;3;0;E;1;120.73;P 910;Nouveau;10.4405371221;35.9609197436; ; ;0; ;0
148;858;15594;1;12;16,15;PASSAGE A NIVEAU PK 16+150 SECTION  C037 LIGNE 12 Voie Unique;22251110;22251110;251020628;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;5;0;E;1;16.15;P 918;Nouveau;10.6281161289;35.7579205025; ; ;0; ;0
149;1126;17913;1;22;62,61;PASSAGE A NIVEAU PK 62+610 SECTION  C093 LIGNE 22 Voie Unique;22251110;22251110;251020368;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;62.61;P 919;Nouveau;11.0253134657;35.5142625273; ; ;0; ;0
150;296;17650;1;5;146,32;PASSAGE A NIVEAU PK 146+320 SECTION  C032 LIGNE 5 voie Unique;22251110;22251110;251020261;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;146.32;P 923;Nouveau;10.5750500894;35.7831295225; ; ;0; ;0
151;313;18089;1;5;160,41;PASSAGE A NIVEAU PK 160+419 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020278;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;160.41;P 924;Nouveau;10.61045734;35.6657439357; ; ;0; ;0
152;458;37964;1;5;165,452;PASSAGE A NIVEAU PK 165+452 SECTION  C034 LIGNE 5 en gare;22251110;22251110;251020285;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;165.452;P 936;Nouveau;10.6282506425;35.6236636788; ; ;0; ;0
153;1049;17754;1;18;184,25;PASSAGE A NIVEAU PK 184+255 SECTION  C070 LIGNE 18 Voie Unique;22251110;22251110;251020175;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;184.25;P 940;Nouveau;10.8637645462;35.6327011195; ; ;0; ;0
154;1128;17994;1;22;64,247;PASSAGE A NIVEAU PK 64+247 SECTION  C093 LIGNE 22 Voie Unique;22251110;22251110;251020370;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;64.247;P 951;Nouveau;11.0315429651;35.5010525933; ; ;0; ;0
155;318;18094;1;5;163,92;PASSAGE A NIVEAU PK 163+920 SECTION  C034 LIGNE 5 en gare;22251110;22251110;251020283;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;163.92;P 959;Nouveau;10.6187414306;35.634985591; ; ;0; ;0
156;1123;17910;20;22;59,963;PASSAGE A NIVEAU PK 59+963 SECTION  C093 LIGNE 22 Double Voie;22251110;22251110;251020365;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;59.963;P 961;Nouveau;11.0275500448;35.536559195; ; ;0; ;0
157;232;17029;1;5;94,932;PASSAGE A NIVEAU PK 94+932 SECTION  C030 LIGNE 5 Double Voie;22251110;22251110;251020220;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;94.932;P 964;Nouveau;10.4112153577;36.1591197138; ; ;0; ;0
158;352;18594;20;5;144,536;PN PK144+536 L5;22251110;22251110;251800980;2010-10-01T00:00:00.000;2010-10-01T00:00:00.000;837.096;3187.728;;;C;11;659;3;0;E;1;144.536;P 972;Nouveau;10.5735163259;35.7985426208; ; ;0; ;0
159;1122;17909;20;22;59,231;PASSAGE A NIVEAU PK 59+231 SECTION  C093 LIGNE 22 Voie Unique;22251110;22251110;251020364;1988-01-01T00:00:00.000;1988-01-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;59.231;P 976;Nouveau;11.0244179249;35.5426161417; ; ;0; ;0
160;281;17557;1;5;133,89;PASSAGE A NIVEAU PK 133+894 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020245;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;133.89;P 981;Nouveau;10.541843754;35.8838681941; ; ;0; ;0
161;330;18181;1;5;177,75;PASSAGE A NIVEAU PK 177+751 SECTION  C034 LIGNE 5 en gare;22251110;22251110;251020294;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;177.75;P 983;Nouveau;10.6467012375;35.5175967342; ; ;0; ;0
162;851;15587;1;12;10;PASSAGE A NIVEAU PK 10+000 SECTION  C037 LIGNE 12 Voie Unique;22251110;22251110;251020621;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;5;0;E;1;10;P 1002;Nouveau;10.6472259818;35.8056040916; ; ;0; ;0
163;1112;17899;20;22;39,041;PASSAGE A NIVEAU PK 39+041 SECTION  C092 LIGNE 22 Double Voie;22251110;22251110;251020353;1988-01-01T00:00:00.000;1988-01-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;39.041;P 1010;Nouveau;10.8205072564;35.7495149459; ; ;0; ;0
164;292;17568;20;5;144,53;PASSAGE A NIVEAU PK 144+536 SECTION  C032 LIGNE 5 voie Unique;22251110;22251110;251020258;1978-01-01T00:00:00.000;1978-01-01T00:00:00.000;24968.808;24968.808;;;C;11;297;3;0;E;1;144.53;P 1016;Nouveau;10.5735384368;35.7985936295; ; ;0; ;0
165;1163;35383;20;22;8,805;PASSAGE A NIVEAU PK 8+805 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020334;1999-11-01T00:00:00.000;1999-11-01T00:00:00.000;10996.636;13603.708;;;C;11;207;3;0;E;1;8.805;P 1021;Nouveau;10.6934507309;35.7639924256; ; ;0; ;0
166;1048;17753;1;18;183,71;PASSAGE A NIVEAU PK 183+718 SECTION  C069 LIGNE 18 Voie Unique;22251110;22251110;251020174;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;183.71;P 1032;Nouveau;10.8584198745;35.6348609535; ; ;0; ;0
167;1093;17375;20;22;7,18;PASSAGE A NIVEAU PK 7+180 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020332;1984-08-01T00:00:00.000;1984-08-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;7.18;P 1037;Nouveau;10.6822475321;35.7753171501; ; ;0; ;0
168;222;17019;1;5;79,369;PASSAGE A NIVEAU PK 79+639 SECTION  C030 LIGNE 5 Double Voie;22251110;22251110;251020209;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;79.369;P 1043;Nouveau;10.4473183861;36.2935595335; ; ;0; ;0
169;416;21619;20;5;133,354;PN PK 133+354 , L 5;22251110;22251110;251800946;2009-04-01T00:00:00.000;2009-04-01T00:00:00.000;73669.753;218170.028;;;C;11;527;3;0;E;1;133.354;P 1049;Nouveau;10.539573685;35.8883321275; ; ;0; ;0
170;305;18081;1;5;155,65;PASSAGE A NIVEAU PK 155+654 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020270;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;155.65;P 1064;Nouveau;10.600140144;35.7078242092; ; ;0; ;0
171;321;18097;1;5;167,51;PASSAGE A NIVEAU PK 167+519 SECTION  C034 LIGNE 5 en gare;22251110;22251110;251020287;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;167.51;P 1067;Nouveau;10.6262406487;35.605618694; ; ;0; ;0
172;1120;17907;1;22;52,795;PASSAGE A NIVEAU PK 52+795 SECTION  C093 LIGNE 22 Voie Unique;22251110;22251110;251020362;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;52.795;P 1069;Nouveau;11.0088718589;35.5977264632; ; ;0; ;0
173;448;35169;20;5;99,709;PASSAGE A NIVEAU PK 99+709 SECTION  C031 LIGNE 5 Double Voie;22251110;22251110;251020224;1977-10-01T00:00:00.000;1977-10-01T00:00:00.000;24968.808;24968.808;;;C;11;297;3;0;E;1;99.709;P 1076;Nouveau;10.3810755148;36.1247645941; ; ;0; ;0
174;290;17566;1;5;139,51;PASSAGE A NIVEAU PK 139+518 SECTION  C031 LIGNE 5 voie Unique;22251110;22251110;251020255;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;139.51;P 1078;Nouveau;10.5673007023;35.8398187595; ; ;0; ;0
175;887;16490;20;12;4,72;PASSAGE A NIVEAU PK 4+720 SECTION  C036 LIGNE 12 double voie;22251110;22251110;251020618;1992-01-01T00:00:00.000;1992-01-01T00:00:00.000;23905.188;23905.188;;;C;11;166;5;0;E;1;4.72;P 1087;Nouveau;10.6157022449;35.8323311701; ; ;0; ;0
176;1097;17379;20;22;17,015;PASSAGE A NIVEAU PK 17+015 SECTION  C090 LIGNE 22 double voie;22251110;22251110;251020337;1984-08-01T00:00:00.000;1984-08-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;17.015;P 1099;Nouveau;10.7767394515;35.7715232451; ; ;0; ;0
