Date,station,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente
2025-04-01,الروحية ,0.0,0.0,25.652380903561912,135.0,191.22998972784637,0.0,85.0
2025-04-01,سعدية برقو,0.0,0.0,62.21199997961521,449.0,462.98315227198606,0.0,300.0
2025-04-01,سد الأخماس,0.0,0.0,41.457446864944835,314.0,325.0893158671671,0.0,201.0
2025-04-01,مكثر,0.0,0.0,51.864000006467116,226.0,366.2690768108805,0.0,275.0
2025-04-01,تونس قرطاج,0.0,0.0,38.276200051009646,341.4,386.66769233360895,0.0,164.2
2025-04-01,تونس المنوبية,0.0,0.0,38.61400005310774,313.5,381.0114159590643,0.0,214.20000000000002
2025-04-01,أريانة,0.0,0.0,38.410000097751606,382.0,391.28569225064825,0.0,180.0
2025-04-01,سيدي ثابت,0.0,0.0,40.30833329415571,337.0,392.0136969687549,0.0,174.0
2025-04-01,قلعة الأندلس,0.0,0.0,40.887499954706676,434.0,408.93665342378705,0.0,195.0
2025-04-01,منوبة,0.0,0.0,39.6914894387443,353.0,343.45924517610706,0.0,276.5
2025-04-01,برج العامري,0.0,0.0,39.014000094980005,355.0,334.90325864828685,0.0,252.5
2025-04-01,البطان,0.0,0.0,35.89389921114645,326.0,314.86699126769247,0.0,185.0
2025-04-01,بن عروس ,0.0,0.0,38.40000010848045,443.5,375.0109472174552,0.0,270.0
2025-04-01,برج السدرية,0.0,0.0,40.94222217533324,574.0,403.4804256579531,0.0,202.0
2025-04-01,الخليدية,0.0,0.0,39.55359409785737,443.0,363.9046511091862,0.0,267.0
2025-04-01,نابل,0.0,0.0,29.260000028908255,498.5,336.09508862993744,0.0,196.7
2025-04-01,قليبية ,0.0,0.0,36.30199995875358,559.5,458.90504242515806,0.0,216.0
2025-04-01,قربة ,0.0,0.0,27.330000003278254,493.0,363.2287598131768,0.0,134.5
2025-04-01,منزل بوزلفة,0.0,0.0,39.402000080943104,607.0,428.5132755675731,0.0,240.0
2025-04-01,قرمبالية,0.0,0.0,38.54400000929833,701.0,409.0020817487975,0.0,292.5
2025-04-01,الهوارية ,0.0,0.0,38.22558154564265,797.0,488.17425233204904,0.0,301.5
2025-04-01,الحمامات ,0.0,0.0,32.87600001037121,462.0,370.94923073287225,0.0,201.5
2025-04-01,زغوان,0.0,0.0,44.77199991181494,643.0,377.3140065175996,0.0,211.5
2025-04-01,الفحص ,0.0,0.0,41.04489795316238,574.0,309.3435574131297,0.0,256.5
2025-04-01,سد بئر مشارقة ,0.0,0.0,38.725999929308884,400.0,326.52946898445794,0.0,150.0
2025-04-01,صواف,0.0,0.0,36.510638325772376,429.0,302.8076478761966,0.0,162.0
2025-04-01,الجبيبنة 3 النظور,0.0,0.0,33.662000045478344,317.5,286.7104708302898,0.0,202.0
2025-04-01,بنزرت سيدي أحمد ,0.0,0.0,47.196000035405156,419.5,545.2182005097661,0.0,351.20000000000005
2025-04-01,تينجة,0.0,0.0,43.2159999191761,413.9,504.94553158320514,0.0,319.8
2025-04-01,راس الجبل,0.0,0.0,50.31777771843804,413.40000000000003,494.77839862238216,0.0,292.1
2025-04-01,العالية,0.0,0.0,39.6938776621709,549.0,408.04650036093267,0.0,273.0
2025-04-01,ماطر,0.0,0.0,44.682000010609606,437.0,450.8261666362421,0.0,361.5
2025-04-01, جومين,0.0,0.0,62.46326539802308,530.0,612.5890308757417,0.0,479.5
2025-04-01,سجنان,0.0,0.0,59.314000025987625,670.8,712.0743233218468,0.0,571.0
2025-04-01,القيروان ,0.0,0.0,29.39200007557869,221.2,228.53066691895341,0.0,146.4
2025-04-01,حفوز,0.0,0.0,28.95067076794349,150.4,229.64237820820034,0.0,95.0
2025-04-01,سد نبهانة,0.0,0.0,28.407317096685492,284.5,219.30731702305195,0.0,111.5
2025-04-01,الوسلاتية,0.0,0.0,38.32291654543952,192.6,286.1916372892171,0.0,108.5
2025-04-01,السبيخة,0.0,0.0,28.57800001025201,263.5,252.34199999317522,0.0,121.5
2025-04-01,سيدي عمر بوحجلة,0.0,0.0,28.609795967194497,199.0,205.80812575859827,0.0,163.5
2025-04-01,سد سيدي سعد,0.0,0.0,26.697999894767996,170.3,177.28000005409135,0.0,85.0
2025-04-01,القصرين,0.0,0.0,28.317999963015325,170.4,182.99353848809227,0.0,113.6
2025-04-01,فريانة ,0.0,0.0,25.095833317531895,118.5,187.1874999303059,0.0,39.5
2025-04-01,فوسانة,0.0,0.0,26.927659536612797,197.0,150.36451056148118,0.0,67.0
2025-04-01,خنقة الزازية,0.0,0.0,24.39799997597933,124.4,164.0719999352899,0.0,52.800000000000004
2025-04-01,سبيبة ,0.0,0.0,26.130434824396733,127.3,210.0636231414505,0.0,91.0
2025-04-01,سبيطلة,0.0,0.0,26.102000020891435,147.2,171.59276944537575,0.0,82.0
2025-04-01,تالة ,0.0,0.0,45.60204075854652,217.0,290.8486216285018,0.0,183.0
2025-04-01,سيدي بوزيد,0.0,0.0,32.54468072285042,291.69999999999993,212.95223440774487,0.0,97.0
2025-04-01,سيدي علي بن عون,0.0,0.0,30.356250005463757,229.5,172.94698972090728,0.0,105.0
2025-04-01,بير الحفي,0.0,0.0,28.31800003409386,237.8,178.78438936150772,0.0,71.5
2025-04-01,المكناسي ,0.0,0.0,23.763999995440248,196.5,163.40281324564054,0.0,46.0
2025-04-01,الرقاب ,0.0,0.0,17.000000019406166,279.2,157.15343291512997,0.0,80.5
2025-04-01,جلمة ,0.0,0.0,25.044680794185773,131.3,159.1784252861557,0.0,83.0
2025-04-01,المزونة,0.0,0.0,20.4729166328907,166.5,154.34250885201945,0.0,31.5
2025-04-01,سوسة,0.0,0.0,33.48571434845121,337.5,293.36789647402077,0.0,159.0
2025-04-01,النفيضة,0.0,0.0,33.25319143495661,404.3,297.6386386934586,0.0,194.5
2025-04-01,مساكن ,0.0,0.0,33.36199999108911,308.5,278.0309339795011,0.0,214.5
2025-04-01,سيدي بوعلي ,0.0,0.0,30.14492753548682,377.0,272.0993562519158,0.0,152.0
2025-04-01,الكندار,0.0,0.0,30.81521739130435,291.5,240.51844284957178,0.0,123.0
2025-04-01,المنستير,0.0,0.0,30.649082143385204,505.0,287.488286710181,0.0,286.0
2025-04-01,المكنين ,0.0,0.0,30.962000048458577,560.0,319.12789664346593,0.0,230.0
2025-04-01,طبلبة,0.0,0.0,32.37000004917383,536.0,327.2038908456601,0.0,218.0
2025-04-01,جــمال,0.0,0.0,32.3734694232746,473.0,310.0103362416939,0.0,227.0
2025-04-01,المهدية,0.0,0.0,28.77142855479401,467.9,298.32447749836456,0.0,265.5
2025-04-01,الشابة,0.0,0.0,22.660869630134634,502.0,269.20574899786624,0.0,263.0
2025-04-01,السواسي,0.0,0.0,27.3795917706222,302.0,199.27767195375006,0.0,163.29999999999998
2025-04-01,الـــجم ,0.0,0.0,30.812499993015077,362.7,239.28295318604393,0.0,189.60000000000002
2025-04-01,صفاقس,0.0,0.0,24.96999996572733,272.29999999999995,189.03076908921977,0.0,70.0
2025-04-01,عقارب,0.0,0.0,21.199632688347172,300.9,163.8777756401187,0.0,56.0
2025-04-01,بير علي بن خليفة,0.0,0.0,21.939999996423722,270.0,159.7757207256789,0.0,43.0
2025-04-01,الغريبة,0.0,0.0,16.674418607770008,232.79999999999998,149.14164075567467,0.0,43.0
2025-04-01,قرقنة,0.0,0.0,25.048785776305966,285.5,196.928448107994,0.0,105.0
2025-04-01,منزل شاكر,0.0,0.0,20.841312056737582,268.5,180.00802972592163,0.0,74.5
2025-04-01,الحنشة,0.0,0.0,22.415999994277957,372.0,173.92205027850872,0.0,139.5
2025-04-01,قفصة ,0.0,0.0,19.904000018537044,99.0,129.41830775605942,0.0,51.0
2025-04-01,القطار,0.0,0.0,17.76724286114216,118.0,113.68959825471171,0.0,33.0
2025-04-01,السند,0.0,0.0,25.96458341429631,193.5,162.56121455618432,0.0,55.0
2025-04-01,المنلوي,0.0,0.0,13.310193235236376,92.0,88.71404463451412,0.0,31.5
2025-04-01,الرديف ,0.0,0.0,15.46000005245209,116.0,101.39087994066921,0.0,45.5
2025-04-01,سيدي يعيش,0.0,0.0,18.862056699634284,153.0,117.56871636642173,0.0,44.0
2025-04-01,أم العرائس,0.0,0.0,22.351433819416602,146.3,159.6636457212556,0.0,35.5
2025-04-01,توزر ,0.0,0.0,9.839999985098839,106.5,72.19748509036592,0.0,24.2
2025-04-01,تمغزة,0.0,0.0,14.996774237002095,86.0,85.52662403756808,0.0,23.0
2025-04-01,دقاش,0.0,0.0,10.475555529362627,109.0,75.66856980285029,0.0,21.5
2025-04-01,نفطة ,0.0,0.0,10.613043452410594,93.5,72.7998612165989,0.0,15.5
2025-04-01,قبلي ,0.0,0.0,15.29111102206839,82.5,83.13486133904047,0.0,27.5
2025-04-01,الفوار,0.0,0.0,8.119075639095126,75.1,60.87730217337382,0.0,29.2
2025-04-01,دوز ,0.0,0.0,12.276923062327581,60.699999999999996,74.335516561265,0.0,37.7
2025-04-01,قابس ,0.0,0.0,21.104571374250305,183.5,179.03517064563377,0.0,81.0
2025-04-01,الحامة,0.0,0.0,17.20307696694747,101.5,126.33108970666639,0.0,46.5
2025-04-01,المطوية ,0.0,0.0,19.346153830106438,228.0,159.83210503377927,0.0,67.5
2025-04-01,مطماطة,0.0,0.0,31.73877548928163,221.0,172.14499851436872,0.0,127.5
2025-04-01,مدنين ,0.0,0.0,24.944897924454843,137.2,144.26763291382667,0.0,160.09999999999997
2025-04-01,بني خداش,0.0,0.0,35.62195112283637,105.5,196.84390228950386,0.0,72.7
2025-04-01,بن قردان ,0.0,0.0,24.057142811466235,148.29999999999998,168.29653575127247,0.0,127.1
2025-04-01,جرجيس,0.0,0.0,22.761224554205427,112.9,217.9545069683923,0.0,123.80000000000001
2025-04-01,جربة حومة السوق,0.0,0.0,18.17000001296401,164.5,202.94103624175509,0.0,105.80000000000001
2025-04-01,تطاوين ,0.0,0.0,23.946622337391013,138.0,107.05043786900681,0.0,69.5
2025-04-01,غمراسن,0.0,0.0,24.44250002540648,88.10000000000001,113.67454977807745,0.0,54.8
2025-04-01,رمادة ,0.0,0.0,13.553658481596448,129.4,68.66522051325398,0.0,25.3
2025-03-31,جندوبة,0.0,55.1,49.9080000258982,305.8,348.73307704909485,15.599999999999998,261.0
2025-03-31,بوسالم,0.2,74.10000000000001,45.3311109325952,312.59999999999997,336.0565658482339,21.2,303.2
2025-03-31,غار الدماء,0.0,42.0,50.75531921139425,280.6,334.6949448996966,16.8,248.60000000000002
2025-03-31,عين دراهم,9.0,120.0,161.05800013080244,1150.0,1292.0256925634567,70.0,1190.0
2025-03-31,طبرقة,3.5,50.00000000000001,93.65799989894033,779.3,810.7193853898235,36.8,591.6
2025-03-31,سد بوهرتمة,0.5,96.1,68.59782612339959,512.6,585.8022635872284,27.5,513.9000000000001
2025-03-31,بــاجة,1.0,75.5,62.77755099170062,481.5,468.11994214337085,24.3,377.8
2025-03-31,مجاز الباب,2.0,29.0,40.12888883633747,307.0,321.5235044657732,15.0,204.0
2025-03-31,نفزة ,0.0,111.0,88.79795918598467,955.0,799.850314757471,46.0,584.0
2025-03-31,سد سيدي سالم,0.0,42.7,44.260416675359,262.6,331.5267285907885,8.5,185.0
2025-03-31,تبرسق ,0.0,67.0,67.1319149651743,332.0,440.0896415987896,13.0,245.5
2025-03-31,تيبار ,1.0,66.0,60.922448941791544,407.0,425.93482278420043,28.0,334.0
2025-03-31,الكاف ,0.0,97.0,51.73999996244906,479.5,312.70456411576896,26.2,300.3
2025-03-31,سد ملاق,0.0,32.5,34.2039999511838,293.1,213.20195561243523,15.3,210.3
2025-03-31,ساقية سيدي يوسف,0.0,79.8,57.3577776985036,395.2,368.9143435072266,16.5,264.7
2025-03-31,قلعة سنان,0.0,34.5,43.99550502083518,200.0,254.12040407321967,0.0,129.0
2025-03-31,القصور,0.0,15.0,44.68000005126001,185.5,271.57000006437306,9.0,183.0
2025-03-31,السرس,0.0,37.0,47.26818191056902,250.0,294.55549685913775,11.0,159.0
2025-03-31,تاجروين,0.0,25.0,45.01860475262931,246.0,272.78800309442863,9.0,143.0
2025-03-31,سليانة,0.0,52.0,47.76199993476272,286.0,297.07442854444923,20.0,185.5
2025-03-31,بوعرادة,0.0,60.0,45.68541666710128,315.0,322.4251404320749,13.0,213.0
2025-03-31,الكريب,0.0,108.0,59.39183672532742,488.0,392.7296343362659,17.0,323.0
2025-03-31,الروحية ,0.0,11.0,31.588095273290357,135.0,190.67046591832258,8.0,85.0
2025-03-31,سعدية برقو,0.0,51.0,77.47600008547306,449.0,461.3291522686482,44.0,300.0
2025-03-31,سد الأخماس,0.0,43.0,50.00612262545191,314.0,323.5722945895251,25.0,201.0
2025-03-31,مكثر,0.0,33.0,55.65200004220009,226.0,363.4090768061121,13.0,275.0
2025-03-31,تونس قرطاج,0.0,36.0,45.40399999633432,341.4,385.79369233593354,16.6,164.2
2025-03-31,تونس المنوبية,0.0,51.7,46.404000006318086,313.5,379.7254159321528,10.5,214.20000000000002
2025-03-31,أريانة,0.0,52.0,43.806000085324044,382.0,390.4516922541649,13.0,180.0
2025-03-31,سيدي ثابت,0.0,54.0,42.59791679354386,337.0,389.044946989244,20.0,174.0
2025-03-31,قلعة الأندلس,0.0,54.0,41.33333336546396,434.0,406.81790344576626,21.0,195.0
2025-03-31,منوبة,0.0,55.5,41.44255324722605,353.0,342.64435156010035,16.0,276.5
2025-03-31,برج العامري,0.0,41.0,43.501999925971035,355.0,333.95125865064125,19.0,252.5
2025-03-31,البطان,0.0,73.0,37.54734696055857,326.0,312.52532466857775,17.0,185.0
2025-03-31,بن عروس ,1.0,66.5,44.32600001007319,443.5,373.0989471911994,11.0,270.0
2025-03-31,برج السدرية,1.0,102.0,50.230434699874856,574.0,402.74042565106544,10.0,202.0
2025-03-31,الخليدية,5.0,52.0,44.17333328376213,443.0,362.7023255169789,21.0,267.0
2025-03-31,نابل,0.5,43.0,37.5259998948872,498.5,335.58308863512303,8.0,196.7
2025-03-31,قليبية ,0.5,23.5,48.078000045269725,559.5,457.63304240143543,13.0,216.0
2025-03-31,قربة ,0.0,35.0,37.60408165609958,493.0,362.2967598198525,10.0,134.5
2025-03-31,منزل بوزلفة,0.0,74.0,45.63400005728006,607.0,427.11727557329516,6.0,240.0
2025-03-31,قرمبالية,0.0,125.5,45.758367294793835,701.0,407.5880817444165,11.5,292.5
2025-03-31,الهوارية ,0.0,32.0,47.70232554490481,797.0,487.69053140760366,24.0,301.5
2025-03-31,الحمامات ,1.0,52.5,42.000000050514934,462.0,370.1832307290575,5.5,201.5
2025-03-31,زغوان,2.0,66.5,49.654000006020055,643.0,374.7700065190301,14.5,211.5
2025-03-31,الفحص ,0.0,105.0,41.479591834301864,574.0,307.79049619058617,22.5,256.5
2025-03-31,سد بئر مشارقة ,2.0,59.5,44.79000004798173,400.0,325.4494689889283,16.0,150.0
2025-03-31,صواف,0.0,98.0,37.682978729776885,429.0,301.17360532401966,6.0,162.0
2025-03-31,الجبيبنة 3 النظور,0.0,41.0,39.010000101774935,317.5,286.42247083076666,5.0,202.0
2025-03-31,بنزرت سيدي أحمد ,0.0,42.0,56.33600019633769,419.5,543.0082005044017,48.6,351.20000000000005
2025-03-31,تينجة,0.0,34.1,53.50600011631847,413.9,503.1715315983447,32.7,319.8
2025-03-31,راس الجبل,0.0,74.0,49.591616170755536,413.40000000000003,494.1828430678862,30.0,292.1
2025-03-31,العالية,0.0,69.0,44.51391841990303,549.0,406.4811942229135,40.0,273.0
2025-03-31,ماطر,0.0,23.5,53.86000000312924,437.0,448.2301666455404,27.0,361.5
2025-03-31, جومين,0.0,46.0,71.82244896660653,530.0,610.1686227229377,61.0,479.5
2025-03-31,سجنان,0.0,66.0,74.09400001347065,670.8,709.5263233104027,69.5,571.0
2025-03-31,القيروان ,0.0,13.0,31.56199986279011,221.2,228.32266691555594,6.0,146.4
2025-03-31,حفوز,0.0,35.4,34.000609668694075,150.4,229.0472562581075,10.0,95.0
2025-03-31,سد نبهانة,0.0,18.5,30.407317130303962,284.5,218.18536580353975,4.5,111.5
2025-03-31,الوسلاتية,0.0,22.6,40.27291653196638,192.6,285.4083039622168,5.5,108.5
2025-03-31,السبيخة,0.0,23.0,37.46200000584126,263.5,252.03199999317522,3.5,121.5
2025-03-31,سيدي عمر بوحجلة,0.0,24.0,30.428000036180023,199.0,205.5661257593135,10.0,163.5
2025-03-31,سد سيدي سعد,0.0,13.4,25.897999937534333,170.3,176.9840000583233,6.5,85.0
2025-03-31,القصرين,0.0,11.5,30.25800000339747,170.4,182.22553848797307,5.5,113.6
2025-03-31,فريانة ,0.0,3.0,29.977083265781403,118.5,186.68958325668535,4.0,39.5
2025-03-31,فوسانة,0.0,7.5,26.51739130622667,197.0,149.91344673575213,6.5,67.0
2025-03-31,خنقة الزازية,0.0,7.9,29.234000032693146,124.4,163.46599993207127,6.7,52.800000000000004
2025-03-31,سبيبة ,0.0,23.0,31.515217403354853,127.3,208.93753619114838,7.0,91.0
2025-03-31,سبيطلة,0.0,17.0,30.223999939113845,147.2,171.15276944537575,3.0,82.0
2025-03-31,تالة ,0.0,24.0,53.451999839693315,217.0,289.9098461292455,6.0,183.0
2025-03-31,سيدي بوزيد,0.0,5.4,32.54468072285042,291.69999999999993,212.28484311272646,17.0,97.0
2025-03-31,سيدي علي بن عون,0.0,6.0,30.356250005463757,229.5,172.44698972090728,18.0,105.0
2025-03-31,بير الحفي,0.0,7.0,28.31800003409386,237.8,174.63438936051432,12.5,71.5
2025-03-31,المكناسي ,0.0,11.5,23.763999995440248,196.5,163.16681324659422,11.0,46.0
2025-03-31,الرقاب ,0.0,5.5,17.000000019406166,279.2,156.03438529608235,22.5,80.5
2025-03-31,جلمة ,0.0,13.5,25.044680794185773,131.3,158.4162030596949,5.0,83.0
2025-03-31,المزونة,0.0,21.5,20.4729166328907,166.5,153.38834219131326,4.0,31.5
2025-03-31,سوسة,0.0,13.0,33.48571434845121,337.5,292.9515699375089,7.0,159.0
2025-03-31,النفيضة,0.0,31.0,33.25319143495661,404.3,297.46155536012526,4.0,194.5
2025-03-31,مساكن ,0.0,7.0,33.36199999108911,308.5,276.2349339804548,11.0,214.5
2025-03-31,سيدي بوعلي ,0.0,0.0,30.14492753548682,377.0,271.35805191134597,7.0,152.0
2025-03-31,الكندار,0.0,15.0,30.81521739130435,291.5,239.52695348989874,6.5,123.0
2025-03-31,المنستير,0.0,17.0,30.649082143385204,505.0,284.9496503454609,18.0,286.0
2025-03-31,المكنين ,0.0,16.0,30.962000048458577,560.0,317.66389664489645,12.0,230.0
2025-03-31,طبلبة,0.0,15.0,32.37000004917383,536.0,322.0578908418454,8.0,218.0
2025-03-31,جــمال,0.0,20.0,32.3734694232746,473.0,308.7503362416939,15.0,227.0
2025-03-31,المهدية,0.0,16.7,28.77142855479401,467.9,297.64896729805383,1.9000000000000001,265.5
2025-03-31,الشابة,0.0,34.5,22.660869630134634,502.0,268.7383576935184,9.0,263.0
2025-03-31,السواسي,0.0,38.0,27.3795917706222,302.0,198.73889644342432,3.0,163.29999999999998
2025-03-31,الـــجم ,0.0,20.0,30.812499993015077,362.7,238.61152462027172,8.0,189.60000000000002
2025-03-31,صفاقس,0.0,33.5,24.96999996572733,272.29999999999995,188.2987690945544,5.0,70.0
2025-03-31,عقارب,0.0,26.5,21.199632688347172,300.9,163.6877756401187,4.0,56.0
2025-03-31,بير علي بن خليفة,0.0,24.0,21.939999996423722,270.0,158.82674113384215,5.0,43.0
2025-03-31,الغريبة,0.0,24.0,16.674418607770008,232.79999999999998,148.40354551757943,2.0,43.0
2025-03-31,قرقنة,0.0,50.0,25.048785776305966,285.5,196.315682146489,6.0,105.0
2025-03-31,منزل شاكر,0.0,26.0,20.841312056737582,268.5,179.32052972592163,7.5,74.5
2025-03-31,الحنشة,0.0,39.0,22.415999994277957,372.0,172.9320502785087,8.5,139.5
2025-03-31,قفصة ,0.0,16.5,19.904000018537044,99.0,128.83830775427128,16.0,51.0
2025-03-31,القطار,0.0,4.0,17.76724286114216,118.0,113.25626492113003,16.0,33.0
2025-03-31,السند,0.0,15.5,25.96458341429631,193.5,161.95704788951767,15.0,55.0
2025-03-31,المنلوي,0.0,7.0,13.310193235236376,92.0,88.47491419973151,9.0,31.5
2025-03-31,الرديف ,0.0,4.0,15.46000005245209,116.0,101.13487994639125,12.0,45.5
2025-03-31,سيدي يعيش,0.0,3.0,18.862056699634284,153.0,117.46233338769832,10.0,44.0
2025-03-31,أم العرائس,0.0,1.0,22.351433819416602,146.3,159.51147180821212,5.0,35.5
2025-03-31,توزر ,0.0,4.0,9.839999985098839,106.5,71.94034223699397,11.0,24.2
2025-03-31,تمغزة,0.0,0.0,14.996774237002095,86.0,85.44329070423476,2.0,23.0
2025-03-31,دقاش,0.0,4.0,10.475555529362627,109.0,75.21508143075727,5.0,21.5
2025-03-31,نفطة ,0.0,1.0,10.613043452410594,93.5,72.2802959981062,4.0,15.5
2025-03-31,قبلي ,0.0,1.3,15.29111102206839,82.5,82.94597245015159,5.8,27.5
2025-03-31,الفوار,0.0,0.8,8.119075639095126,75.1,60.30377277563374,3.7,29.2
2025-03-31,دوز ,0.0,0.5,12.276923062327581,60.699999999999996,73.98051656603337,10.5,37.7
2025-03-31,قابس ,0.0,18.0,21.104571374250305,183.5,178.67717065415724,13.0,81.0
2025-03-31,الحامة,0.0,5.5,17.20307696694747,101.5,126.1028845790726,8.0,46.5
2025-03-31,المطوية ,0.0,20.0,19.346153830106438,228.0,159.69877170036952,6.0,67.5
2025-03-31,مطماطة,0.0,26.5,31.73877548928163,221.0,171.28785565479302,8.0,127.5
2025-03-31,مدنين ,0.0,29.200000000000003,24.944897924454843,137.2,143.25946964657427,5.2,160.09999999999997
2025-03-31,بني خداش,0.0,24.3,35.62195112283637,105.5,196.09999985047946,5.0,72.7
2025-03-31,بن قردان ,0.0,17.1,24.057142811466235,148.29999999999998,168.05695240986768,3.5,127.1
2025-03-31,جرجيس,0.0,20.1,22.761224554205427,112.9,217.33850695384876,4.9,123.80000000000001
2025-03-31,جربة ,0.0,18.0,18.17000001296401,164.5,202.45103624175508,6.7,105.80000000000001
2025-03-31,تطاوين ,0.0,19.5,23.946622337391013,138.0,106.12543786900682,4.5,69.5
2025-03-31,غمراسن,0.0,15.7,24.44250002540648,88.10000000000001,113.00788311141078,7.5,54.8
2025-03-31,رمادة ,0.0,28.0,13.553658481596448,129.4,67.59692781222769,3.0,25.3
2025-03-30,جندوبة,5.0,55.1,49.9080000258982,305.8,346.0330770622079,15.599999999999998,261.0
2025-03-30,بوسالم,8.0,73.9,45.3311109325952,312.4,334.1232325069533,21.2,303.2
2025-03-30,غار الدماء,14.5,42.0,50.75531921139425,280.6,331.55664702006413,16.8,248.60000000000002
2025-03-30,عين دراهم,15.0,111.0,161.05800013080244,1141.0,1286.2696925656026,70.0,1190.0
2025-03-30,طبرقة,2.6,46.50000000000001,93.65799989894033,775.8,806.4273853866645,36.8,591.6
2025-03-30,سد بوهرتمة,16.0,95.6,68.59782612339959,512.1,582.8479157499979,27.5,513.9000000000001
2025-03-30,بــاجة,10.4,74.5,62.77755099170062,480.5,465.54647277398374,24.3,377.8
2025-03-30,مجاز الباب,0.0,27.0,40.12888883633747,305.0,320.2568378035769,15.0,204.0
2025-03-30,نفزة ,9.0,111.0,88.79795918598467,955.0,797.5176616716748,46.0,584.0
2025-03-30,سد سيدي سالم,7.1,42.7,44.260416675359,262.6,329.0475619241218,8.5,185.0
2025-03-30,تبرسق ,8.0,67.0,67.1319149651743,332.0,437.1747479868411,13.0,245.5
2025-03-30,تيبار ,11.0,65.0,60.922448941791544,406.0,423.106251345259,28.0,334.0
2025-03-30,الكاف ,36.0,97.0,51.73999996244906,479.5,310.09256410605343,26.2,300.3
2025-03-30,سد ملاق,7.8,32.5,34.2039999511838,293.1,211.49595560385217,15.3,210.3
2025-03-30,ساقية سيدي يوسف,34.5,79.8,57.3577776985036,395.2,366.2410101696547,16.5,264.7
2025-03-30,قلعة سنان,24.0,34.5,43.99550502083518,200.0,250.6115151928079,0.0,129.0
2025-03-30,القصور,11.0,15.0,44.68000005126001,185.5,267.66000006437304,9.0,183.0
2025-03-30,السرس,11.0,37.0,47.26818191056902,250.0,290.6577695864105,11.0,159.0
2025-03-30,تاجروين,14.5,25.0,45.01860475262931,246.0,269.27172401800766,9.0,143.0
2025-03-30,سليانة,18.0,52.0,47.76199993476272,286.0,293.9684285310978,20.0,185.5
2025-03-30,بوعرادة,8.0,60.0,45.68541666710128,315.0,320.04805709824484,13.0,213.0
2025-03-30,الكريب,14.0,108.0,59.39183672532742,488.0,389.7051445442401,17.0,323.0
2025-03-30,الروحية ,8.0,11.0,31.588095273290357,135.0,188.03475161444305,8.0,85.0
2025-03-30,سعدية برقو,22.0,51.0,77.47600008547306,449.0,456.9011522774697,44.0,300.0
2025-03-30,سد الأخماس,18.0,43.0,50.00612262545191,314.0,319.5988251939545,25.0,201.0
2025-03-30,مكثر,20.0,33.0,55.65200004220009,226.0,359.99107681374153,13.0,275.0
2025-03-30,تونس قرطاج,0.0,36.0,45.40399999633432,341.4,383.7556923404337,16.6,164.2
2025-03-30,تونس المنوبية,4.0,51.7,46.404000006318086,313.5,377.9554159241062,10.5,214.20000000000002
2025-03-30,أريانة,3.0,52.0,43.806000085324044,382.0,388.06769224576067,13.0,180.0
2025-03-30,سيدي ثابت,7.0,54.0,42.59791679354386,337.0,386.58244696341535,20.0,174.0
2025-03-30,قلعة الأندلس,3.0,54.0,41.33333336546396,434.0,404.8116534417926,21.0,195.0
2025-03-30,منوبة,5.0,55.5,41.44255324722605,353.0,340.4549898559436,16.0,276.5
2025-03-30,برج العامري,12.0,41.0,43.501999925971035,355.0,331.22925864897235,19.0,252.5
2025-03-30,البطان,7.0,73.0,37.54734696055857,326.0,311.1393246537362,17.0,185.0
2025-03-30,بن عروس ,5.0,65.5,44.32600001007319,442.5,371.91894718166265,11.0,270.0
2025-03-30,برج السدرية,10.0,101.0,50.230434699874856,573.0,400.5925995405262,10.0,202.0
2025-03-30,الخليدية,8.0,47.0,44.17333328376213,438.0,361.8778810749848,21.0,267.0
2025-03-30,نابل,1.0,42.5,37.5259998948872,498.0,333.84708862400674,8.0,196.7
2025-03-30,قليبية ,0.0,23.0,48.078000045269725,559.0,454.84904242879395,13.0,216.0
2025-03-30,قربة ,0.0,35.0,37.60408165609958,493.0,360.32329043355713,10.0,134.5
2025-03-30,منزل بوزلفة,0.0,74.0,45.63400005728006,607.0,424.8192755761562,6.0,240.0
2025-03-30,قرمبالية,6.0,125.5,45.758367294793835,701.0,405.46971440149196,11.5,292.5
2025-03-30,الهوارية ,0.0,32.0,47.70232554490481,797.0,484.685880225684,24.0,301.5
2025-03-30,الحمامات ,0.0,51.5,42.000000050514934,461.0,369.0412307357332,5.5,201.5
2025-03-30,زغوان,1.0,64.5,49.654000006020055,641.0,372.39800651467897,14.5,211.5
2025-03-30,الفحص ,16.0,105.0,41.479591834301864,574.0,305.3313125244153,22.5,256.5
2025-03-30,سد بئر مشارقة ,11.0,57.5,44.79000004798173,398.0,323.4454689957232,16.0,150.0
2025-03-30,صواف,0.0,98.0,37.682978729776885,429.0,299.2395627687991,6.0,162.0
2025-03-30,الجبيبنة 3 النظور,0.0,41.0,39.010000101774935,317.5,284.80447084316444,5.0,202.0
2025-03-30,بنزرت سيدي أحمد ,0.0,42.0,56.33600019633769,419.5,540.444200477967,48.6,351.20000000000005
2025-03-30,تينجة,0.0,34.1,53.50600011631847,413.9,501.7095316032323,32.7,319.8
2025-03-30,راس الجبل,0.0,74.0,49.591616170755536,413.40000000000003,491.0939541789973,30.0,292.1
