gov_name_f,gov_id,Etablissement,Nature,Programme,Cadre_d_activite,Nbr_de_manifestations,Nbr_activite,Sub_ministere_Directe,Sub_ministere_indirecte,Sub_commissariat_Directe,Sub_commissariat_indirecte,Sub__structures_directe,Sub__structures_indirecte,sub_autres_parties_publiques,sub_autres_parties_prives,Nbr_d_abonnes,Capacite_operationnelle_directe,Capacite_operationnelle_indirecte
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Gafsa,61,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Tozeur,62,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
Kebili,63,,,,,,,,,,,,,,,,,
