NameAr,Delegations.Name,Delegations.NameAr,Delegations.Value,Delegations.PostalCode,Delegations.Latitude,Delegations.Longitude,DelegationID
المنستير,KSIBET EL MEDIOUNI (Bou Dher),قصيبة المديوني (بوذراع),KSIBET EL MEDIOUNI,5063,35.6667,10.8167,KSIBET EL MEDIOUNI (Bou Dher)_5063
المنستير,SAYADA LAMTA BOU HAJAR (Bou Hajar),صيادة لمطة بوحجر (بوحجر),SAYADA LAMTA BOU HAJAR,5015,35.6719,10.8725,SAYADA LAMTA BOU HAJAR (Bou Hajar)_5015
المنستير,MONASTIR (Monastir Aeroport),المنستير (مطار المنستير),MONASTIR,5065,35.7581,10.7547,MONASTIR (Monastir Aeroport)_5065
المنستير,TEBOULBA (Soukrine),طبلبة (سكرين),TEBOULBA,5066,35.6425,10.9614,TEBOULBA (Soukrine)_5066
المنستير,KSAR HELAL (Ksar Helal Riadh),قصر هلال (قصر هلال الرياض),KSAR HELAL,5016,35.6439,10.8906,KSAR HELAL (Ksar Helal Riadh)_5016
المنستير,KSAR HELAL (Cite Bir Ali Hellal),قصر هلال (حي بئر علي هلال),KSAR HELAL,5070,35.6439,10.8906,KSAR HELAL (Cite Bir Ali Hellal)_5070
المنستير,JEMMAL (El Hedadra),جمال (الحدادرة),JEMMAL,5017,35.6,10.75,JEMMAL (El Hedadra)_5017
المنستير,JEMMAL (Cite Commerciale 1),جمال (الحي التجاري 1),JEMMAL,5020,35.6,10.75,JEMMAL (Cite Commerciale 1)_5020
المنستير,BEMBLA (Mazdour),بمبلة (مزذور),BEMBLA,5032,35.7,10.8,BEMBLA (Mazdour)_5032
المنستير,MOKNINE (Cherahil),المنستير (شراحيل),MOKNINE,5034,35.6311,10.9011,MOKNINE (Cherahil)_5034
المنستير,SAYADA LAMTA BOU HAJAR (Cite Gourraia),صيادة لمطة بوحجر (حي القرايعة),SAYADA LAMTA BOU HAJAR,5035,35.6719,10.8725,SAYADA LAMTA BOU HAJAR (Cite Gourraia)_5035
المنستير,BEMBLA (Menzel Harb),بمبلة (منزل حرب),BEMBLA,5036,35.7,10.8,BEMBLA (Menzel Harb)_5036
المنستير,ZERAMDINE (Cite El Kods),زرمدين (حي القدس),ZERAMDINE,5040,35.5803,10.7806,ZERAMDINE (Cite El Kods)_5040
المنستير,MOKNINE (Amirat El Hojjej),المنستير (عميرة الحجاج),MOKNINE,5071,35.6311,10.9011,MOKNINE (Amirat El Hojjej)_5071
المنستير,BEMBLA (Menara),بمبلة (المنارة),BEMBLA,5076,35.7,10.8,BEMBLA (Menara)_5076
المنستير,MONASTIR (Monastir Gare),المنستير (المنستير المحطة),MONASTIR,5079,35.7644,10.8,MONASTIR (Monastir Gare)_5079
المنستير,OUERDANINE (Bou Othmane),الوردانين (بوعثمان),OUERDANINE,5052,35.6764,10.7281,OUERDANINE (Bou Othmane)_5052
المنستير,TEBOULBA (Cite Bou Drisse),طبلبة (حي بودريس),TEBOULBA,5080,35.6425,10.9614,TEBOULBA (Cite Bou Drisse)_5080
المنستير,MOKNINE (Amirat El Fehoul),المنستير (عميرة الفحول),MOKNINE,5053,35.6311,10.9011,MOKNINE (Amirat El Fehoul)_5053
المنستير,MOKNINE (Amirat Touazra),المنستير (عميرة التوازرة),MOKNINE,5054,35.6311,10.9011,MOKNINE (Amirat Touazra)_5054
المنستير,MONASTIR (Cite El Bassatine),المنستير (حي البساتين),MONASTIR,5089,35.7644,10.8,MONASTIR (Cite El Bassatine)_5089
المنستير,BEKALTA (Baghdadi),البقالطة (البغدادي),BEKALTA,5090,35.6167,11.0333,BEKALTA (Baghdadi)_5090
المنستير,BEMBLA (Bembla),بمبلة (بمبلة),BEMBLA,5021,35.7,10.8,BEMBLA (Bembla)_5021
المنستير,BEKALTA (Charaf),البقالطة (الشرف),BEKALTA,5091,35.6167,11.0333,BEKALTA (Charaf)_5091
المنستير,BEKALTA (El Behira),البقالطة (البحيرة),BEKALTA,5092,35.6167,11.0333,BEKALTA (El Behira)_5092
المنستير,BEMBLA (Cite 2 Mars),بمبلة (حي 2 مارس),BEMBLA,5022,35.7,10.8,BEMBLA (Cite 2 Mars)_5022
المنستير,SAYADA LAMTA BOU HAJAR (Cite Bir El Ayeb),صيادة لمطة بوحجر (حي بئر العايب),SAYADA LAMTA BOU HAJAR,5099,35.6719,10.8725,SAYADA LAMTA BOU HAJAR (Cite Bir El Ayeb)_5099
المنستير,MOKNINE (Moknine El Jadida),المنستير (المكنين الجديدة),MOKNINE,5051,35.6311,10.9011,MOKNINE (Moknine El Jadida)_5051
المنستير,KSIBET EL MEDIOUNI (Touza),قصيبة المديوني (طوزة),KSIBET EL MEDIOUNI,5023,35.6667,10.8167,KSIBET EL MEDIOUNI (Touza)_5023
المنستير,MOKNINE (Menzel Fersi),المنستير (منزل فارسي),MOKNINE,5024,35.6311,10.9011,MOKNINE (Menzel Fersi)_5024
المنستير,KSIBET EL MEDIOUNI (Bennane),قصيبة المديوني (بنان),KSIBET EL MEDIOUNI,5025,35.6667,10.8167,KSIBET EL MEDIOUNI (Bennane)_5025
المنستير,MONASTIR (Monastir),المنستير (المنستير),MONASTIR,5000,35.7644,10.8,MONASTIR (Monastir)_5000
المنستير,BENI HASSEN (Ghenada),بني حسان (غنادة),BENI HASSEN,5026,35.5167,10.75,BENI HASSEN (Ghenada)_5026
المنستير,OUERDANINE (Cite 22 Janvier),الوردانين (حي 22 جانفي),OUERDANINE,5010,35.6764,10.7281,OUERDANINE (Cite 22 Janvier)_5010
المنستير,JEMMAL (Ettiayra),جمال (الطيارة),JEMMAL,5027,35.6,10.75,JEMMAL (Ettiayra)_5027
المنستير,JEMMAL (Cite Ettahrir),جمال (حي التحرير),JEMMAL,5028,35.6,10.75,JEMMAL (Cite Ettahrir)_5028
المنستير,JEMMAL (Jemmal Kheireddine),جمال (جمال خير الدين),JEMMAL,5030,35.6,10.75,JEMMAL (Jemmal Kheireddine)_5030
المنستير,MONASTIR (Khenis),المنستير (خنيس),MONASTIR,5011,35.7306,10.7997,MONASTIR (Khenis)_5011
نابل,BENI KHIAR (Cite Des Jeunes),بني خيار (حي الشباب),BENI KHIAR,8023,36.45,10.7833,BENI KHIAR (Cite Des Jeunes)_8023
نابل,TAKELSA (Takelsa),تاكلسة (تاكلسة),TAKELSA,8031,36.7833,10.6333,TAKELSA (Takelsa)_8031
نابل,EL MIDA (El Khelaifa),الميدة (الخلايفة),EL MIDA,8044,36.8,10.95,EL MIDA (El Khelaifa)_8044
نابل,BENI KHIAR (Diar Ben Salem),بني خيار (ديار بن سالم),BENI KHIAR,8060,36.45,10.7833,BENI KHIAR (Diar Ben Salem)_8060
نابل,MENZEL BOUZELFA (Cite Jemmali),منزل بوزلفة (حي الجمالي),MENZEL BOUZELFA,8010,36.6833,10.5833,MENZEL BOUZELFA (Cite Jemmali)_8010
نابل,KELIBIA (Cite Afh),قليبية (حي الوكالة العقارية للسكنى),KELIBIA,8090,36.8472,11.0944,KELIBIA (Cite Afh)_8090
نابل,HAMMAMET (Sidi Jedidi),الحمامات (سيدي الجديدي),HAMMAMET,8032,36.4,10.6167,HAMMAMET (Sidi Jedidi)_8032
نابل,BOU ARGOUB (Borj El Grais),بوعرقوب (برج القريص),BOU ARGOUB,8061,36.55,10.55,BOU ARGOUB (Borj El Grais)_8061
نابل,KORBA (Diar El Hojjej),قربة (ديار الحجاج),KORBA,8033,36.5667,10.8667,KORBA (Diar El Hojjej)_8033
نابل,MENZEL TEMIME (Lebna),منزل تميم (لبنة),MENZEL TEMIME,8034,36.7833,11.0167,MENZEL TEMIME (Lebna)_8034
نابل,NABEUL (Cite El Mahrsi 1),نابل (حي المهرسي 1),NABEUL,8062,36.4561,10.7358,NABEUL (Cite El Mahrsi 1)_8062
نابل,KELIBIA (Azmour),قليبية (أزمور),KELIBIA,8035,36.8472,11.0944,KELIBIA (Azmour)_8035
نابل,EL HAOUARIA (Bou Krim),الهوارية (بوكريم),EL HAOUARIA,8036,37.0481,11.0189,EL HAOUARIA (Bou Krim)_8036
نابل,BOU ARGOUB (Borj Hafaiedh),بوعرقوب (برج حفيظ),BOU ARGOUB,8040,36.55,10.55,BOU ARGOUB (Borj Hafaiedh)_8040
نابل,KORBA (Cite Sidi Amor),قربة (حي سيدي عمر),KORBA,8024,36.5667,10.8667,KORBA (Cite Sidi Amor)_8024
نابل,EL HAOUARIA (Charaf),الهوارية (شرف),EL HAOUARIA,8045,37.0481,11.0189,EL HAOUARIA (Charaf)_8045
نابل,MENZEL BOUZELFA (Errahma),منزل بوزلفة (الرحمة),MENZEL BOUZELFA,8091,36.6833,10.5833,MENZEL BOUZELFA (Errahma)_8091
نابل,HAMMAM EL GHEZAZ (Cite Jardins),حمام الأغزاز (حي الحدائق),HAMMAM EL GHEZAZ,8025,37.0711,11.0469,HAMMAM EL GHEZAZ (Cite Jardins)_8025
نابل,SOLIMAN (Bou Charray),سليمان (بوشراي),SOLIMAN,8063,36.7,10.4833,SOLIMAN (Bou Charray)_8063
نابل,GROMBALIA (Grombalia Ezzouhour),قرمبالية (قرمبالية الزهور),GROMBALIA,8092,36.6,10.5,GROMBALIA (Grombalia Ezzouhour)_8092
نابل,MENZEL TEMIME (Skalba),منزل تميم (سكلة),MENZEL TEMIME,8064,36.7833,11.0167,MENZEL TEMIME (Skalba)_8064
نابل,GROMBALIA (Ain Tebournok),قرمبالية (عين طبرنق),GROMBALIA,8093,36.6,10.5,GROMBALIA (Ain Tebournok)_8093
نابل,EL HAOUARIA (Beni Khira),الهوارية (بني خيرة),EL HAOUARIA,8026,37.0481,11.0189,EL HAOUARIA (Beni Khira)_8026
نابل,KELIBIA (Oued El Khatef),قليبية (وادي الخطف),KELIBIA,8065,36.8472,11.0944,KELIBIA (Oued El Khatef)_8065
نابل,BENI KHIAR (Ghardaya),بني خيار (غردية),BENI KHIAR,8066,36.45,10.7833,BENI KHIAR (Ghardaya)_8066
نابل,KELIBIA (Kelibia Charguia),قليبية (قليبية الشرقية),KELIBIA,8069,36.8472,11.0944,KELIBIA (Kelibia Charguia)_8069
نابل,KELIBIA (Melloul),قليبية (ملول),KELIBIA,8094,36.8472,11.0944,KELIBIA (Melloul)_8094
نابل,GROMBALIA (Batrou),قرمبالية (بطرو),GROMBALIA,8030,36.6,10.5,GROMBALIA (Batrou)_8030
نابل,KORBA (Beni Aichoun),قربة (بني عيشون),KORBA,8070,36.5667,10.8667,KORBA (Beni Aichoun)_8070
نابل,HAMMAM EL GHEZAZ (Ezzahra),حمام الأغزاز (الزهرة),HAMMAM EL GHEZAZ,8096,37.0711,11.0469,HAMMAM EL GHEZAZ (Ezzahra)_8096
نابل,DAR CHAABANE ELFEHRI (Bayoub),دار شعبان الفهري (بايوب),DAR CHAABANE ELFEHRI,8011,36.4667,10.7667,DAR CHAABANE ELFEHRI (Bayoub)_8011
نابل,BENI KHALLED (Cite El Houda),بني خلاد (حي الهدى),BENI KHALLED,8099,36.65,10.5833,BENI KHALLED (Cite El Houda)_8099
نابل,NABEUL (Ain Kemicha),نابل (عين كميشة),NABEUL,8000,36.4561,10.7358,NABEUL (Ain Kemicha)_8000
نابل,GROMBALIA (Fondouk Jedid),قرمبالية (فندق الجديد),GROMBALIA,8012,36.6,10.5,GROMBALIA (Fondouk Jedid)_8012
نابل,EL HAOUARIA (Bir El Jedey),الهوارية (بئر الجدي),EL HAOUARIA,8046,37.0481,11.0189,EL HAOUARIA (Bir El Jedey)_8046
نابل,BENI KHIAR (El Maamoura),بني خيار (المعمورة),BENI KHIAR,8013,36.45,10.7833,BENI KHIAR (El Maamoura)_8013
نابل,BENI KHALLED (Bir Drassen),بني خلاد (بئر دراسن),BENI KHALLED,8014,36.65,10.5833,BENI KHALLED (Bir Drassen)_8014
نابل,HAMMAMET (Chaabet El Mrezga),الحمامات (شعبة المرزڨة),HAMMAMET,8050,36.4,10.6167,HAMMAMET (Chaabet El Mrezga)_8050
نابل,MENZEL TEMIME (Menzel Horr),منزل تميم (منزل حر),MENZEL TEMIME,8015,36.7833,11.0167,MENZEL TEMIME (Menzel Horr)_8015
نابل,EL HAOUARIA (Sidi Daoud),الهوارية (سيدي داود),EL HAOUARIA,8016,37.0481,11.0189,EL HAOUARIA (Sidi Daoud)_8016
نابل,SOLIMAN (Cite Gharnata),سليمان (حي غرناطة),SOLIMAN,8020,36.7,10.4833,SOLIMAN (Cite Gharnata)_8020
نابل,EL MIDA (Tefeloun),الميدة (تفيلون),EL MIDA,8071,36.8,10.95,EL MIDA (Tefeloun)_8071
نابل,SOLIMAN (Meraissa),سليمان (المريسة),SOLIMAN,8073,36.7,10.4833,SOLIMAN (Meraissa)_8073
نابل,EL HAOUARIA (Bou Hbib),الهوارية (بوحبيب),EL HAOUARIA,8074,37.0481,11.0189,EL HAOUARIA (Bou Hbib)_8074
نابل,DAR CHAABANE ELFEHRI (Dar Chaabane Plage),دار شعبان الفهري (دار شعبان الشاطئ),DAR CHAABANE ELFEHRI,8075,36.4667,10.7667,DAR CHAABANE ELFEHRI (Dar Chaabane Plage)_8075
نابل,BENI KHALLED (Beni Khalled),بني خلاد (بني خلاد),BENI KHALLED,8021,36.65,10.5833,BENI KHALLED (Beni Khalled)_8021
نابل,KORBA (Korba Hached),قربة (قربة حشاد),KORBA,8076,36.5667,10.8667,KORBA (Korba Hached)_8076
نابل,MENZEL TEMIME (Beni Abdelaziz),منزل تميم (بني عبد العزيز),MENZEL TEMIME,8080,36.7833,11.0167,MENZEL TEMIME (Beni Abdelaziz)_8080
نابل,SOLIMAN (Korbous),سليمان (قربص),SOLIMAN,8041,36.7,10.4833,SOLIMAN (Korbous)_8041
نابل,HAMMAMET (Bir Bouregba),الحمامات (بئر بورقبة),HAMMAMET,8042,36.4,10.6167,HAMMAMET (Bir Bouregba)_8042
نابل,SOLIMAN (Cherifate),سليمان (شريفات),SOLIMAN,8051,36.7,10.4833,SOLIMAN (Cherifate)_8051
نابل,GROMBALIA (Nianou),قرمبالية (نيانو),GROMBALIA,8052,36.6,10.5,GROMBALIA (Nianou)_8052
نابل,KORBA (Garaat Sassi),قربة (ڨراعة ساسي),KORBA,8053,36.5667,10.8667,KORBA (Garaat Sassi)_8053
نابل,MENZEL TEMIME (El Ouediane),منزل تميم (الوديان),MENZEL TEMIME,8054,36.7833,11.0167,MENZEL TEMIME (El Ouediane)_8054
نابل,KELIBIA (Dar Allouche),قليبية (دار علوش),KELIBIA,8055,36.8472,11.0944,KELIBIA (Dar Allouche)_8055
نابل,HAMMAMET (Barraket Essahel),الحمامات (براكة الساحل),HAMMAMET,8056,36.4,10.6167,HAMMAMET (Barraket Essahel)_8056
نابل,MENZEL TEMIME (Rainine),منزل تميم (رينين),MENZEL TEMIME,8083,36.7833,11.0167,MENZEL TEMIME (Rainine)_8083
نابل,GROMBALIA (Turki),قرمبالية (تركي),GROMBALIA,8084,36.6,10.5,GROMBALIA (Turki)_8084
نابل,EL MIDA (Fartouna),الميدة (فرتونة),EL MIDA,8089,36.8,10.95,EL MIDA (Fartouna)_8089
نابل,BOU ARGOUB (Belli),بوعرقوب (بلي),BOU ARGOUB,8022,36.55,10.55,BOU ARGOUB (Belli)_8022
نابل,KORBA (Bou Jerida),قربة (بوجريدة),KORBA,8043,36.5667,10.8667,KORBA (Bou Jerida)_8043
صفاقس,AGAREB (Cite El Menzah),عقارب (حي المنزه),AGAREB,3030,34.7392,10.5258,AGAREB (Cite El Menzah)_3030
صفاقس,EL HENCHA (Henchir El Joub),الحنشة (هنشير الجب),EL HENCHA,3043,35.1667,10.6167,EL HENCHA (Henchir El Joub)_3043
صفاقس,SFAX EST (Cite El Foll),صفاقس الشرقية (حي الفل),SFAX EST,3064,34.7406,10.76,SFAX EST (Cite El Foll)_3064
صفاقس,EL HENCHA (El Helalfa),الحنشة (الحلالفة),EL HENCHA,3010,35.1667,10.6167,EL HENCHA (El Helalfa)_3010
صفاقس,SFAX SUD (Cite Sidi Abid),صفاقس الجنوبية (حي سيدي عبيد),SFAX SUD,3083,34.7406,10.76,SFAX SUD (Cite Sidi Abid)_3083
صفاقس,SFAX SUD (Cite Tyna 1),صفاقس الجنوبية (حي طينة 1),SFAX SUD,3084,34.7406,10.76,SFAX SUD (Cite Tyna 1)_3084
صفاقس,MAHRAS (El Mourouj),المحرس (المروج),MAHRAS,3044,34.5292,10.5053,MAHRAS (El Mourouj)_3044
صفاقس,SFAX VILLE (Sfax Port),صفاقس المدينة (صفاقس الميناء),SFAX VILLE,3065,34.7406,10.76,SFAX VILLE (Sfax Port)_3065
صفاقس,SFAX VILLE (Ain Charfi),صفاقس المدينة (عين الشرفي),SFAX VILLE,3000,34.7406,10.76,SFAX VILLE (Ain Charfi)_3000
صفاقس,EL AMRA (Essaadi),العمرة (السعدي),EL AMRA,3066,34.8167,10.6,EL AMRA (Essaadi)_3066
صفاقس,BIR ALI BEN KHELIFA (Oum Choucha),بئر علي بن خليفة (أم شوشة),BIR ALI BEN KHELIFA,3085,34.7167,10.1667,BIR ALI BEN KHELIFA (Oum Choucha)_3085
صفاقس,KERKENAH (Ennajet),قرقنة (النجاة),KERKENAH,3045,34.7264,11.1514,KERKENAH (Ennajet)_3045
صفاقس,SAKIET EDDAIER (Cite De Le Liberte),ساقية الدائر (حي الحرية),SAKIET EDDAIER,3011,34.7956,10.7767,SAKIET EDDAIER (Cite De Le Liberte)_3011
صفاقس,JEBENIANA (Ajenga),جبنيانة (عجانڨة),JEBENIANA,3086,35.0333,10.9,JEBENIANA (Ajenga)_3086
صفاقس,EL AMRA (El Mhara),العمرة (المحارة),EL AMRA,3046,34.8167,10.6,EL AMRA (El Mhara)_3046
صفاقس,EL AMRA (Beliana),العمرة (بليانة),EL AMRA,3087,34.8167,10.6,EL AMRA (Beliana)_3087
صفاقس,SAKIET EDDAIER (Merkez Lajmi),ساقية الدائر (مركز العجمي),SAKIET EDDAIER,3067,34.7956,10.7767,SAKIET EDDAIER (Merkez Lajmi)_3067
صفاقس,SFAX VILLE (Ennigrou),صفاقس المدينة (النيقرو),SFAX VILLE,3089,34.7406,10.76,SFAX VILLE (Ennigrou)_3089
صفاقس,SFAX VILLE (Bab El Jebli),صفاقس المدينة (باب الجبلي),SFAX VILLE,3047,34.7406,10.76,SFAX VILLE (Bab El Jebli)_3047
صفاقس,SFAX VILLE (Sfax Hached),صفاقس المدينة (صفاقس حشاد),SFAX VILLE,3069,34.7406,10.76,SFAX VILLE (Sfax Hached)_3069
صفاقس,SAKIET EZZIT (Sidi Salah),ساقية الزيت (سيدي صالح),SAKIET EZZIT,3091,34.8183,10.7469,SAKIET EZZIT (Sidi Salah)_3091
صفاقس,SFAX VILLE (Souk El Feriani),صفاقس المدينة (سوق الفرياني),SFAX VILLE,3048,34.7406,10.76,SFAX VILLE (Souk El Feriani)_3048
صفاقس,KERKENAH (Chergui),قرقنة (الشرقي),KERKENAH,3070,34.7264,11.1514,KERKENAH (Chergui)_3070
صفاقس,MENZEL CHAKER (Bou Jarbou),منزل شاكر (بوجربوع),MENZEL CHAKER,3092,34.8833,10.4,MENZEL CHAKER (Bou Jarbou)_3092
صفاقس,SFAX VILLE (Sfax Magreb Arabe),صفاقس المدينة (صفاقس المغرب العربي),SFAX VILLE,3049,34.7406,10.76,SFAX VILLE (Sfax Magreb Arabe)_3049
صفاقس,SFAX SUD (Merkez Sahnoun),صفاقس الجنوبية (مركز سحنون),SFAX SUD,3012,34.7406,10.76,SFAX SUD (Merkez Sahnoun)_3012
صفاقس,SFAX SUD (Merkez Ouali),صفاقس الجنوبية (مركز الوالي),SFAX SUD,3093,34.7406,10.76,SFAX SUD (Merkez Ouali)_3093
صفاقس,SAKIET EZZIT (Merkez Bouacida),ساقية الزيت (مركز بوعصيدة),SAKIET EZZIT,3031,34.8183,10.7469,SAKIET EZZIT (Merkez Bouacida)_3031
صفاقس,ESSKHIRA (Bou Said),الصخيرة (بوسعيد),ESSKHIRA,3050,34.2925,10.0706,ESSKHIRA (Bou Said)_3050
صفاقس,SFAX SUD (Cite 2000),صفاقس الجنوبية (حي 2000),SFAX SUD,3013,34.7406,10.76,SFAX SUD (Cite 2000)_3013
صفاقس,SAKIET EDDAIER (Cite Bourguiba),ساقية الدائر (حي بورقيبة),SAKIET EDDAIER,3094,34.7956,10.7767,SAKIET EDDAIER (Cite Bourguiba)_3094
صفاقس,EL AMRA (Dhraa Ben Ziad),العمرة (ذراع بن زياد),EL AMRA,3095,34.8167,10.6,EL AMRA (Dhraa Ben Ziad)_3095
صفاقس,EL HENCHA (Bir Salah),الحنشة (بئر صالح),EL HENCHA,3033,35.1667,10.6167,EL HENCHA (Bir Salah)_3033
صفاقس,GHRAIBA (El Hammam),الغريبة (الحمام),GHRAIBA,3034,34.5667,10.2167,GHRAIBA (El Hammam)_3034
صفاقس,BIR ALI BEN KHELIFA (Rebaya Sidi Dhaher),بئر علي بن خليفة (ربايع سيدي ظاهر),BIR ALI BEN KHELIFA,3097,34.7167,10.1667,BIR ALI BEN KHELIFA (Rebaya Sidi Dhaher)_3097
صفاقس,MENZEL CHAKER (Bou Thadi),منزل شاكر (بوثدي),MENZEL CHAKER,3014,34.8833,10.4,MENZEL CHAKER (Bou Thadi)_3014
صفاقس,SFAX VILLE (El Bousten),صفاقس المدينة (البستان),SFAX VILLE,3099,34.7406,10.76,SFAX VILLE (El Bousten)_3099
صفاقس,KERKENAH (Cite Groupe 1),قرقنة (حي المجموعة 1),KERKENAH,3015,34.7264,11.1514,KERKENAH (Cite Groupe 1)_3015
صفاقس,KERKENAH (El Attaya),قرقنة (العطايا),KERKENAH,3035,34.7264,11.1514,KERKENAH (El Attaya)_3035
صفاقس,EL AMRA (Cite 7 Novembre),العمرة (حي 7 نوفمبر),EL AMRA,3036,34.8167,10.6,EL AMRA (Cite 7 Novembre)_3036
صفاقس,JEBENIANA (El Louza),جبنيانة (اللوزة),JEBENIANA,3016,35.0333,10.9,JEBENIANA (El Louza)_3016
صفاقس,MENZEL CHAKER (Bechka),منزل شاكر (بشكة),MENZEL CHAKER,3020,34.8833,10.4,MENZEL CHAKER (Bechka)_3020
صفاقس,SFAX VILLE (Merkez El Alia),صفاقس المدينة (مركز العالية),SFAX VILLE,3051,34.7406,10.76,SFAX VILLE (Merkez El Alia)_3051
صفاقس,SFAX EST (Cite De La Sante),صفاقس الشرقية (حي الصحة),SFAX EST,3052,34.7406,10.76,SFAX EST (Cite De La Sante)_3052
صفاقس,AGAREB (Gargour),عقارب (ڨرڨور),AGAREB,3037,34.7392,10.5258,AGAREB (Gargour)_3037
صفاقس,SFAX VILLE (Caid Mhamed),صفاقس المدينة (قايد محمد),SFAX VILLE,3039,34.7406,10.76,SFAX VILLE (Caid Mhamed)_3039
صفاقس,SFAX EST (Oued Chaabouni),صفاقس الشرقية (وادي الشعبوني),SFAX EST,3071,34.7406,10.76,SFAX EST (Oued Chaabouni)_3071
صفاقس,BIR ALI BEN KHELIFA (Bir Ali Ben Khelifa),بئر علي بن خليفة (بئر علي بن خليفة),BIR ALI BEN KHELIFA,3040,34.7167,10.1667,BIR ALI BEN KHELIFA (Bir Ali Ben Khelifa)_3040
صفاقس,SFAX EST (Merkez Chaker),صفاقس الشرقية (مركز شاكر),SFAX EST,3072,34.7406,10.76,SFAX EST (Merkez Chaker)_3072
صفاقس,ESSKHIRA (Sbih),الصخيرة (الصبيح),ESSKHIRA,3073,34.2925,10.0706,ESSKHIRA (Sbih)_3073
صفاقس,SFAX SUD (El Aouabed),صفاقس الجنوبية (العوابد),SFAX SUD,3074,34.7406,10.76,SFAX SUD (El Aouabed)_3074
صفاقس,AGAREB (Merkez Sghar),عقارب (مركز صغار),AGAREB,3075,34.7392,10.5258,AGAREB (Merkez Sghar)_3075
صفاقس,EL HENCHA (Sidi Hassen),الحنشة (سيدي حسن),EL HENCHA,3053,35.1667,10.6167,EL HENCHA (Sidi Hassen)_3053
صفاقس,SFAX SUD (El Aouyet),صفاقس الجنوبية (العويات),SFAX SUD,3076,34.7406,10.76,SFAX SUD (El Aouyet)_3076
صفاقس,SAKIET EDDAIER (Cite El Afrane),ساقية الدائر (حي الأفران),SAKIET EDDAIER,3054,34.7956,10.7767,SAKIET EDDAIER (Cite El Afrane)_3054
صفاقس,JEBENIANA (Douar Louata),جبنيانة (دوار لواتة),JEBENIANA,3077,35.0333,10.9,JEBENIANA (Douar Louata)_3077
صفاقس,KERKENAH (El Kraten),قرقنة (الكراتن),KERKENAH,3055,34.7264,11.1514,KERKENAH (El Kraten)_3055
صفاقس,SFAX SUD (El Hajeb),صفاقس الجنوبية (الحاجب),SFAX SUD,3078,34.7406,10.76,SFAX SUD (El Hajeb)_3078
صفاقس,JEBENIANA (Ouled Bousmir),جبنيانة (أولاد بوسمير),JEBENIANA,3056,35.0333,10.9,JEBENIANA (Ouled Bousmir)_3056
صفاقس,SFAX VILLE (Hai El Khiri),صفاقس المدينة (حي الخيري),SFAX VILLE,3079,34.7406,10.76,SFAX VILLE (Hai El Khiri)_3079
صفاقس,AGAREB (Jeberna),عقارب (الجبرنة),AGAREB,3057,34.7392,10.5258,AGAREB (Jeberna)_3057
صفاقس,JEBENIANA (Ain El Ghezal),جبنيانة (عين الغزال),JEBENIANA,3080,35.0333,10.9,JEBENIANA (Ain El Ghezal)_3080
صفاقس,SFAX SUD (El Khazzanette),صفاقس الجنوبية (الخزانات),SFAX SUD,3059,34.7406,10.76,SFAX SUD (El Khazzanette)_3059
صفاقس,SAKIET EZZIT (Sakiet Ezzit),ساقية الزيت (ساقية الزيت),SAKIET EZZIT,3021,34.8183,10.7469,SAKIET EZZIT (Sakiet Ezzit)_3021
صفاقس,MAHRAS (Belhouchette),المحرس (بلحوشات),MAHRAS,3060,34.5292,10.5053,MAHRAS (Belhouchette)_3060
صفاقس,SFAX SUD (Merkez Kamoun),صفاقس الجنوبية (مركز كمون),SFAX SUD,3022,34.7406,10.76,SFAX SUD (Merkez Kamoun)_3022
صفاقس,SFAX EST (Oued Rmal),صفاقس الشرقية (وادي الرمال),SFAX EST,3023,34.7406,10.76,SFAX EST (Oued Rmal)_3023
صفاقس,GHRAIBA (Belhouichette),الغريبة (بلحويشات),GHRAIBA,3024,34.5667,10.2167,GHRAIBA (Belhouichette)_3024
صفاقس,SAKIET EZZIT (Cite 20 Mars),ساقية الزيت (حي 20 مارس),SAKIET EZZIT,3041,34.8183,10.7469,SAKIET EZZIT (Cite 20 Mars)_3041
صفاقس,KERKENAH (Ouled Kacem),قرقنة (أولاد قاسم),KERKENAH,3025,34.7264,11.1514,KERKENAH (Ouled Kacem)_3025
صفاقس,JEBENIANA (Aguegcha),جبنيانة (عڨعڨشة),JEBENIANA,3026,35.0333,10.9,JEBENIANA (Aguegcha)_3026
صفاقس,SAKIET EDDAIER (Cite El Mallek),ساقية الدائر (حي المالك),SAKIET EDDAIER,3081,34.7956,10.7767,SAKIET EDDAIER (Cite El Mallek)_3081
صفاقس,SFAX SUD (El Ain),صفاقس الجنوبية (العين),SFAX SUD,3042,34.7406,10.76,SFAX SUD (El Ain)_3042
صفاقس,SFAX VILLE (Sfax El Jadida),صفاقس المدينة (صفاقس الجديدة),SFAX VILLE,3027,34.7406,10.76,SFAX VILLE (Sfax El Jadida)_3027
صفاقس,SAKIET EDDAIER (Cite Ennadhour),ساقية الدائر (حي الناظور),SAKIET EDDAIER,3061,34.7956,10.7767,SAKIET EDDAIER (Cite Ennadhour)_3061
صفاقس,BIR ALI BEN KHELIFA (El Guendoul),بئر علي بن خليفة (القندول),BIR ALI BEN KHELIFA,3082,34.7167,10.1667,BIR ALI BEN KHELIFA (El Guendoul)_3082
صفاقس,SFAX SUD (Sidi Abbes),صفاقس الجنوبية (سيدي عباس),SFAX SUD,3062,34.7406,10.76,SFAX SUD (Sidi Abbes)_3062
